"BAL196704110","19670411",0,"Tuesday",0,"F","D","MIN","BAL","BAL11","kaatj101","mcnad102","honoj901","chyln901","drumc901","hallb901","","",39812,"","","Luke Kraemer","","",1,0,0,0,-1,0,0,0,152,9,3,6,9,7,2,0,8,5,"drabm101","kaatj101","mills101","aparl101","tovac101",8,"rollr101",5,"olivt102",9,"killh102",3,"allib103",7,"carer001",4,"batte101",2,"versz101",6,"kaatj101",1,"blefc101",7,"aparl101",6,"robif103",9,"robib104",5,"poweb101",3,"johnd105",4,"blaip101",8,"etcha101",2,"mcnad102",1,"worta101","mills101"
"BAL196704130","19670413",0,"Thursday",0,"F","D","MIN","BAL","BAL11","chand102","palmj001","chyln901","drumc901","hallb901","honoj901","","",3842,"","","Luke Kraemer","","",1,0,0,0,-1,0,0,0,127,9,1,7,4,9,1,0,5,4,"palmj001","chand102","","robif103","tovac101",8,"rollr101",5,"olivt102",9,"killh102",3,"carer001",4,"allib103",7,"batte101",2,"versz101",6,"chand102",1,"aparl101",6,"blaip101",8,"robif103",9,"robib104",5,"poweb101",3,"blefc101",7,"johnd105",4,"etcha101",2,"palmj001",1,"klinr102",""
"BAL196704210","19670421",0,"Friday",0,"F","N","KC1","BAL","BAL11","huntj101","phoet101","salea901","odomj901","soarh901","runge901","","",7729,"","","Luke Kraemer","","",1,0,0,0,-1,0,0,0,152,9,3,1,7,4,0,1,6,8,"huntj101","phoet101","akerj102","campb101","campb101",6,"hersm101",9,"mondr001",7,"cated101",3,"repor101",8,"chare101",5,"chavo101",4,"suark101",2,"huntj101",1,"aparl101",6,"blaip101",8,"robif103",9,"robib104",5,"poweb101",3,"blefc101",7,"johnd105",4,"etcha101",2,"phoet101",1,"akerj102","fishe102"
"BAL196704220","19670422",0,"Saturday",0,"F","D","KC1","BAL","BAL11","odomj101","bunkw101","odomj901","soarh901","runge901","salea901","","",7701,"","","Luke Kraemer","","",1,0,0,0,-1,0,0,0,177,9,2,12,7,12,0,2,7,8,"bunkw101","odomj101","dillb101","robif103","campb101",6,"hersm101",9,"mondr001",7,"cated101",3,"repor101",8,"chare101",5,"chavo101",4,"suark101",2,"odomj101",1,"aparl101",6,"snydr102",8,"robif103",9,"robib104",5,"poweb101",3,"blefc101",7,"heldw101",4,"etcha101",2,"bunkw101",1,"dulib101","dillb101"
"BAL196704231","19670423",1,"Sunday",0,"F","D","KC1","BAL","BAL11","nashj101","barbs102","soarh901","salea901","(none)","odomj901","","",0,"","","Luke Kraemer","","",1,0,0,0,-1,0,0,0,173,9,2,5,5,11,0,1,10,11,"barbs102","nashj101","mills101","robif103","campb101",6,"mondr001",8,"hersm101",9,"cated101",3,"chare101",5,"rudij101",7,"greed102",4,"suark101",2,"nashj101",1,"aparl101",6,"snydr102",8,"robif103",9,"robib104",5,"poweb101",3,"blefc101",7,"heldw101",4,"etcha101",2,"barbs102",1,"","mills101"
"BAL196704232","19670423",2,"Sunday",0,"F","D","KC1","BAL","BAL11","dobsc101","mcnad102","salea901","soarh901","(none)","odomj901","","",23965,"","","Luke Kraemer","","",1,0,0,0,-1,0,0,0,192,9,8,7,11,12,0,0,5,10,"akerj102","fishe102","","akerj102","campb101",6,"mondr001",8,"hersm101",9,"cated101",3,"chare101",5,"rudij101",7,"greed102",4,"suark101",2,"dobsc101",1,"aparl101",6,"snydr102",8,"robif103",9,"robib104",5,"poweb101",3,"blefc101",7,"heldw101",4,"hanel101",2,"mcnad102",1,"akerj102","mills101"
"BAL196704250","19670425",0,"Tuesday",0,"F","N","CAL","BAL","BAL11","brung101","phoet101","flahr901","ricej901","dimul901","ashfe901","","",7587,"","","Luke Kraemer","","",1,0,0,0,-1,0,0,0,158,9,1,2,7,5,1,1,9,5,"phoet101","brung101","mills101","robif103","schap101",5,"fregj101",6,"johnj002",8,"reicr101",7,"mincd101",3,"hallj107",9,"satrt101",2,"knoob101",4,"brung101",1,"blefc101",7,"aparl101",6,"robif103",9,"robib104",5,"poweb101",3,"johnd105",4,"blaip101",8,"etcha101",2,"phoet101",1,"cimip101","mills101"
"BAL196704280","19670428",0,"Friday",0,"F","N","DET","BAL","BAL11","mclad101","mcnad102","stevj901","stewb902","valeb901","sprim901","","",15046,"","","Luke Kraemer","","",1,0,0,0,-1,0,0,0,175,9,3,5,9,6,2,0,9,6,"mcnad102","mclad101","drabm101","blefc101","mcaud101",4,"stanm101",8,"wertd103",5,"kalia101",9,"nortj101",7,"freeb103",2,"cashn101",3,"oyler101",6,"mclad101",1,"aparl101",6,"snydr102",8,"robif103",9,"robib104",5,"poweb101",3,"blefc101",7,"johnd105",4,"etcha101",2,"mcnad102",1,"podrj101","drabm101"
"BAL196704290","19670429",0,"Saturday",0,"F","D","DET","BAL","BAL11","lolim101","bunkw101","stewb902","valeb901","sprim901","stevj901","","",6878,"","","Luke Kraemer","","",1,0,0,0,-1,0,0,0,174,9,4,2,11,6,0,1,12,7,"lolim101","bunkw101","","","mcaud101",4,"wertd103",5,"browg101",7,"kalia101",9,"nortj101",8,"cashn101",3,"freeb103",2,"oyler101",6,"lolim101",1,"blefc101",7,"aparl101",6,"robif103",9,"robib104",5,"poweb101",3,"johnd105",4,"blaip101",8,"etcha101",2,"bunkw101",1,"","fishe102"
"BAL196704301","19670430",1,"Sunday",0,"F","D","DET","BAL","BAL11","wilse102","barbs102","valeb901","sprim901","stevj901","stewb902","","",0,"","","Luke Kraemer","","",1,0,0,0,-1,0,0,0,158,9,2,1,0,2,1,2,11,4,"wilse102","barbs102","gladf102","","mcaud101",4,"stanm101",8,"wertd103",5,"kalia101",9,"nortj101",7,"freeb103",2,"cashn101",3,"oyler101",6,"wilse102",1,"aparl101",6,"snydr102",8,"robif103",9,"robib104",5,"epstm101",3,"blefc101",7,"heldw101",4,"etcha101",2,"barbs102",1,"gladf102","mills101"
