"LAN195904140","19590414",0,"Tuesday",0,"F","N","SLN","LAN","LOS01","mcdal101","podrj101","sudoe901","boggd901","lands901","gormt101","","",61552,"Allan Roth","David W. Smith","David W. Smith","1996/03/16 9:54PM","",1,1,0,0,-1,0,0,0,157,9,6,2,10,7,2,1,8,8,"mcdal101","podrj101","","","blasd101",4,"cimog101",9,"musis101",3,"boyek101",5,"essec101",7,"flooc101",8,"smith108",2,"grama101",6,"mcdal101",1,"fairr101",9,"moonw101",7,"rosej101",2,"snidd101",8,"nealc101",4,"hodgg101",3,"zimmd101",6,"baxej101",5,"podrj101",1,"","klipj101"
"LAN195904150","19590415",0,"Wednesday",0,"F","N","SLN","LAN","LOS01","jackl102","drysd101","boggd901","lands901","sudoe901","gormt101","","",14491,"Allan Roth","David W. Smith","David W. Smith","1996/03/16 10:03PM","",1,1,0,0,-1,0,0,0,134,9,0,5,8,9,0,2,8,4,"drysd101","jackl102","","","blasd101",4,"cimog101",9,"musis101",3,"boyek101",5,"cunnj101",7,"flooc101",8,"smith108",2,"grama101",6,"jackl102",1,"fairr101",9,"moonw101",7,"rosej101",2,"demed101",8,"nealc101",4,"hodgg101",3,"zimmd101",6,"baxej101",5,"drysd101",1,"gibsb101",""
"LAN195904160","19590416",0,"Thursday",0,"F","N","SLN","LAN","LOS01","broge101","koufs101","lands901","sudoe901","boggd901","gormt101","","",14274,"Allan Roth","David W. Smith","David W. Smith","1994/09/18 12:20PM","",1,1,0,0,-1,0,0,0,168,9,6,7,10,7,0,0,11,2,"klipj101","broge101","labic101","","blasd101",4,"cimog101",9,"musis101",3,"boyek101",5,"essec101",7,"flooc101",8,"smith108",2,"grama101",6,"broge101",1,"fairr101",9,"moonw101",7,"rosej101",2,"demed101",8,"nealc101",4,"hodgg101",3,"zimmd101",6,"baxej101",5,"koufs101",1,"brosj101","labic101"
"LAN195904170","19590417",0,"Friday",0,"F","N","CHN","LAN","LOS01","drotd101","wills102","craws901","delmv901","barla901","jackb901","","",19894,"Allan Roth","David W. Smith","David W. Smith","1996/03/16 10:21PM","",1,1,0,0,-1,0,0,0,194,9,9,4,11,7,1,0,4,8,"henrb101","labic101","","","taylt101",4,"darka101",5,"altmg101",8,"banke101",6,"moryw101",7,"longd101",3,"walll101",9,"tayls102",2,"drotd101",1,"moonw101",7,"rosej101",2,"larkn101",3,"demed101",8,"furic101",9,"nealc101",4,"zimmd101",6,"baxej101",5,"wills102",1,"henrb101","drysd101"
"LAN195904180","19590418",0,"Saturday",0,"F","N","CHN","LAN","LOS01","schaj105","mcded101","delmv901","barla901","jackb901","craws901","","",22091,"Allan Roth","David W. Smith","David W. Smith","1996/03/16 10:33PM","",1,1,0,0,-1,0,0,0,180,9,7,8,10,10,0,1,10,4,"fowla101","buzhj101","klipj101","","taylt101",4,"darka101",5,"walll101",9,"banke101",6,"moryw101",7,"thomb105",8,"longd101",3,"neemc101",2,"schaj105",1,"moonw101",7,"rosej101",2,"snidd101",9,"demed101",8,"larkn101",3,"nealc101",4,"zimmd101",6,"baxej101",5,"mcded101",1,"singe101","klipj101"
"LAN195904190","19590419",0,"Sunday",0,"F","D","CHN","LAN","LOS01","hilld102","podrj101","barla901","jackb901","craws901","delmv901","","",29663,"Allan Roth","David W. Smith","David W. Smith","1996/03/16 10:43PM","",1,1,0,0,-1,0,0,0,145,9,3,8,4,12,1,1,3,9,"podrj101","hilld102","","","taylt101",4,"darka101",3,"walll101",9,"banke101",6,"moryw101",7,"avere102",5,"thomb105",8,"neemc101",2,"hilld102",1,"moonw101",7,"rosej101",2,"snidd101",9,"demed101",8,"larkn101",3,"nealc101",4,"zimmd101",6,"baxej101",5,"podrj101",1,"elstd101",""
"LAN195904200","19590420",0,"Monday",0,"F","N","SFN","LAN","LOS01","jones105","drysd101","lands901","sudoe901","gormt101","boggd901","","",32946,"Allan Roth","","Alan Boodman","1995/09/12 2:42PM","",1,1,0,0,-1,0,0,0,123,9,1,2,3,6,0,0,3,9,"drysd101","jones105","","","davej101",5,"branj101",7,"maysw101",8,"cepeo101",3,"alouf101",9,"spend101",4,"rodga101",6,"schmb101",2,"jones105",1,"gillj102",5,"moonw101",7,"snidd101",9,"demed101",8,"rosej101",2,"larkn101",3,"zimmd101",6,"nealc101",4,"drysd101",1,"",""
"LAN195904210","19590421",0,"Tuesday",0,"F","N","SFN","LAN","LOS01","mills101","wills102","sudoe901","gormt101","boggd901","lands901","","",30423,"Allan Roth","","Alan Boodman","1995/09/12 6:47PM","",1,1,0,0,-1,0,0,0,227,11,7,9,10,10,0,0,7,9,"fowla101","worta101","","","davej101",5,"branj101",7,"maysw101",8,"cepeo101",3,"alouf101",9,"spend101",4,"brese101",6,"schmb101",2,"mills101",1,"gillj102",5,"moonw101",7,"snidd101",9,"demed101",8,"rosej101",2,"larkn101",3,"zimmd101",6,"nealc101",4,"wills102",1,"worta101","fowla101"
"LAN195904220","19590422",0,"Wednesday",0,"F","N","SFN","LAN","LOS01","sanfj101","erskc101","gormt101","boggd901","lands901","sudoe901","","",38036,"Allan Roth","","Alan Boodman","1995/09/12 7:01PM","",1,1,0,0,-1,0,0,0,175,9,6,3,12,12,1,0,9,11,"sanfj101","erskc101","jones105","","davej101",5,"branj101",7,"maysw101",8,"cepeo101",3,"alouf101",9,"spend101",4,"brese101",6,"schmb101",2,"sanfj101",1,"gillj102",5,"moonw101",7,"rosej101",2,"demed101",8,"fairr101",9,"hodgg101",3,"zimmd101",6,"nealc101",4,"erskc101",1,"jones105","wills102"
"LAN195905110","19590511",0,"Monday",0,"F","N","PHI","LAN","LOS01","owenj101","wills102","smitv101","dascf901","secof101","dixoh901","","",13524,"Allan Roth","David W. Smith","David W. Smith","1996/03/23 3:28PM","",1,1,0,0,-1,0,0,0,218,9,10,11,8,12,2,2,7,9,"fowla101","hearj102","","","ashbr101",8,"hamng102",6,"bouce101",3,"postw101",9,"andeh101",7,"jonew101",5,"andes101",4,"sawac101",2,"owenj101",1,"gillj102",5,"nealc101",4,"moonw101",7,"snidd101",9,"demed101",8,"hodgg101",3,"rosej101",2,"zimmd101",6,"wills102",1,"sempr101","fowla101"
