"MLN195905290","19590529",0,"Friday",0,"F","N","PHI","MLN","MIL05","conlg101","willc104","donaa901","conlj102","burkk101","venzt901","","",20334,"Dave O'Hara","Ron Rakowski","Ron Rakowski","1996/01/26 12:29AM","",1,0,0,0,-1,0,0,0,152,9,5,6,9,13,0,2,7,10,"mcmad102","conlg101","","","ashbr101",8,"fernc102",6,"bouce101",3,"postw101",9,"andeh101",7,"jonew101",5,"andes101",4,"sawac101",2,"conlg101",1,"brutb101",8,"mathe101",5,"aaroh101",9,"coviw101",7,"adcoj101",3,"crand102",2,"logaj101",6,"obrij101",4,"willc104",1,"","mcmad102"
"MLN195905300","19590530",0,"Saturday",0,"F","D","PHI","MLN","MIL05","cardd101","buhlb101","conlj102","burkk101","venzt901","donaa901","","",18945,"Dave O'Hara","Ron Rakowski","Ron Rakowski","1996/01/26 6:01PM","",1,0,0,0,-1,0,0,0,129,9,2,4,9,9,0,1,9,5,"buhlb101","cardd101","","","ashbr101",8,"fernc102",6,"bouce101",3,"postw101",9,"andeh101",7,"jonew101",5,"andes101",4,"sawac101",2,"cardd101",1,"brutb101",8,"mathe101",5,"aaroh101",9,"coviw101",7,"adcoj101",3,"crand102",2,"logaj101",6,"mantf101",4,"buhlb101",1,"",""
"MLN195905311","19590531",1,"Sunday",0,"F","D","PHI","MLN","MIL05","rober102","burdl101","burkk101","venzt901","donaa901","conlj102","","",0,"Dave O'Hara","Ron Rakowski","Ron Rakowski","1996/01/26 6:14PM","",1,0,0,0,-1,0,0,0,130,9,6,0,13,4,1,1,6,3,"rober102","burdl101","","","ashbr101",8,"fernc102",6,"bouce101",3,"postw101",9,"andeh101",7,"jonew101",5,"andes101",4,"sawac101",2,"rober102",1,"brutb101",8,"mathe101",5,"aaroh101",9,"coviw101",7,"adcoj101",3,"crand102",2,"logaj101",6,"mantf101",4,"burdl101",1,"","giggb101"
"MLN195905312","19590531",2,"Sunday",0,"F","D","PHI","MLN","MIL05","sempr101","spahw101","venzt901","donaa901","conlj102","burkk101","","",28590,"Dave O'Hara","Ron Rakowski","Ron Rakowski","1996/01/26 6:21PM","",1,0,0,0,-1,0,0,0,117,9,1,2,4,7,0,0,4,5,"spahw101","sempr101","","","ashbr101",8,"fernc102",6,"bouce101",3,"postw101",9,"andeh101",7,"jonew101",5,"andes101",4,"thomv101",2,"sempr101",1,"brutb101",8,"mathe101",5,"aaroh101",9,"coviw101",7,"torrf102",3,"riced101",2,"logaj101",6,"mantf101",4,"spahw101",1,"philt101",""
"MLN195906010","19590601",0,"Monday",0,"F","N","SFN","MLN","MIL05","jones105","jay-j101","dixoh901","smitv101","dascf901","secof101","","",16666,"Bob Stevens","","Alan Boodman","1996/03/06 10:51AM","",1,0,0,0,-1,0,0,0,164,9,11,2,14,8,0,1,9,7,"jones105","jay-j101","","","davej101",5,"kirkw101",9,"maysw101",8,"cepeo101",3,"wagnl101",7,"spend101",4,"rodga101",6,"landh101",2,"jones105",1,"brutb101",8,"mathe101",5,"aaroh101",9,"coviw101",7,"torrf102",3,"riced101",2,"logaj101",6,"mantf101",4,"jay-j101",1,"","pizaj101"
"MLN195906020","19590602",0,"Tuesday",0,"F","N","SFN","MLN","MIL05","mills101","rushb101","smitv101","dascf901","secof101","dixoh901","","",20364,"Bob Stevens","","Alan Boodman","1995/09/17 10:56AM","",0,0,0,0,-1,0,0,0,154,9,0,3,5,9,1,1,6,9,"rushb101","mills101","","","davej101",5,"kirkw101",9,"maysw101",8,"cepeo101",3,"wagnl101",7,"spend101",4,"rodga101",6,"landh101",2,"mills101",1,"wisec101",4,"mathe101",5,"aaroh101",9,"coviw101",7,"torrf102",3,"brutb101",8,"crand102",2,"logaj101",6,"rushb101",1,"worta101",""
"MLN195906030","19590603",0,"Wednesday",0,"F","N","SFN","MLN","MIL05","sanfj101","buhlb101","dascf901","secof101","dixoh901","smitv101","","",23071,"Bob Stevens","","Alan Boodman","1996/03/06 12:44PM","",1,0,0,0,-1,0,0,0,147,9,4,7,8,10,0,1,6,6,"buhlb101","sanfj101","mcmad102","","davej101",5,"kirkw101",9,"maysw101",8,"cepeo101",3,"wagnl101",7,"spend101",4,"rodga101",6,"schmb101",2,"sanfj101",1,"wisec101",4,"mathe101",5,"aaroh101",9,"coviw101",7,"torrf102",3,"brutb101",8,"crand102",2,"logaj101",6,"buhlb101",1,"zannd101","mcmad102"
"MLN195906040","19590604",0,"Thursday",0,"F","D","SFN","MLN","MIL05","mccom103","burdl101","secof101","dixoh901","smitv101","dascf901","","",16713,"Bob Stevens","","Alan Boodman","1995/09/18 1:52PM","",0,0,0,0,-1,0,0,0,184,9,11,5,15,6,0,2,7,7,"joneg101","burdl101","mills101","","davej101",5,"kirkw101",9,"maysw101",8,"cepeo101",3,"branj101",7,"spend101",4,"rodga101",6,"landh101",2,"mccom103",1,"wisec101",4,"mathe101",5,"aaroh101",9,"adcoj101",3,"coviw101",7,"pafka101",8,"crand102",2,"mantf101",6,"burdl101",1,"mills101","willc104"
"MLN195906050","19590605",0,"Friday",0,"F","N","LAN","MLN","MIL05","podrj101","spahw101","venzt901","donaa901","conlj102","burkk101","","",30826,"Allan Roth","David W. Smith","David W. Smith","1996/04/07 12:09PM","",1,1,0,0,-1,0,0,0,149,9,5,1,11,7,0,2,8,6,"podrj101","spahw101","","","gillj102",5,"nealc101",4,"demed101",8,"hodgg101",3,"repur101",7,"fairr101",9,"zimmd101",6,"pignj101",2,"podrj101",1,"wisec101",4,"mathe101",5,"aaroh101",9,"adcoj101",3,"coviw101",7,"pafka101",8,"crand102",2,"mantf101",6,"spahw101",1,"","jay-j101"
"MLN195906060","19590606",0,"Saturday",0,"F","D","LAN","MLN","MIL05","koufs101","rushb101","donaa901","conlj102","burkk101","venzt901","","",26699,"Allan Roth","David W. Smith","David W. Smith","1996/03/06 7:03PM","",1,1,0,0,-1,0,0,0,153,9,3,2,9,8,2,1,8,9,"koufs101","rushb101","labic101","","gillj102",5,"nealc101",4,"moonw101",7,"snidd101",9,"hodgg101",3,"fairr101",8,"rosej101",2,"willm102",6,"koufs101",1,"wisec101",4,"mathe101",5,"aaroh101",9,"adcoj101",3,"coviw101",7,"pafka101",8,"crand102",2,"mantf101",6,"rushb101",1,"labic101","pizaj101"
