"SEA199304250","19930425",0,"Sunday",137,"T","D","NYA","SEA","SEA02","wittm001","cummj001","tscht901","joycj901","denkd901","shulj901","","",26056,"","","","","",0,1,0,0,-1,4,1,5,212,9,10,9,11,13,0,1,6,9,"montr002","henrd001","farrs001","","willb002",8,"owens001",6,"mattd001",10,"tartd001",9,"leyrj001",3,"velar001",7,"stanm002",2,"gallm001",5,"kellp001",4,"vizqo001",6,"feldm001",7,"grifk002",8,"obrip001",10,"buhnj001",9,"martt002",3,"boonb002",4,"haseb001",2,"amarr001",5,"farrs001","nelsj001"
"SEA199304260","19930426",0,"Monday",708,"T","N","CLE","SEA","SEA02","younm001","johnr005","welkt901","hirsj901","merrd901","cobld901","","",22230,"","","","","",0,1,0,0,-1,4,1,5,162,9,3,6,7,13,0,0,3,12,"johnr005","kramt001","","","loftk001",8,"fermf001",6,"baerc001",4,"bellj002",7,"martc002",5,"sorrp001",3,"jeffr001",10,"hillg001",9,"ortij001",2,"feldm001",7,"cotth001",10,"grifk002",8,"buhnj001",9,"boonb002",4,"martt002",3,"amarr001",5,"valld001",2,"vizqo001",6,"plune001",""
"SEA199304270","19930427",0,"Tuesday",705,"T","N","CLE","SEA","SEA02","nagyc001","bosic001","cobld901","merrd901","hirsj901","welkt901","","",13178,"","","","","",0,1,0,0,-1,4,1,5,158,9,0,4,4,12,1,1,9,8,"bosic001","nagyc001","","","loftk001",8,"treaj001",5,"baerc001",4,"bellj002",7,"sorrp001",3,"jeffr001",10,"hillg001",9,"aloms001",2,"fermf001",6,"vizqo001",6,"feldm001",8,"grifk002",10,"obrip001",3,"buhnj001",9,"sassm001",7,"backw001",5,"valld001",2,"amarr001",4,"wickk001","charn001"
"SEA199304280","19930428",0,"Wednesday",706,"T","N","CLE","SEA","SEA02","mutij001","hanse001","merrd901","hirsj901","welkt901","cobld901","","",12351,"","","","","",0,1,0,0,-1,4,1,5,143,9,0,4,7,7,0,1,6,3,"hanse001","mutij001","charn001","","loftk001",8,"fermf001",6,"baerc001",4,"bellj002",7,"sorrp001",3,"martc002",5,"jeffr001",10,"hillg001",9,"ortij001",2,"feldm001",7,"amarr001",4,"grifk002",10,"buhnj001",9,"cotth001",8,"martt002",3,"blowm001",5,"valld001",2,"vizqo001",6,"kramt001","charn001"
"SEA199305070","19930507",0,"Friday",735,"T","N","MIN","SEA","SEA02","tapak001","powed001","cobld901","merrd901","hirsj901","welkt901","","",29993,"","","","","",0,1,0,0,-1,4,1,5,162,9,5,4,8,11,0,1,5,7,"guthm001","swanr001","aguir001","","knobc001",4,"macks001",7,"puckk001",8,"winfd001",10,"harpb001",2,"munop001",9,"larkg001",3,"jorgt001",5,"reboj001",6,"vizqo001",6,"feldm001",7,"grifk002",8,"obrip001",10,"buhnj001",9,"martt002",3,"amarr001",4,"valld001",2,"backw001",5,"aguir001","delur001"
"SEA199305080","19930508",0,"Saturday",706,"T","N","MIN","SEA","SEA02","deshj001","hanse001","merrd901","hirsj901","welkt901","cobld901","","",42532,"","","","","",0,1,0,0,0,4,1,5,133,9,2,7,6,9,0,0,4,3,"hanse001","deshj001","","","macks001",7,"knobc001",4,"puckk001",8,"hrbek001",3,"winfd001",10,"harpb001",2,"munop001",9,"paglm001",5,"reboj001",6,"amarr001",4,"cotth001",7,"grifk002",8,"buhnj001",9,"haseb001",10,"martt002",3,"blowm001",5,"valld001",2,"vizqo001",6,"mahop001",""
"SEA199305090","19930509",0,"Sunday",137,"T","D","MIN","SEA","SEA02","erics001","leart001","hirsj901","welkt901","cobld901","merrd901","","",35680,"","","","","",0,1,0,0,-1,4,1,5,136,9,4,6,11,8,0,0,9,3,"leart001","erics001","charn001","","larkg001",9,"reboj001",4,"puckk001",8,"hrbek001",3,"harpb001",2,"bushr001",10,"macks001",7,"paglm001",5,"mearp001",6,"vizqo001",6,"feldm001",7,"grifk002",8,"obrip001",10,"buhnj001",9,"martt002",3,"blowm001",5,"valld001",2,"vinaf001",4,"hartm002","charn001"
"SEA199305100","19930510",0,"Monday",705,"T","N","CHA","SEA","SEA02","ferna001","hampm001","reedr901","mcclt901","cousd901","brinj901","","",14961,"","","","","",0,1,0,0,-1,4,1,5,160,9,13,2,12,10,1,2,4,12,"ferna001","hampm001","","","coraj001",4,"johnl001",8,"thomf001",3,"bellg001",10,"ventr001",5,"burke001",9,"jackb001",7,"karkr001",2,"guilo001",6,"vizqo001",6,"feldm001",7,"grifk002",8,"obrip001",3,"buhnj001",9,"martt002",10,"blowm001",5,"valld001",2,"vinaf001",4,"thigb001","powed001"
"SEA199305110","19930511",0,"Tuesday",735,"T","N","CHA","SEA","SEA02","stied001","johnr005","mcclt901","brinj901","cousd901","reedr901","","",16857,"","","","","",0,1,0,0,-1,4,1,5,147,9,3,4,4,9,1,1,2,8,"johnr005","stied001","charn001","","coraj001",4,"johnl001",8,"thomf001",3,"bellg001",10,"ventr001",5,"burke001",9,"jackb001",7,"karkr001",2,"guilo001",6,"vizqo001",6,"feldm001",7,"grifk002",8,"obrip001",10,"buhnj001",9,"martt002",3,"valld001",2,"blowm001",5,"amarr001",4,"schwj001","charn001"
"SEA199305120","19930512",0,"Wednesday",1236,"T","D","CHA","SEA","SEA02","alvaw001","cummj001","brinj901","cousd901","reedr901","mcclt901","","",19440,"","","","","",0,1,0,0,0,4,1,5,178,9,6,5,10,12,1,0,10,13,"alvaw001","cummj001","hernr001","ventr001","coraj001",4,"johnl001",8,"thomf001",3,"bellg001",10,"ventr001",5,"burke001",9,"jackb001",7,"karkr001",2,"grebc001",6,"amarr001",4,"cotth001",7,"grifk002",8,"buhnj001",9,"haseb001",10,"martt002",3,"valld001",2,"blowm001",5,"vizqo001",6,"hernr001","delur001"
"SEA199305240","19930524",0,"Monday",705,"T","N","CAL","SEA","SEA02","langm001","hanse001","hendt901","craft901","evanj901","mccol901","","",23028,"","","","","",0,1,0,0,-1,4,1,5,285,14,3,4,11,13,0,1,11,19,"henrd001","crimc001","","","polol001",10,"curtc001",8,"snowj001",3,"salmt001",9,"lovut001",5,"javis001",7,"easld001",4,"disag001",6,"ortoj001",2,"amarr001",4,"grifk002",10,"marte001",5,"buhnj001",9,"blowm001",7,"valld001",2,"martt002",3,"cotth001",8,"vizqo001",6,"crimc001","henrd001"
"SEA199305250","19930525",0,"Tuesday",705,"T","N","CAL","SEA","SEA02","finlc001","leart001","craft901","evanj901","mccol901","hendt901","","",11896,"","","","","",0,1,0,0,-1,4,1,5,165,9,6,3,10,7,2,1,4,7,"finlc001","leart001","freys001","","polol001",7,"curtc001",8,"salmt001",9,"davic001",10,"javis001",3,"lovut001",4,"myerg001",2,"gonzr001",5,"disag001",6,"amarr001",4,"grifk002",8,"marte001",10,"buhnj001",9,"blowm001",5,"martt002",3,"valld001",2,"cotth001",7,"vizqo001",6,"freys001","powed001"
"SEA199305260","19930526",0,"Wednesday",705,"T","N","CAL","SEA","SEA02","farrj001","johnr005","evanj901","mccol901","hendt901","craft901","","",11871,"","","","","",0,1,0,0,0,4,1,5,173,9,0,2,7,7,0,0,14,10,"delur001","lewis001","charn001","","javis001",7,"curtc001",8,"salmt001",9,"davic001",10,"gonzr001",5,"gaetg001",3,"easld001",4,"disag001",6,"ortoj001",2,"feldm001",7,"grifk002",8,"marte001",5,"sassm001",10,"buhnj001",9,"martt002",3,"amarr001",4,"valld001",2,"vizqo001",6,"grahj001","charn001"
"SEA199305270","19930527",0,"Thursday",704,"T","N","CAL","SEA","SEA02","sands001","convj001","mccol901","hendt901","craft901","evanj901","","",14808,"","","","","",0,1,0,0,-1,4,1,5,147,9,5,0,8,5,1,0,7,5,"sands001","convj001","","","polol001",7,"curtc001",8,"salmt001",9,"davic001",10,"snowj001",3,"lovut001",4,"gonzr001",5,"disag001",6,"ortoj001",2,"feldm001",7,"grifk002",8,"marte001",5,"sassm001",10,"buhnj001",9,"martt002",3,"amarr001",4,"valld001",2,"vizqo001",6,"","powed001"
"SEA199305280","19930528",0,"Friday",737,"T","N","DET","SEA","SEA02","moorm001","flemd001","garcr901","younl901","cedeg901","meric901","","",18931,"","","","","",0,1,0,0,-1,4,1,5,202,10,3,4,9,8,1,0,12,8,"swanr001","boltt001","","","philt001",4,"trama001",5,"frymt001",6,"fielc001",10,"deerr001",9,"tettm001",3,"barns001",7,"kreuc001",2,"cuylm001",8,"vizqo001",6,"feldm001",7,"grifk002",8,"marte001",5,"martt002",3,"buhnj001",9,"obrip001",10,"valld001",2,"vinaf001",4,"haasd001","swanr001"
"SEA199305290","19930529",0,"Saturday",707,"T","N","DET","SEA","SEA02","leitm001","hanse001","younl901","cedeg901","meric901","garcr901","","",27287,"","","","","",0,1,0,0,-1,4,1,5,191,9,3,2,6,8,1,0,6,12,"leitm001","hanse001","macdr001","","philt001",7,"whitl001",4,"frymt001",6,"fielc001",3,"gibsk001",10,"tettm001",9,"kreuc001",2,"livis001",5,"cuylm001",8,"vizqo001",6,"feldm001",7,"grifk002",8,"marte001",5,"martt002",3,"buhnj001",9,"obrip001",10,"valld001",2,"vinaf001",4,"macdr001","swanr001"
"SEA199305300","19930530",0,"Sunday",509,"T","N","DET","SEA","SEA02","welld001","leart001","cedeg901","meric901","garcr901","younl901","","",27720,"","","","","",0,1,0,0,-1,4,1,5,203,9,5,9,11,11,0,0,7,7,"charn001","krueb001","","","philt001",7,"whitl001",4,"frymt001",6,"fielc001",3,"gibsk001",10,"kreuc001",2,"deerr001",9,"livis001",5,"cuylm001",8,"amarr001",4,"cotth001",7,"grifk002",8,"marte001",10,"buhnj001",9,"blowm001",5,"martt002",3,"valld001",2,"vizqo001",6,"boltt001","charn001"
"SEA199306010","19930601",0,"Tuesday",705,"T","N","MIL","SEA","SEA02","navaj001","bosic001","koscg901","clara901","morrd901","barnl901","","",12158,"","","","","",0,1,0,0,-1,4,1,5,156,9,10,0,9,9,0,1,8,8,"navaj001","bosic001","","","hamid001",9,"spieb001",4,"younr001",8,"vaugg001",10,"reimk001",7,"surhb001",5,"jahaj001",3,"lampt001",2,"listp001",6,"vizqo001",6,"feldm001",7,"grifk002",8,"marte001",5,"martt002",3,"sassm001",9,"obrip001",10,"valld001",2,"amarr001",4,"","powed001"
"SEA199306020","19930602",0,"Wednesday",1236,"T","D","MIL","SEA","SEA02","eldrc001","flemd001","clara901","morrd901","barnl901","koscg901","","",16517,"","","","","",0,1,0,0,-1,4,1,5,182,9,3,6,6,9,0,1,7,6,"nelsj001","eldrc001","charn001","","hamid001",7,"younr001",8,"vaugg001",10,"jahaj001",3,"brunt001",9,"surhb001",5,"thond001",6,"spieb001",4,"kmakj001",2,"vizqo001",6,"feldm001",7,"grifk002",8,"martt002",3,"buhnj001",9,"obrip001",10,"blowm001",5,"valld001",2,"vinaf001",4,"fettm001","charn001"
"SEA199306140","19930614",0,"Monday",705,"T","N","KCA","SEA","SEA02","gardm001","johnr005","johnm901","voltv901","hicke901","kaisk901","","",29399,"","","","","",0,1,0,0,-1,4,1,5,146,9,3,6,6,8,0,0,3,7,"johnr005","gardm001","charn001","","mcrab001",8,"pullh001",9,"joynw001",3,"macfm001",2,"brooh001",10,"mcrek001",7,"hiatp001",5,"gagng001",6,"lindj002",4,"vizqo001",6,"sassm001",7,"grifk002",8,"obrip001",10,"buhnj001",9,"martt002",3,"marte001",5,"valld001",2,"littg001",4,"meacr001","charn001"
"SEA199306150","19930615",0,"Tuesday",705,"T","N","KCA","SEA","SEA02","pichh001","convj001","voltv901","hicke901","kaisk901","johnm901","","",13474,"","","","","",0,1,0,0,-1,4,1,5,149,9,1,6,4,9,0,0,7,5,"convj001","pichh001","","","josef001",9,"mcrab001",8,"bretg001",10,"macfm001",2,"joynw001",3,"gwync001",7,"wilsc001",5,"gagng001",6,"lindj002",4,"vizqo001",6,"sassm001",7,"grifk002",8,"obrip001",10,"buhnj001",9,"martt002",3,"blowm001",5,"valld001",2,"amarr001",4,"brewb001","nelsj001"
"SEA199306160","19930616",0,"Wednesday",705,"T","N","KCA","SEA","SEA02","coned001","hanse001","mckej901","kaisk901","voltv901","johnm901","","",14924,"","","","","",0,1,0,0,0,4,1,5,189,9,5,1,16,6,0,0,8,9,"coned001","hanse001","","maynb001","josef001",9,"mcrab001",8,"bretg001",10,"joynw001",3,"gwync001",7,"wilsc001",5,"maynb001",2,"gagng001",6,"lindj002",4,"vizqo001",6,"feldm001",7,"grifk002",8,"obrip001",10,"martt002",3,"sassm001",9,"boonb002",4,"valld001",2,"amarr001",5,"montj002","powed001"
"SEA199306180","19930618",0,"Friday",737,"T","N","TEX","SEA","SEA02","pavlr001","flemd001","brinj901","mcclt901","cedeg901","cousd901","","",22162,"","","","","",0,1,0,0,-1,4,1,5,142,9,2,3,7,9,0,0,5,6,"flemd001","pavlr001","charn001","","dascd001",8,"franj002",10,"cansj001",9,"gonzj002",7,"palmd002",5,"palmr001",3,"rodri001",2,"strad002",4,"ripkb001",6,"vizqo001",6,"sassm001",7,"grifk002",8,"obrip001",10,"buhnj001",9,"martt002",3,"blowm001",5,"valld001",2,"amarr001",4,"whitm002","charn001"
"SEA199306190","19930619",0,"Saturday",707,"T","N","TEX","SEA","SEA02","burnt001","johnr005","mcclt901","cedeg901","cousd901","brinj901","","",41840,"","","","","",0,1,0,0,-1,0,0,5,172,9,5,6,7,8,1,0,6,8,"johnr005","burnt001","charn001","","davib001",8,"franj002",10,"cansj001",9,"gonzj002",7,"palmd002",5,"rodri001",2,"redug001",3,"strad002",4,"ripkb001",6,"vizqo001",6,"sassm001",7,"grifk002",8,"obrip001",10,"buhnj001",9,"martt002",3,"blowm001",5,"valld001",2,"amarr001",4,"whitm002","charn001"
"SEA199306200","19930620",0,"Sunday",137,"T","D","TEX","SEA","SEA02","leibc001","leart001","cedeg901","cousd901","brinj901","mcclt901","","",38103,"","","","","",0,1,0,0,-1,4,1,5,172,9,2,13,5,12,2,1,5,3,"leart001","leibc001","","","hulsd001",8,"petrg001",2,"franj002",10,"gonzj002",7,"palmr001",3,"palmd002",5,"strad002",4,"dascd001",9,"ripkb001",6,"cotth001",8,"littg001",6,"grifk002",10,"buhnj001",9,"blowm001",5,"boonb002",4,"martt002",3,"haseb001",2,"feldm001",7,"henkt001","ayrab001"
"SEA199306210","19930621",0,"Monday",706,"T","N","OAK","SEA","SEA02","darlr001","hanse001","reilm901","roe-r901","scotd901","phild901","","",17706,"","","","","",0,1,0,0,-1,4,1,5,177,9,5,3,14,8,1,0,10,6,"davis001","delur001","ecked001","","hendr001",7,"gateb001",4,"seitk001",3,"sierr001",9,"steit001",2,"neelt001",10,"bross001",8,"paquc001",5,"bordm001",6,"vizqo001",6,"sassm001",7,"grifk002",8,"obrip001",10,"buhnj001",9,"martt002",3,"blowm001",5,"valld001",2,"boonb002",4,"ecked001","ayrab001"
"SEA199306220","19930622",0,"Tuesday",705,"T","N","OAK","SEA","SEA02","wittb001","convj001","roe-r901","scotd901","phild901","reilm901","","",17616,"","","","","",0,1,0,0,-1,4,1,5,211,9,10,3,16,4,0,0,15,5,"wittb001","convj001","","","hendr001",7,"gateb001",4,"sierr001",9,"neelt001",10,"steit001",2,"paquc001",5,"aldrm001",3,"bordm001",6,"blanl001",8,"vizqo001",6,"sassm001",7,"grifk002",8,"obrip001",10,"buhnj001",9,"martt002",3,"blowm001",5,"valld001",2,"littg001",4,"hills001","ayrab001"
"SEA199306230","19930623",0,"Wednesday",707,"T","N","OAK","SEA","SEA02","downk001","flemd001","scotd901","phild901","reilm901","roe-r901","","",18625,"","","","","",0,1,0,0,-1,4,1,5,277,14,7,8,16,14,0,2,13,13,"henrd001","hills001","","","hendr001",7,"seitk001",3,"sierr001",9,"steit001",2,"paquc001",5,"neelt001",10,"bross001",8,"bordm001",6,"blanl001",4,"feldm001",7,"amarr001",4,"grifk002",8,"obrip001",3,"buhnj001",9,"martt002",10,"blowm001",5,"valld001",2,"vizqo001",6,"hills001","henrd001"
"SEA199306240","19930624",0,"Thursday",1235,"T","D","OAK","SEA","SEA02","slusj001","johnr005","phild901","reilm901","roe-r901","scotd901","","",22848,"","","","","",0,1,0,0,-1,4,1,5,184,9,3,2,4,7,1,0,9,10,"ecked001","johnr005","","","hendr001",10,"blanl001",8,"sierr001",9,"seitk001",3,"paquc001",5,"gateb001",4,"bross001",7,"bordm001",6,"hemos001",2,"feldm001",7,"littg001",4,"grifk002",8,"buhnj001",10,"martt002",3,"sassm001",9,"blowm001",5,"haseb001",2,"vizqo001",6,"ecked001",""
"SEA199307020","19930702",0,"Friday",735,"T","N","BOS","SEA","SEA02","violf001","hampm001","barnl901","koscg901","clara901","morrd901","","",23657,"","","","","",0,1,0,0,0,4,1,5,222,9,9,8,13,12,0,1,8,11,"violf001","hampm001","russj001","","flets001",4,"hatcb001",8,"greem001",7,"dawsa001",10,"vaugm001",3,"quinc001",9,"coops001",5,"valej002",6,"penat001",2,"amarr001",4,"magad001",10,"grifk002",8,"buhnj001",9,"blowm001",5,"littg001",7,"martt002",3,"valld001",2,"vizqo001",6,"russj001","nelsj001"
"SEA199307030","19930703",0,"Saturday",707,"T","N","BOS","SEA","SEA02","dopsj001","flemd001","koscg901","clara901","morrd901","barnl901","","",31433,"","","","","",0,1,0,0,0,4,1,5,186,9,6,5,13,9,1,0,11,6,"harrg001","charn001","russj001","","flets001",4,"hatcb001",8,"greem001",7,"dawsa001",10,"vaugm001",3,"quinc001",9,"coops001",5,"valej002",6,"penat001",2,"vizqo001",6,"magad001",5,"grifk002",8,"obrip001",10,"buhnj001",9,"martt002",3,"sassm001",7,"valld001",2,"amarr001",4,"russj001","charn001"
"SEA199307040","19930704",0,"Sunday",506,"T","N","BOS","SEA","SEA02","quanp001","bosic001","clara901","morrd901","barnl901","koscg901","","",20814,"","","","","",0,1,0,0,-1,4,1,5,146,9,6,0,6,2,0,1,3,4,"quanp001","bosic001","","","flets001",4,"hatcb001",8,"greem001",7,"dawsa001",10,"vaugm001",3,"quinc001",9,"coops001",5,"melvb001",2,"valej002",6,"vizqo001",6,"magad001",5,"grifk002",8,"buhnj001",9,"sassm001",7,"martt002",3,"obrip001",10,"valld001",2,"amarr001",4,"","holmb002"
"SEA199307050","19930705",0,"Monday",707,"T","N","NYA","SEA","SEA02","kamis001","johnr005","garcr901","fordd901","younl901","meric901","","",28990,"","","","","",0,1,0,0,-1,4,1,5,149,9,6,3,6,7,1,0,4,4,"kamis001","johnr005","howes001","","willb002",8,"gallm001",5,"mattd001",3,"tartd001",10,"stanm002",2,"meulh001",7,"owens001",6,"willg001",9,"kellp001",4,"vizqo001",6,"magad001",5,"grifk002",8,"buhnj001",9,"sassm001",7,"martt002",3,"obrip001",10,"valld001",2,"amarr001",4,"howes001",""
"SEA199307060","19930706",0,"Tuesday",706,"T","N","NYA","SEA","SEA02","abboj001","hanse001","fordd901","younl901","meric901","garcr901","","",18462,"","","","","",0,1,0,0,-1,4,1,5,175,9,4,12,7,12,3,2,4,8,"hanse001","abboj001","","","willb002",8,"boggw001",5,"mattd001",3,"tartd001",10,"oneip001",9,"jamed001",7,"stanm002",2,"owens001",6,"kellp001",4,"amarr001",4,"littg001",7,"grifk002",8,"buhnj001",9,"newfm001",10,"blowm001",5,"magad001",3,"haseb001",2,"vizqo001",6,"gibsp001","ayrab001"
"SEA199307070","19930707",0,"Wednesday",1236,"T","D","NYA","SEA","SEA02","wickb001","leart001","younl901","meric901","garcr901","fordd901","","",23963,"","","","","",0,1,0,0,-1,4,1,5,162,9,5,6,9,9,1,0,5,8,"leart001","wickb001","charn001","","willb002",8,"boggw001",5,"mattd001",10,"tartd001",9,"oneip001",7,"nokem001",2,"gallm001",6,"maask001",3,"kellp001",4,"vizqo001",6,"sassm001",7,"grifk002",8,"buhnj001",9,"martt002",3,"newfm001",10,"magad001",5,"valld001",2,"amarr001",4,"farrs001","charn001"
"SEA199307090","19930709",0,"Friday",735,"T","N","CLE","SEA","SEA02","younc002","flemd001","clara901","morrd901","barnl901","koscg901","","",19567,"","","","","",0,1,0,0,-1,4,1,5,163,9,4,6,10,8,4,2,7,6,"flemd001","younc002","bosic001","","loftk001",8,"howat001",9,"baerc001",4,"bellj002",7,"martc002",3,"hillg001",10,"espia001",5,"fermf001",6,"ortij001",2,"amarr001",4,"littg001",7,"grifk002",8,"buhnj001",9,"blowm001",5,"newfm001",10,"martt002",3,"valld001",2,"vizqo001",6,"dipoj001","bosic001"
"SEA199307100","19930710",0,"Saturday",707,"T","N","CLE","SEA","SEA02","clarm002","johnr005","morrd901","barnl901","koscg901","clara901","","",28003,"","","","","",0,1,0,0,-1,4,1,5,170,9,6,7,10,13,2,1,8,8,"bosic001","hernj002","","","howat001",8,"espia001",5,"baerc001",4,"bellj002",7,"martc002",3,"jeffr001",10,"hillg001",9,"fermf001",6,"ortij001",2,"vizqo001",6,"sassm001",7,"grifk002",8,"buhnj001",9,"martt002",3,"newfm001",10,"magad001",5,"valld001",2,"amarr001",4,"hernj002","bosic001"
"SEA199307110","19930711",0,"Sunday",235,"T","D","CLE","SEA","SEA02","mutij001","hanse001","barnl901","koscg901","clara901","morrd901","","",24572,"","","","","",0,1,0,0,-1,0,0,5,222,11,4,5,9,16,0,2,7,20,"ayrab001","plune001","","","loftk001",8,"kirbw001",9,"baerc001",4,"bellj002",7,"sorrp001",3,"jeffr001",10,"espia001",5,"fermf001",6,"ortij001",2,"amarr001",4,"littg001",7,"grifk002",8,"buhnj001",9,"blowm001",5,"haseb001",2,"martt002",3,"newfm001",10,"vizqo001",6,"hernj002","ayrab001"
"SEA199307270","19930727",0,"Tuesday",708,"T","N","MIN","SEA","SEA02","tapak001","bosic001","roe-r901","scotd901","phild901","reilm901","","",21346,"","","","","",0,1,0,0,0,4,1,5,167,9,8,10,13,12,0,0,4,8,"delur001","tsamg001","nelsj001","martt002","macks001",8,"knobc001",4,"puckk001",9,"hrbek001",3,"winfd001",10,"harpb001",2,"paglm001",5,"mccad001",7,"mearp001",6,"vizqo001",6,"feldm001",7,"grifk002",8,"buhnj001",9,"martt002",3,"marte001",10,"magad001",5,"valld001",2,"amarr001",4,"casil001","nelsj001"
