"CHN199804030","19980403",0,"Friday",125,"F","D","MON","CHN","CHI11","vazqj001","tracs001","riekr901","holbs901","wendh901","laynj901","","",39102,"","","","","",0,0,42,5,18,4,1,3,178,9,2,6,6,9,1,1,8,8,"tracs001","vazqj001","beckr001","","grudm001",6,"vidrj001",4,"guerv001",9,"fullb001",3,"whitr001",7,"livis001",5,"santf001",8,"widgc001",2,"vazqj001",1,"johnl001",8,"moram001",4,"sosas001",9,"gracm001",3,"rodrh001",7,"blauj001",6,"oriek001",5,"servs002",2,"tracs001",1,"benns001","beckr001"
"CHN199804040","19980404",0,"Saturday",121,"F","D","MON","CHN","CHI11","valdm001","mulht001","holbs901","wendh901","laynj901","riekr901","","",25436,"","","","","",0,1,46,5,18,4,1,1,152,9,1,3,5,8,0,1,6,6,"mulht001","valdm001","beckr001","","grudm001",6,"mordm001",4,"guerv001",9,"whitr001",7,"fullb001",3,"andrs001",5,"santf001",8,"widgc001",2,"valdm001",1,"johnl001",8,"moram001",4,"sosas001",9,"gracm001",3,"rodrh001",7,"blauj001",6,"oriek001",5,"houst001",2,"mulht001",1,"telfa001","beckr001"
"CHN199804050","19980405",0,"Sunday",120,"F","D","MON","CHN","CHI11","moort001","tapak001","wendh901","laynj901","riekr901","holbs901","","",21854,"","","","","",0,1,48,1,5,4,1,1,169,9,2,7,6,8,0,0,7,11,"tapak001","moort001","","","grudm001",6,"santf001",8,"guerv001",9,"fullb001",3,"whitr001",7,"vidrj001",4,"livis001",5,"hubbm001",2,"moort001",1,"hernj001",8,"blauj001",6,"gracm001",3,"sosas001",9,"oriek001",5,"rodrh001",7,"servs002",2,"moram001",4,"tapak001",1,"urbiu001","telea001"
"CHN199804060","19980406",0,"Monday",121,"F","D","MON","CHN","CHI11","perec001","clarm002","ripps901","darlg901","wintm901","poncl901","","",12506,"","","","","",0,1,50,7,12,4,1,2,133,9,2,3,7,9,1,0,5,8,"clarm002","perec001","beckr001","","grudm001",6,"santf001",4,"guerv001",9,"fullb001",3,"whitr001",8,"livis001",5,"mcgur001",7,"widgc001",2,"perec001",1,"johnl001",8,"alexm001",4,"gracm001",3,"sosas001",9,"oriek001",5,"blauj001",6,"rodrh001",7,"servs002",2,"clarm002",1,"","beckr001"
"CHN199804070","19980407",0,"Tuesday",119,"F","D","NYN","CHN","CHI11","leita001","gonzj003","darlg901","wintm901","poncl901","ripps901","","",16293,"","","","","",0,1,51,7,18,4,1,3,172,9,3,2,8,8,2,0,6,10,"leita001","gonzj003","franj001","","alfoe001",5,"baerc001",4,"gilkb001",7,"olerj001",3,"huskb001",9,"mcrab001",8,"casta001",2,"ordor001",6,"leita001",1,"hernj001",8,"blauj001",6,"gracm001",3,"sosas001",9,"oriek001",5,"miesm001",7,"servs002",2,"moram001",4,"gonzj003",1,"franj001","adamt001"
"CHN199804090","19980409",0,"Thursday",157,"F","D","NYN","CHN","CHI11","reedr002","tracs001","wintm901","poncl901","ripps901","darlg901","","",17313,"","","","","",0,1,42,5,10,2,4,3,191,9,7,8,10,14,0,1,10,11,"tracs001","reedr002","beckr001","","alfoe001",5,"beckr002",9,"gilkb001",7,"franm001",3,"baerc001",4,"mcrab001",8,"tatuj001",2,"ordor001",6,"reedr002",1,"browb003",8,"moram001",4,"sosas001",9,"gracm001",3,"rodrh001",7,"blauj001",6,"oriek001",5,"houst001",2,"tracs001",1,"rojam001","beckr001"
"CHN199804170","19980417",0,"Friday",220,"F","D","LAN","CHN","CHI11","parkc002","clarm002","froeb901","vanol901","hirsm901","nelsj901","","",20175,"","","","","",0,1,51,4,13,4,1,1,160,9,11,3,14,4,0,1,7,5,"parkc002","clarm002","lankf001","","youne001",4,"hollt001",8,"piazm001",2,"zeilt001",5,"mondr002",9,"konep001",3,"guerw001",7,"vizcj001",6,"parkc002",1,"browb003",8,"moram001",4,"sosas001",9,"gracm001",3,"rodrh001",7,"blauj001",6,"oriek001",5,"servs002",2,"clarm002",1,"lankf001","vanrb001"
"CHN199804180","19980418",0,"Saturday",121,"F","D","LAN","CHN","CHI11","nomoh001","woodk002","vanol901","hirsm901","nelsj901","froeb901","","",34652,"","","","","",0,1,50,7,12,4,1,2,157,9,1,8,5,6,1,0,6,4,"woodk002","nomoh001","","","youne001",4,"hollt001",8,"piazm001",2,"zeilt001",5,"mondr002",9,"konep001",3,"guerw001",7,"vizcj001",6,"nomoh001",1,"browb003",8,"moram001",4,"sosas001",9,"gracm001",3,"rodrh001",7,"blauj001",6,"houst001",5,"servs002",2,"woodk002",1,"osuna002","adamt001"
"CHN199804190","19980419",0,"Sunday",120,"F","D","LAN","CHN","CHI11","valdi001","gonzj003","hirsm901","nelsj901","froeb901","vanol901","","",26795,"","","","","",0,1,56,3,6,4,1,1,132,9,1,2,6,9,0,0,7,7,"gonzj003","valdi001","beckr001","","youne001",4,"hubbt001",8,"piazm001",2,"zeilt001",5,"hollt001",9,"guerw001",7,"lukem001",3,"vizcj001",6,"valdi001",1,"browb003",8,"moram001",4,"sosas001",9,"gracm001",3,"rodrh001",7,"oriek001",5,"servs002",2,"alexm001",6,"gonzj003",1,"clonb001","beckr001"
"CHN199804210","19980421",0,"Tuesday",708,"F","N","SDN","CHN","CHI11","browk001","tracs001","westj901","kellj901","danlk901","quicj901","","",20363,"","","","","",0,1,49,5,17,4,1,3,193,9,3,5,7,7,1,0,11,9,"tracs001","browk001","beckr001","","veraq001",4,"finls001",8,"gwynt001",9,"camik001",5,"joynw001",3,"vaugg001",7,"hernc001",2,"gomec001",6,"browk001",1,"browb003",8,"moram001",4,"sosas001",9,"gracm001",3,"rodrh001",7,"blauj001",6,"oriek001",5,"houst001",2,"tracs001",1,"reyec001","beckr001"
"CHN199804220","19980422",0,"Wednesday",122,"F","D","SDN","CHN","CHI11","hamij002","tapak001","kellj901","danlk901","quicj901","westj901","","",15852,"","","","","",0,1,62,8,15,4,1,3,237,14,3,2,9,9,0,0,7,9,"boehb001","telea001","reyec001","","veraq001",4,"finls001",8,"gwynt001",9,"camik001",5,"joynw001",3,"vaugg001",7,"myerg001",2,"sheea001",6,"hamij002",1,"johnl001",8,"moram001",4,"sosas001",9,"gracm001",3,"rodrh001",7,"blauj001",6,"oriek001",5,"servs002",2,"tapak001",1,"reyec001","vanrb001"
"CHN199804230","19980423",0,"Thursday",120,"F","D","SDN","CHN","CHI11","ashba002","clarm002","danlk901","quicj901","westj901","kellj901","","",20276,"","","","","",0,1,66,7,15,4,1,1,150,9,4,1,11,9,0,0,9,6,"ashba002","clarm002","hofft001","","veraq001",4,"finls001",8,"gwynt001",9,"camik001",5,"joynw001",3,"vaugg001",7,"hernc001",2,"gomec001",6,"ashba002",1,"browb003",8,"moram001",4,"sosas001",9,"gracm001",3,"rodrh001",7,"blauj001",6,"oriek001",5,"servs002",2,"clarm002",1,"hofft001","telea001"
"CHN199804300","19980430",0,"Thursday",705,"F","N","SLN","CHN","CHI11","petkm001","woodk002","monte901","demud901","relic901","schrp901","","",24210,"","","","","",0,1,56,1,3,2,4,3,178,9,3,8,8,15,0,1,8,12,"woodk002","petkm001","","","clayr001",6,"deshd001",4,"mcgwm001",3,"lankr001",8,"jordb001",9,"gantr001",7,"gaetg001",5,"pagnt001",2,"petkm001",1,"browb003",8,"moram001",4,"sosas001",9,"gracm001",3,"rodrh001",7,"blauj001",6,"oriek001",5,"servs002",2,"woodk002",1,"acevj001","adamt001"
"CHN199805010","19980501",0,"Friday",220,"F","D","SLN","CHN","CHI11","stott001","gonzj003","demud901","relic901","schrp901","monte901","","",25598,"","","","","",0,1,55,8,6,4,1,2,161,9,5,6,10,6,1,0,9,6,"gonzj003","stott001","beckr001","","clayr001",6,"deshd001",4,"mcgwm001",3,"lankr001",8,"mcgew001",7,"gaetg001",5,"mabrj001",9,"lampt001",2,"stott001",1,"browb003",8,"moram001",4,"sosas001",9,"gracm001",3,"rodrh001",7,"blauj001",6,"houst001",2,"oriek001",5,"gonzj003",1,"acevj001","beckr001"
"CHN199805020","19980502",0,"Saturday",120,"F","D","SLN","CHN","CHI11","osbod001","tracs001","relic901","schrp901","monte901","demud901","","",38430,"","","","","",0,1,51,5,9,4,1,2,239,11,3,4,9,13,0,1,11,13,"adamt001","bottk001","","","clayr001",6,"deshd001",4,"mcgwm001",3,"lankr001",8,"jordb001",9,"gaetg001",5,"gantr001",7,"marre001",2,"osbod001",1,"alexm001",4,"hernj001",8,"gracm001",3,"sosas001",9,"blauj001",6,"rodrh001",7,"oriek001",5,"servs002",2,"tracs001",1,"bottk001","adamt001"
"CHN199805030","19980503",0,"Sunday",121,"F","D","SLN","CHN","CHI11","polic001","tapak001","schrp901","monte901","demud901","relic901","","",38571,"","","","","",0,1,52,5,10,4,1,3,181,9,8,5,12,8,1,1,8,4,"petkm001","mulht001","branj001","","clayr001",6,"deshd001",4,"mcgwm001",3,"lankr001",8,"jordb001",9,"gaetg001",5,"gantr001",7,"marre001",2,"polic001",1,"browb003",8,"moram001",4,"sosas001",9,"gracm001",3,"rodrh001",7,"blauj001",6,"hernj001",5,"servs002",2,"tapak001",1,"branj001","pattb001"
"CHN199805050","19980505",0,"Tuesday",706,"F","N","HOU","CHN","CHI11","limaj001","clarm002","bellw901","mealj901","tatat901","davig901","","",21431,"","","","","",0,1,66,1,6,4,1,4,164,9,10,5,11,6,0,3,6,4,"limaj001","clarm002","nitkc001","","biggc001",4,"belld001",9,"bagwj001",3,"spieb001",5,"aloum001",7,"everc001",8,"gutir001",6,"ausmb001",2,"limaj001",1,"browb003",8,"moram001",4,"sosas001",9,"gracm001",3,"rodrh001",7,"blauj001",6,"hernj001",5,"servs002",2,"clarm002",1,"nitkc001","telea001"
"CHN199805060","19980506",0,"Wednesday",120,"F","D","HOU","CHN","CHI11","reyns001","woodk002","mealj901","tatat901","davig901","bellw901","","",15758,"","","","","",0,1,71,8,10,4,1,2,139,9,0,2,1,8,1,0,2,6,"woodk002","reyns001","","","biggc001",4,"belld001",9,"bagwj001",3,"howej002",5,"aloum001",8,"clard001",7,"gutir001",6,"ausmb001",2,"reyns001",1,"browb003",8,"moram001",4,"sosas001",9,"gracm001",3,"rodrh001",7,"blauj001",6,"marta002",2,"oriek001",5,"woodk002",1,"",""
"CHN199805080","19980508",0,"Friday",222,"F","D","SFN","CHN","CHI11","gardm001","tracs001","hallt901","gormb901","nelsj901","crawj901","","",22665,"","","","","",0,1,61,4,19,4,1,1,292,14,4,5,15,8,3,0,15,13,"telea001","tavaj001","","","hamid001",8,"muelb001",5,"bondb001",7,"kentj001",4,"javis001",9,"hayec001",3,"aurir001",6,"maynb001",2,"gardm001",1,"browb003",8,"moram001",4,"sosas001",9,"gracm001",3,"rodrh001",7,"blauj001",6,"oriek001",5,"servs002",2,"tracs001",1,"poolj001","telea001"
"CHN199805091","19980509",1,"Saturday",1205,"F","D","SFN","CHN","CHI11","darwd001","tapak001","gormb901","nelsj901","davib902","crawj901","","",0,"","","","","",0,1,62,5,13,4,1,1,155,9,5,1,9,9,0,1,4,9,"darwd001","tapak001","","","hamid001",8,"sancr001",6,"bondb001",7,"kentj001",4,"hayec001",3,"muelb001",5,"jonec002",9,"mirad001",2,"darwd001",1,"browb003",8,"moram001",4,"sosas001",9,"gracm001",3,"rodrh001",7,"houst001",5,"alexm001",6,"marta002",2,"tapak001",1,"reeds001","wengd001"
"CHN199805092","19980509",2,"Saturday",310,"F","D","SFN","CHN","CHI11","estes001","gonzj003","nelsj901","crawj901","davib902","gormb901","","",35970,"","","","","",0,1,56,4,16,4,1,1,155,9,0,6,6,11,0,1,10,8,"gonzj003","estes001","","","benam001",7,"muelb001",5,"javis001",9,"kentj001",4,"hayec001",3,"maynb001",2,"aurir001",6,"diaza001",8,"estes001",1,"alexm001",4,"hernj001",8,"sosas001",9,"blauj001",6,"miesm001",7,"oriek001",5,"browb003",3,"servs002",2,"gonzj003",1,"poolj001",""
"CHN199805100","19980510",0,"Sunday",121,"F","D","SFN","CHN","CHI11","herso001","clarm002","crawj901","davib902","nelsj901","gormb901","","",26710,"","","","","",0,1,54,7,10,4,1,1,146,9,3,0,5,3,0,1,4,4,"herso001","clarm002","nen-r001","","hamid001",8,"muelb001",5,"bondb001",7,"kentj001",4,"javis001",9,"hayec001",3,"maynb001",2,"sancr001",6,"herso001",1,"browb003",8,"moram001",4,"sosas001",9,"gracm001",3,"rodrh001",7,"blauj001",6,"oriek001",5,"servs002",2,"clarm002",1,"nen-r001","beckr001"
"CHN199805190","19980519",0,"Tuesday",705,"F","N","LAN","CHN","CHI11","parkc002","tracs001","poncl901","ripps901","wintm901","darlg901","","",30607,"","","","","",0,1,71,7,18,4,1,2,175,9,3,6,9,11,0,1,6,11,"tracs001","parkc002","beckr001","","youne001",4,"vizcj001",6,"shefg001",9,"bonib001",5,"mondr002",8,"karre001",3,"hollt001",7,"johnc002",2,"parkc002",1,"browb003",8,"moram001",4,"sosas001",9,"gracm001",3,"rodrh001",7,"blauj001",6,"houst001",5,"servs002",2,"tracs001",1,"reyed001","beckr001"
"CHN199805200","19980520",0,"Wednesday",121,"F","D","LAN","CHN","CHI11","nomoh001","tapak001","ripps901","darlg901","poncl901","wintm901","","",24245,"","","","","",0,1,67,5,9,4,1,3,140,9,0,5,3,10,0,0,5,8,"tapak001","nomoh001","","","youne001",4,"vizcj001",6,"shefg001",9,"bonib001",5,"mondr002",8,"karre001",3,"eisej001",7,"johnc002",2,"nomoh001",1,"browb003",8,"moram001",4,"sosas001",9,"gracm001",3,"rodrh001",7,"blauj001",6,"houst001",5,"marta002",2,"tapak001",1,"clonb001",""
"CHN199805210","19980521",0,"Thursday",120,"F","D","LAN","CHN","CHI11","valdi001","gonzj003","darlg901","wintm901","ripps901","poncl901","","",22616,"","","","","",0,1,62,8,8,4,1,2,190,9,7,3,12,8,1,2,13,9,"valdi001","adamt001","osuna002","","youne001",4,"vizcj001",6,"shefg001",9,"bonib001",5,"mondr002",8,"karre001",3,"hollt001",7,"johnc002",2,"valdi001",1,"browb003",8,"moram001",4,"sosas001",9,"gracm001",3,"rodrh001",7,"blauj001",6,"houst001",5,"servs002",2,"gonzj003",1,"osuna002","steek001"
"CHN199805270","19980527",0,"Wednesday",121,"F","D","PHI","CHN","CHI11","gracm002","gonzj003","herna901","marsr901","bonig901","hohnb901","","",19354,"","","","","",0,1,80,1,5,4,1,1,169,9,10,5,14,8,1,1,7,8,"gracm002","gonzj003","","","gland001",8,"jeffg001",7,"roles001",5,"brogr001",3,"liebm001",2,"abreb001",9,"lewim001",4,"relad001",6,"gracm002",1,"browb003",8,"moram001",4,"sosas001",9,"gracm001",3,"rodrh001",7,"blauj001",6,"hernj001",5,"marta002",2,"gonzj003",1,"gomew001","beckr001"
