"MLN195704180","19570418",0,"Thursday",0,"F","D","CIN","MLN","MIL05","jeffh101","burdl101","secof101","lands901","bakeb101","dascf901","","",41506,"Bob Wolf","Ron Richards","Ron Richards","1998/04/25 10:29AM","",1,0,0,0,-1,0,0,0,123,9,0,1,6,7,0,0,4,5,"burdl101","jeffh101","","","robif103",7,"hoakd101",5,"bellg103",8,"postw101",9,"tempj101",4,"crowg101",3,"baile101",2,"mcmir101",6,"jeffh101",1,"ocond101",4,"aaroh101",9,"mathe101",5,"adcoj101",3,"thomb105",7,"logaj101",6,"brutb101",8,"crand102",2,"burdl101",1,"sancr101",""
"MLN195704200","19570420",0,"Saturday",0,"F","D","CIN","MLN","MIL05","lawrb103","cronr101","lands901","bakeb101","dascf901","secof101","","",21921,"Bob Wolf","Ron Richards","Ron Richards","1998/04/25 12:18AM","",1,0,77,1,35,4,1,0,147,9,4,5,11,11,1,0,7,9,"cronr101","lawrb103","murfr101","","robif103",7,"hoakd101",5,"crowg101",3,"baile101",2,"tempj101",4,"bellg103",8,"postw101",9,"mcmir101",6,"lawrb103",1,"ocond101",4,"aaroh101",9,"mathe101",5,"adcoj101",3,"thomb105",7,"logaj101",6,"brutb101",8,"crand102",2,"cronr101",1,"fowla101","murfr101"
"MLN195704210","19570421",0,"Sunday",0,"F","D","CIN","MLN","MIL05","klipj101","spahw101","bakeb101","dascf901","secof101","lands901","","",20298,"Bob Wolf","Ron Richards ","Ron Richards","1998/04/30 2:02AM","",1,0,0,0,-1,0,0,0,148,9,1,3,9,7,1,0,9,7,"spahw101","klipj101","","","robif103",7,"hoakd101",5,"bellg103",8,"postw101",9,"tempj101",4,"crowg101",3,"baile101",2,"mcmir101",6,"klipj101",1,"ocond101",4,"aaroh101",9,"mathe101",5,"adcoj101",3,"thomb105",7,"logaj101",6,"brutb101",8,"crand102",2,"spahw101",1,"sancr101",""
"MLN195704220","19570422",0,"Monday",135,"F","D","CHN","MLN","MIL05","rushb101","buhlb101","conlj102","donaa901","delmv901","smitv101","","",12229,"Bob Wolf","Ron Richards","Ron Richards","1998/04/40 11:09PM","",1,0,0,0,-1,2,4,3,148,9,4,9,7,10,3,1,7,7,"buhlb101","rushb101","conlg101","","wisec101",4,"fondd101",3,"banke101",6,"moryw101",9,"bakeg101",5,"speab101",7,"delgb101",8,"neemc101",2,"rushb101",1,"ocond101",4,"aaroh101",9,"mathe101",5,"adcoj101",3,"thomb105",7,"logaj101",6,"brutb101",8,"crand102",2,"buhlb101",1,"lownt101","conlg101"
"MLN195704230","19570423",0,"Tuesday",0,"F","D","CHN","MLN","MIL05","singe101","burdl101","donaa901","delmv901","smitv101","conlj102","","",15742,"Bob Wolf","Ron Richards","Ron Richards","1998/05/01 11:24PM","",1,0,0,0,-1,0,0,0,184,10,3,2,8,9,0,1,5,12,"littd102","burdl101","lownt101","","wisec101",4,"fondd101",3,"banke101",6,"moryw101",9,"bakeg101",5,"speab101",7,"delgb101",8,"neemc101",2,"singe101",1,"ocond101",4,"aaroh101",9,"mathe101",5,"adcoj101",3,"thomb105",7,"logaj101",6,"brutb101",8,"crand102",2,"burdl101",1,"lownt101",""
"MLN195704240","19570424",0,"Wednesday",0,"F","D","SLN","MLN","MIL05","wehmh101","cronr101","delmv901","smitv101","conlj102","donaa901","","",15368,"Bob Wolf","Ron Richards","Ron Richards","1998/05/01 4:42PM","",1,0,0,0,-1,0,0,0,127,9,7,8,10,8,1,0,4,2,"philt101","schmw101","","","blasd101",4,"darka101",6,"musis101",3,"ennid101",9,"moonw101",7,"boyek101",5,"landh101",2,"smitb104",8,"wehmh101",1,"ocond101",4,"aaroh101",9,"mathe101",5,"adcoj101",3,"thomb105",7,"logaj101",6,"brutb101",8,"crand102",2,"cronr101",1,"schmw101","philt101"
"MLN195705140","19570514",0,"Tuesday",808,"F","N","BRO","MLN","MIL05","newcd101","buhlb101","craws901","venzt901","balll901","jackb901","","",34731,"Roth","Comly","Comly","1998/05/01 8:55PM","",0,1,0,0,-1,0,0,4,128,9,2,3,6,7,0,2,11,6,"buhlb101","newcd101","johne101","","gillj102",4,"reesp101",6,"snidd101",8,"furic101",9,"hodgg101",3,"amors101",7,"campr102",2,"zimmd101",5,"newcd101",1,"ocond101",4,"aaroh101",9,"mathe101",5,"adcoj101",3,"tannc101",7,"logaj101",6,"brutb101",8,"riced101",2,"buhlb101",1,"","johne101"
"MLN195705150","19570515",0,"Wednesday",0,"F","D","BRO","MLN","MIL05","drysd101","conlg101","venzt901","balll901","jackb901","craws901","","",19599,"Roth","Comly","Comly","1998/05/01 9:22PM","",1,1,44,0,-1,0,0,0,147,10,3,2,4,2,0,0,5,4,"labic101","burdl101","","","gillj102",4,"reesp101",6,"snidd101",8,"furic101",9,"hodgg101",3,"amors101",7,"campr102",2,"zimmd101",5,"drysd101",1,"ocond101",4,"aaroh101",9,"mathe101",5,"adcoj101",3,"tannc101",7,"logaj101",6,"brutb101",8,"crand102",2,"conlg101",1,"labic101","burdl101"
"MLN195705160","19570516",0,"Thursday",0,"F","N","PIT","MLN","MIL05","frieb102","pizaj101","gormt101","burkk101","(none)","boggd901","","",15622,"Bob Wolf","Ron Richards","Ron Richards","1998/05/03 5:45PM","",1,0,40,0,-1,0,0,0,122,9,2,1,5,7,1,0,4,7,"frieb102","pizaj101","","","freeg102",7,"fondd101",3,"clemr101",9,"thomf103",5,"groad101",6,"foilh101",2,"bakeg101",4,"virdb101",8,"frieb102",1,"ocond101",4,"aaroh101",9,"mathe101",5,"adcoj101",3,"tannc101",7,"logaj101",6,"brutb101",8,"crand102",2,"pizaj101",1,"","murfr101"
"MLN195705180","19570518",0,"Saturday",0,"F","D","PIT","MLN","MIL05","law-v101","spahw101","burkk101","boggd901","gormt101","dixoh901","","",18850,"Bob Wolf","Ron Richards","Ron Richards","1998/05/03 6:09PM","",1,0,42,0,-1,0,1,0,143,9,5,6,11,8,2,0,8,5,"burdl101","smitb109","","","freeg102",7,"fondd101",3,"clemr101",9,"thomf103",5,"groad101",6,"foilh101",2,"bakeg101",4,"virdb101",8,"law-v101",1,"ocond101",4,"aaroh101",9,"mathe101",5,"adcoj101",3,"tannc101",7,"logaj101",6,"brutb101",8,"crand102",2,"spahw101",1,"kingn101","burdl101"
