"KC1196704110","19670411",0,"Tuesday",0,"F","N","CLE","KC1","KAN05","mcdos101","nashj101","nappl901","umonf901","kinnb901","neudj901","","",20590,"","Luke Kraemer","Luke Kraemer","1992/08/31 10:02PM","",1,0,0,0,-1,0,0,0,184,9,3,4,5,10,1,2,7,14,"nashj101","hargs101","akerj102","","davav101",8,"alvim101",5,"wagnl101",7,"whitf103",3,"hintc101",9,"gil-g101",4,"simsd101",2,"browl104",6,"mcdos101",1,"campb101",6,"hersm101",9,"cated101",3,"chare101",5,"rudij101",7,"greed102",4,"nossj101",8,"roofp101",2,"nashj101",1,"alleb101","akerj102"
"KC1196704140","19670414",0,"Friday",0,"F","N","BAL","KC1","KAN05","phoet101","kraul102","umonf901","kinnb901","neudj901","nappl901","","",6814,"","","Luke Kraemer","","",1,0,0,0,-1,0,0,0,152,9,7,1,7,4,0,2,3,7,"dillb101","kraul102","","blaip101","aparl101",6,"blaip101",8,"robif103",9,"robib104",5,"poweb101",3,"blefc101",7,"johnd105",4,"etcha101",2,"phoet101",1,"campb101",6,"hersm101",9,"cated101",3,"chare101",5,"rudij101",7,"greed102",4,"gosgj101",8,"roofp101",2,"kraul102",1,"dillb101","dulib101"
"KC1196704150","19670415",0,"Saturday",0,"F","D","BAL","KC1","KAN05","bunkw101","huntj101","kinnb901","neudj901","nappl901","umonf901","","",6727,"","","Luke Kraemer","","",1,0,0,0,-1,0,0,0,141,9,3,11,10,15,1,0,7,5,"huntj101","bunkw101","","repor101","aparl101",6,"blaip101",8,"robif103",9,"robib104",5,"poweb101",3,"blefc101",7,"johnd105",4,"etcha101",2,"bunkw101",1,"campb101",6,"hersm101",9,"cated101",3,"chare101",5,"repor101",8,"greed102",4,"gosgj101",7,"roofp101",2,"huntj101",1,"fishe102",""
"KC1196704161","19670416",1,"Sunday",0,"F","D","DET","KC1","KAN05","mclad101","odomj101","neudj901","nappl901","umonf901","kinnb901","","",0,"","Luke Kraemer","Luke Kraemer","1993/01/31 11:46AM","",1,0,0,0,-1,0,0,0,184,9,6,3,7,6,1,0,15,7,"mclad101","odomj101","","nortj101","mcaud101",4,"wertd103",5,"browg101",7,"kalia101",9,"nortj101",8,"cashn101",3,"freeb103",2,"oyler101",6,"mclad101",1,"campb101",6,"hersm101",9,"cated101",3,"chare101",5,"repor101",8,"greed102",4,"gosgj101",7,"roofp101",2,"odomj101",1,"","kraul102"
"KC1196704162","19670416",2,"Sunday",0,"F","D","DET","KC1","KAN05","lolim101","dobsc101","nappl901","umonf901","kinnb901","neudj901","","",14902,"","Luke Kraemer","Luke Kraemer","1993/01/31 12:06PM","",1,0,0,0,-1,0,0,0,181,9,7,11,15,13,2,1,7,5,"akerj102","penao101","lindp101","gosgj101","mcaud101",4,"wertd103",5,"browg101",7,"kalia101",9,"nortj101",8,"cashn101",3,"pricj102",2,"oyler101",6,"lolim101",1,"campb101",6,"hersm101",9,"cated101",3,"chare101",5,"rudij101",7,"greed102",4,"nossj101",8,"suark101",2,"dobsc101",1,"monbb101","lindp101"
"KC1196705021","19670502",1,"Tuesday",0,"F","N","WS2","KC1","KAN05","richp102","kraul102","dimul901","ashfe901","flahr901","ricej901","","",0,"","","Luke Kraemer","","",1,0,0,0,-1,0,0,0,128,9,1,0,9,2,1,0,10,5,"richp102","kraul102","knowd101","mcmuk101","saveb101",4,"valef101",8,"kingj101",9,"howaf102",7,"chanb101",3,"mcmuk101",5,"casap101",2,"brine101",6,"richp102",1,"campb101",6,"mondr001",8,"hersm101",9,"cated101",3,"greed102",4,"nossj101",7,"kubit101",5,"roofp101",2,"kraul102",1,"knowd101","dulib101"
"KC1196705022","19670502",2,"Tuesday",0,"F","N","WS2","KC1","KAN05","hannj102","huntj101","ashfe901","flahr901","ricej901","dimul901","","",6498,"","","Luke Kraemer","","",1,0,0,0,-1,0,0,0,138,9,0,1,7,7,0,0,7,10,"huntj101","hannj102","","greed102","saveb101",4,"valef101",8,"kingj101",9,"howaf102",7,"mcmuk101",5,"nen-d101",3,"frenj101",2,"brine101",6,"hannj102",1,"campb101",6,"websr102",3,"mondr001",8,"cated101",5,"repor101",9,"greed102",4,"gosgj101",7,"roofp101",2,"huntj101",1,"cox-c101",""
"KC1196705030","19670503",0,"Wednesday",0,"F","N","WS2","KC1","KAN05","ortep101","dobsc101","flahr901","ricej901","dimul901","ashfe901","","",2919,"","","Luke Kraemer","","",1,0,0,0,-1,0,0,0,140,9,6,1,7,4,0,0,8,4,"ortep101","dobsc101","","nen-d101","saveb101",4,"valef101",8,"kingj101",9,"howaf102",7,"mcmuk101",5,"nen-d101",3,"casap101",2,"brine101",6,"ortep101",1,"campb101",6,"repor101",9,"mondr001",8,"cated101",5,"websr102",3,"greed102",4,"gosgj101",7,"roofp101",2,"dobsc101",1,"","lindp101"
"KC1196705071","19670507",1,"Sunday",0,"F","D","NYA","KC1","KAN05","fordw101","nashj101","ricej901","dimul901","ashfe901","flahr901","","",0,"","Luke Kraemer","Luke Kraemer","1992/09/24 9:45PM","",1,0,0,0,-1,0,0,0,133,9,1,4,7,6,2,0,7,3,"nashj101","fordw101","akerj102","cated101","clarh101",4,"trest101",7,"mantm101",3,"pepij101",8,"whits101",9,"howae101",2,"smitc105",5,"kennj105",6,"fordw101",1,"campb101",6,"mondr001",8,"hersm101",9,"cated101",3,"chare101",5,"greed102",4,"nossj101",7,"roofp101",2,"nashj101",1,"tillt101","akerj102"
"KC1196705072","19670507",2,"Sunday",0,"F","D","NYA","KC1","KAN05","downa101","huntj101","dimul901","ashfe901","flahr901","ricej901","","",19125,"","Luke Kraemer","Luke Kraemer","1992/09/24 9:53PM","",1,0,0,0,-1,0,0,0,176,9,8,3,14,10,0,1,9,12,"downa101","huntj101","womad101","howsd101","clarh101",4,"trest101",7,"mantm101",3,"pepij101",8,"whits101",9,"gibbj101",2,"howsd101",5,"kennj105",6,"downa101",1,"campb101",6,"mondr001",8,"hersm101",9,"cated101",3,"chare101",5,"greed102",4,"nossj101",7,"roofp101",2,"huntj101",1,"womad101","stocw101"
