"NYN198604140","19860414",0,"Monday",0,"F","D","SLN","NYN","NYC17","hortr001","goodd001","westj901","willb901","mcshj901","pullf901","","",47752,"Soybel","","Zminda","","",0,0,0,0,-1,0,0,0,261,13,6,2,10,4,0,2,10,8,"perrp001","niemr001","","","colev001",7,"mcgew001",8,"herrt001",4,"clarj001",3,"vansa001",9,"pendt001",5,"heatm001",2,"smito001",6,"hortr001",1,"dyksl001",8,"teuft001",4,"hernk001",3,"cartg001",2,"strad001",9,"fostg001",7,"knigr001",5,"santr001",6,"goodd001",1,"perrp001","bereb001"
"NYN198604180","19860418",0,"Friday",0,"F","N","PHI","NYN","NYC17","carls001","darlr001","rennd901","monte901","brocf901","weyel901","","",26906,"Mattan","","Berman","","",0,0,0,0,-1,0,0,0,155,9,2,5,5,6,1,0,4,8,"darlr001","carls001","orosj001","knigr001","redug001",7,"thomm001",8,"hayev001",3,"schmm001",5,"wilsg001",9,"russj002",2,"agual001",4,"jelts001",6,"carls001",1,"dyksl001",8,"teuft001",4,"hernk001",3,"cartg001",2,"strad001",9,"fostg001",7,"knigr001",5,"santr001",6,"darlr001",1,"carmd001","orosj001"
"NYN198604190","19860419",0,"Saturday",0,"F","D","PHI","NYN","NYC17","rawls001","goodd001","monte901","brocf901","weyel901","rennd901","","",38333,"Mattan","","Berman","","",0,0,0,0,-1,0,0,0,147,9,2,3,6,7,0,2,7,6,"goodd001","rawls001","","cartg001","redug001",7,"thomm001",8,"hayev001",3,"schmm001",5,"wilsg001",9,"dauld001",2,"agual001",4,"jelts001",6,"rawls001",1,"mitck001",8,"teuft001",4,"hernk001",3,"cartg001",7,"strad001",9,"knigr001",5,"lyonb002",2,"santr001",6,"goodd001",1,"bedrs001",""
"NYN198604200","19860420",0,"Sunday",0,"F","D","PHI","NYN","NYC17","grosk001","ferns001","brocf901","weyel901","rennd901","monte901","","",41848,"Mattan","","Berman","","",0,0,0,0,-1,0,0,0,158,9,0,8,2,15,2,0,3,9,"ferns001","grosk001","","strad001","redug001",7,"agual001",4,"schur001",5,"schmm001",3,"wilsg001",9,"russj002",2,"maddg001",8,"jelts001",6,"grosk001",1,"dyksl001",8,"backw001",4,"hernk001",3,"strad001",9,"cartg001",2,"heepd001",7,"johnh001",5,"santr001",6,"ferns001",1,"stewd001","mcdor001"
"NYN198604210","19860421",0,"Monday",0,"F","N","PIT","NYN","NYC17","mcwil001","aguir001","grege901","davig901","harvd901","steld901","","",10282,"Mattan","","Berman","","",0,0,0,0,-1,0,0,0,175,9,5,6,10,10,1,0,7,9,"mcdor001","clemp001","","cartg001","reynr001",7,"orsuj001",8,"ray-j001",4,"breas001",3,"browm002",9,"penat001",2,"morrj002",5,"khals001",6,"mcwil001",1,"mitck001",8,"teuft001",4,"hernk001",3,"cartg001",2,"strad001",9,"fostg001",7,"knigr001",5,"santr001",6,"aguir001",1,"winnj001","mcdor001"
"NYN198604220","19860422",0,"Tuesday",0,"F","N","PIT","NYN","NYC17","kippb001","ojedb001","davig901","harvd901","steld901","grege901","","",15668,"Mattan","","Berman","","",0,0,0,0,-1,0,0,0,166,9,1,7,4,12,1,1,4,14,"ojedb001","kippb001","","cartg001","reynr001",8,"khals001",6,"ray-j001",4,"browm002",9,"diazm001",7,"penat001",3,"morrj002",5,"ortij001",2,"kippb001",1,"mitck001",8,"teuft001",4,"hernk001",3,"cartg001",2,"strad001",9,"fostg001",7,"knigr001",5,"santr001",6,"ojedb001",1,"clemp001","mcdor001"
"NYN198605060","19860506",0,"Tuesday",0,"F","N","HOU","NYN","NYC17","knepb001","goodd001","crawj901","willc901","wendh901","tatat901","","",41722,"Mueller","","Berman","","",0,0,0,0,-1,0,0,0,156,9,0,4,2,6,1,1,4,6,"goodd001","knepb001","","fostg001","dorab001",4,"reync001",6,"cruzj001",7,"davig001",3,"walld001",5,"ashba001",2,"bassk001",8,"puhlt001",9,"knepb001",1,"mitck001",8,"teuft001",4,"hernk001",3,"cartg001",2,"strad001",9,"fostg001",7,"knigr001",5,"santr001",6,"goodd001",1,"maddm001",""
"NYN198605070","19860507",0,"Wednesday",0,"F","N","HOU","NYN","NYC17","ryann001","ferns001","willc901","wendh901","tatat901","crawj901","","",26956,"Mueller","","Berman","","",0,0,0,0,-1,0,0,0,162,9,2,3,10,7,3,1,11,9,"ferns001","ryann001","orosj001","strad001","dorab001",4,"hatcb001",7,"garnp001",5,"davig001",3,"bassk001",9,"thond001",6,"bailm001",2,"walkt001",8,"ryann001",1,"dyksl001",8,"johnh001",6,"hernk001",3,"strad001",9,"cartg001",2,"fostg001",7,"knigr001",5,"teuft001",4,"ferns001",1,"dipif001","orosj001"
"NYN198605090","19860509",0,"Friday",0,"F","N","CIN","NYN","NYC17","sotom001","ojedb001","wendh901","demud901","crawj901","bonig901","","",40774,"Mattan","","Berman","","",0,0,0,0,-1,0,0,0,144,9,1,2,6,3,0,0,5,3,"ojedb001","sotom001","mcdor001","strad001","jonet001",7,"concd001",6,"parkd001",9,"peret001",3,"bellb001",5,"davie001",8,"diazb001",2,"oestr001",4,"sotom001",1,"dyksl001",8,"johnh001",6,"hernk001",3,"strad001",9,"cartg001",2,"heepd001",7,"knigr001",5,"teuft001",4,"ojedb001",1,"franj001","mcdor001"
"NYN198605100","19860510",0,"Saturday",0,"F","D","CIN","NYN","NYC17","browt001","darlr001","demud901","crawj901","bonig901","wendh901","","",45303,"Mattan","","Berman","","",0,0,0,0,-1,0,0,0,144,9,1,5,3,9,1,1,5,9,"darlr001","browt001","","fostg001","milne001",8,"rosep001",3,"venam001",7,"parkd001",9,"concd001",6,"bellb001",5,"diazb001",2,"oestr001",4,"browt001",1,"wilsm001",8,"mitck001",6,"hernk001",3,"cartg001",2,"strad001",9,"fostg001",7,"knigr001",5,"teuft001",4,"darlr001",1,"robir001","orosj001"
