"BOS196704120","19670412",0,"Wednesday",0,"F","D","CHA","BOS","BOS07","buzhj101","lonbj101","soarh901","runge901","salea901","odomj901","","",8324,"","Luke Kraemer","Luke Kraemer","1992/10/05 9:41PM","",1,0,0,0,-1,0,0,0,194,9,4,5,7,7,1,1,5,11,"lonbj101","buzhj101","mcmad102","petrr101","willw103",7,"bufod101",5,"ageet101",8,"wardp102",3,"berrk101",9,"mcnej101",2,"hansr102",6,"adaij101",4,"buzhj101",1,"tartj101",8,"foy-j101",5,"yastc101",7,"conit101",9,"scotg102",3,"smitr101",4,"petrr101",6,"ryanm101",2,"lonbj101",1,"lockb102","mcmad102"
"BOS196704130","19670413",0,"Thursday",0,"F","D","CHA","BOS","BOS07","howab101","branb102","runge901","salea901","odomj901","soarh901","","",3607,"","Luke Kraemer","Luke Kraemer","1992/10/05 9:51PM","",1,0,0,0,-1,0,0,0,180,9,8,5,13,8,2,5,12,9,"lamaj101","fisch101","lockb102","hansr102","berrk101",9,"bufod101",5,"ageet101",8,"wardp102",7,"mccrt102",3,"josed101",2,"hansr102",6,"adaij101",4,"howab101",1,"tartj101",8,"foy-j101",5,"yastc101",7,"conit101",9,"scotg102",3,"smitr101",4,"petrr101",6,"ryanm101",2,"branb102",1,"lockb102","fisch101"
"BOS196704210","19670421",0,"Friday",0,"F","N","NYA","BOS","BOS07","stotm101","rohrb101","dimul901","ashfe901","flahr901","ricej901","","",25603,"","Luke Kraemer","Luke Kraemer","1993/01/30 10:08AM","",1,0,0,0,-1,0,0,0,135,9,1,6,8,12,1,0,8,8,"rohrb101","stotm101","","yastc101","trest101",7,"robib101",9,"mantm101",3,"howae101",2,"smitc105",5,"pepij101",8,"clarh101",4,"kennj105",6,"stotm101",1,"smitr101",8,"joned102",5,"yastc101",7,"conit101",9,"hortt101",3,"petrr101",6,"gibsr102",2,"andrm101",4,"rohrb101",1,"womad101",""
"BOS196704220","19670422",0,"Saturday",0,"F","D","NYA","BOS","BOS07","talbf101","lonbj101","ashfe901","flahr901","ricej901","dimul901","","",8189,"","Luke Kraemer","Luke Kraemer","1993/01/30 10:20AM","",1,0,0,0,-1,0,0,0,180,9,4,5,7,10,2,2,12,8,"santj101","womad101","mcmad102","scotg102","howsd101",4,"trest101",7,"mantm101",3,"pepij101",8,"whits101",9,"smitc105",5,"gibbj101",2,"kennj105",6,"talbf101",1,"smitr101",8,"joned102",5,"yastc101",7,"hortt101",3,"petrr101",6,"thomg102",9,"gibsr102",2,"andrm101",4,"lonbj101",1,"tillt101","mcmad102"
"BOS196704230","19670423",0,"Sunday",0,"F","D","NYA","BOS","BOS07","boutj101","branb102","flahr901","ricej901","dimul901","ashfe901","","",18041,"","Luke Kraemer","Luke Kraemer","1993/01/30 10:37AM","",1,0,0,0,-1,0,0,0,187,9,7,5,10,9,0,3,10,7,"downa101","santj101","","howae101","howsd101",4,"trest101",7,"mantm101",3,"pepij101",8,"whits101",9,"smitc105",5,"gibbj101",2,"kennj105",6,"boutj101",1,"smitr101",8,"joned102",5,"yastc101",7,"hortt101",3,"petrr101",6,"thomg102",9,"gibsr102",2,"andrm101",4,"branb102",1,"downa101","ciscg101"
"BOS196704280","19670428",0,"Friday",0,"F","N","KC1","BOS","BOS07","huntj101","lonbj101","umonf901","kinnb901","neudj901","nappl901","","",9026,"","Luke Kraemer","Luke Kraemer","1993/01/31 9:53AM","",1,0,0,0,-1,0,0,0,148,9,0,3,6,5,3,1,6,6,"lonbj101","huntj101","","andrm101","campb101",6,"hersm101",9,"mondr001",8,"cated101",3,"repor101",7,"chare101",5,"greed102",4,"roofp101",2,"huntj101",1,"smitr101",8,"foy-j101",5,"yastc101",7,"conit101",9,"petrr101",6,"scotg102",3,"gibsr102",2,"andrm101",4,"lonbj101",1,"dobsc101",""
"BOS196704290","19670429",0,"Saturday",0,"F","D","KC1","BOS","BOS07","odomj101","rohrb101","kinnb901","neudj901","nappl901","umonf901","","",9724,"","Luke Kraemer","Luke Kraemer","1993/01/31 10:05AM","",1,0,0,0,-1,0,0,0,277,15,10,11,16,15,0,0,12,8,"mcmad102","akerj102","","tartj101","campb101",6,"mondr001",8,"hersm101",9,"cated101",3,"chare101",5,"greed102",4,"nossj101",7,"roofp101",2,"odomj101",1,"smitr101",8,"foy-j101",5,"yastc101",7,"conit101",9,"petrr101",6,"scotg102",3,"gibsr102",2,"andrm101",4,"rohrb101",1,"akerj102","mcmad102"
"BOS196704300","19670430",0,"Sunday",0,"F","D","KC1","BOS","BOS07","nashj101","branb102","neudj901","nappl901","umonf901","kinnb901","","",31450,"","Luke Kraemer","Luke Kraemer","1993/01/31 10:13AM","",1,0,0,0,-1,0,0,0,144,9,1,0,5,5,2,0,3,7,"nashj101","branb102","","cated101","campb101",6,"hersm101",9,"mondr001",8,"cated101",5,"gosgj101",7,"greed102",4,"websr102",3,"roofp101",2,"nashj101",1,"smitr101",8,"foy-j101",5,"yastc101",7,"conit101",9,"petrr101",6,"scotg102",3,"gibsr102",2,"andrm101",4,"branb102",1,"","osind101"
"BOS196705120","19670512",0,"Friday",0,"F","N","DET","BOS","BOS07","wilse102","branb102","sprim901","stevj901","stewb902","valeb901","","",15564,"","Luke Kraemer","Luke Kraemer","1993/01/30 10:45AM","",1,0,0,0,-1,0,0,0,164,9,5,4,4,6,2,3,3,7,"wilse102","branb102","gladf102","","mcaud101",4,"wertd103",5,"kalia101",9,"hortw101",7,"nortj101",8,"cashn101",3,"freeb103",2,"oyler101",6,"wilse102",1,"tartj101",8,"foy-j101",5,"yastc101",7,"scotg102",3,"conit101",9,"petrr101",6,"andrm101",4,"tillb101",2,"branb102",1,"gladf102","wyatj102"
"BOS196705130","19670513",0,"Saturday",0,"F","D","DET","BOS","BOS07","sparj101","bennd101","stevj901","stewb902","valeb901","sprim901","","",9606,"","Luke Kraemer","Luke Kraemer","1993/01/30 11:20AM","",1,0,0,0,-1,0,0,0,193,9,10,8,13,11,0,3,12,8,"korig101","wyatj102","wickd101","freeb103","wertd103",5,"mcaud101",4,"kalia101",9,"hortw101",7,"nortj101",8,"freeb103",2,"cashn101",3,"oyler101",6,"sparj101",1,"tartj101",8,"foy-j101",5,"yastc101",7,"scotg102",3,"conit101",9,"petrr101",6,"andrm101",4,"ryanm101",2,"bennd101",1,"wickd101","wyatj102"
