"CHN201804100","20180410",0,"Tuesday",123,"F","D","PIT","CHN","CHI11","novai001","chatt001","hallt901","belld901","dejer901","cuzzp901","","",40144,"","","","","",1,1,43,4,5,0,0,2,185,9,8,5,12,10,1,0,6,7,"novai001","chatt001","rivef001","","harrj002",4,"polag001",9,"marts002",8,"bellj005",3,"dickc002",7,"cervf001",2,"morac001",5,"mercj002",6,"novai001",1,"happi001",8,"bryak001",5,"zobrb001",3,"contw001",2,"schwk001",7,"russa002",6,"heywj001",9,"baezj001",4,"chatt001",1,"rivef001","duenb001"
"CHN201804110","20180411",0,"Wednesday",708,"F","N","PIT","CHN","CHI11","braus002","lestj001","belld901","dejer901","cuzzp901","hallt901","","",35596,"","","","","",1,1,46,8,8,0,0,3,179,9,5,13,8,16,0,0,5,7,"duenb001","glast001","","","harrj002",4,"mercj002",6,"marts002",8,"bellj005",3,"cervf001",2,"freed001",5,"polag001",9,"rodrs002",7,"braus002",1,"almoa002",8,"bryak001",5,"contw001",2,"zobrb001",7,"russa002",6,"carav001",3,"baezj001",4,"heywj001",9,"lestj001",1,"neved001","butle001"
"CHN201804120","20180412",0,"Thursday",122,"F","D","PIT","CHN","CHI11","willt002","hendk001","dejer901","cuzzp901","hallt901","belld901","","",29949,"","","","","",1,1,74,3,14,0,0,1,177,9,6,1,9,7,0,1,11,7,"willt002","hendk001","","","fraza001",4,"polag001",9,"marts002",8,"bellj005",3,"dickc002",7,"cervf001",2,"morac001",5,"mercj002",6,"willt002",1,"happi001",8,"bryak001",5,"zobrb001",3,"schwk001",7,"russa002",6,"carav001",2,"baezj001",4,"heywj001",9,"hendk001",1,"rivef001","edwac001"
"CHN201804130","20180413",0,"Friday",120,"F","D","ATL","CHN","CHI11","sanca004","darvy001","drecb901","fairc901","estam901","marqa901","","",29775,"","","","","",1,1,42,5,17,0,0,3,189,9,4,0,12,4,0,2,13,5,"sanca004","darvy001","","","incie001",8,"albio001",4,"freef001",3,"markn001",9,"suzuk001",2,"tuckp001",7,"swand001",6,"flahr001",5,"sanca004",1,"happi001",8,"lastt001",5,"bryak001",3,"contw001",2,"schwk001",7,"russa002",6,"baezj001",4,"heywj001",9,"darvy001",1,"vizca001","morrb001"
"CHN201804140","20180414",0,"Saturday",122,"F","D","ATL","CHN","CHI11","newcs001","quinj001","fairc901","estam901","marqa901","drecb901","","",36788,"","","","","",1,1,38,6,24,2,2,0,223,9,10,14,15,10,2,2,12,9,"wilsj004","ramij004","","","albio001",4,"swand001",6,"freef001",3,"suzuk001",2,"markn001",9,"adaml001",7,"culbc001",5,"bourp001",8,"newcs001",1,"happi001",7,"almoa002",8,"bryak001",5,"contw001",2,"zobrb001",3,"baezj001",4,"russa002",6,"heywj001",9,"quinj001",1,"moylp001","morrb001"
"CHN201804170","20180417",0,"Tuesday",705,"F","N","SLN","CHN","CHI11","waina001","chatt001","gonzm901","nelsj901","diazl901","fleta901","","",35103,"","","","","",1,1,35,7,10,0,0,1,213,9,5,3,7,6,1,0,12,11,"waina001","chatt001","norrb001","","fowld001",9,"phamt001",8,"carpm002",4,"ozunm001",7,"martj008",3,"moliy001",2,"garcg002",5,"dejop001",6,"waina001",1,"happi001",8,"bryak001",5,"rizza001",3,"contw001",2,"schwk001",7,"baezj001",4,"russa002",6,"heywj001",9,"chatt001",1,"norrb001","morrb001"
"CHN201804190","20180419",0,"Thursday",120,"F","D","SLN","CHN","CHI11","weavl001","lestj001","nelsj901","diazl901","fleta901","dejer901","","",29648,"","","","","",1,1,47,4,11,0,0,1,190,9,5,8,5,14,0,3,6,10,"lestj001","weavl001","morrb001","","fowld001",9,"badeh001",8,"carpm002",4,"ozunm001",7,"martj008",3,"moliy001",2,"gyorj001",5,"dejop001",6,"weavl001",1,"almoa002",8,"baezj001",4,"bryak001",5,"rizza001",3,"contw001",2,"schwk001",7,"russa002",6,"heywj001",9,"lestj001",1,"leond003","morrb001"
"CHN201804260","20180426",0,"Thursday",705,"F","N","MIL","CHN","CHI11","andec001","hendk001","blasc901","sches901","coope901","cedeg901","","",37197,"","","","","",1,1,61,8,4,0,0,0,142,9,0,1,6,7,0,0,4,4,"hendk001","andec001","morrb001","","cainl001",8,"yelic001",7,"braur002",3,"shawt001",5,"santd002",9,"villj001",4,"arcio002",6,"bandj001",2,"andec001",1,"almoa002",8,"schwk001",7,"baezj001",4,"rizza001",3,"lastt001",5,"carav001",2,"russa002",6,"heywj001",9,"hendk001",1,"barnj002","morrb001"
"CHN201804270","20180427",0,"Friday",120,"F","D","MIL","CHN","CHI11","suteb001","darvy001","sches901","coope901","cedeg901","blasc901","","",35579,"","","","","",1,1,49,0,16,0,0,2,183,9,2,3,4,7,1,1,7,6,"strop001","jennd003","morrb001","","cainl001",8,"yelic001",7,"aguij001",3,"shawt001",5,"santd002",9,"pereh001",4,"sogae001",6,"pinam001",2,"suteb001",1,"almoa002",8,"baezj001",4,"rizza001",3,"contw001",2,"boted002",5,"happi001",7,"russa002",6,"heywj001",9,"darvy001",1,"drako001","morrb001"
"CHN201804280","20180428",0,"Saturday",120,"F","D","MIL","CHN","CHI11","guerj003","quinj001","coope901","cedeg901","(None)","sches901","","",40147,"","","","","",1,1,43,5,18,0,0,1,157,9,0,3,2,6,0,1,3,6,"quinj001","guerj003","","","cainl001",8,"yelic001",7,"braur002",3,"santd002",9,"pereh001",5,"villj001",4,"pinam001",2,"arcio002",6,"guerj003",1,"almoa002",8,"baezj001",6,"bryak001",5,"rizza001",3,"contw001",2,"schwk001",7,"zobrb001",4,"heywj001",9,"quinj001",1,"woodb005","cishs001"
