"BRO195704180","19570418",0,"Thursday",0,"F","D","PIT","BRO","NYC15","arrol101","magls101","gormt101","dixoh901","burkk101","boggd901","","",11202,"Roth","Comly","Comly","1996/04/07 8:35PM","",1,1,0,0,-1,0,0,0,146,9,1,6,4,14,0,2,7,7,"magls101","arrol101","","","walll101",7,"virdb101",8,"longd101",3,"kravd101",2,"thomf103",5,"smitp104",9,"groad101",6,"arrol101",1,"mazeb101",4,"gillj102",4,"cimog101",7,"snidd101",8,"furic101",9,"hodgg101",3,"jackr102",5,"campr102",2,"zimmd101",6,"magls101",1,"kingn101",""
"BRO195704200","19570420",0,"Saturday",0,"F","D","PIT","BRO","NYC15","frieb102","podrj101","dixoh901","burkk101","boggd901","gormt101","","",11083,"Roth","Comly","Comly","1996/04/07 9:14PM","",1,1,0,0,-1,0,0,0,128,9,0,2,6,4,0,0,7,2,"podrj101","frieb102","","","clemr101",9,"virdb101",8,"walll101",7,"thomf103",5,"longd101",3,"groad101",6,"foilh101",2,"mazeb101",4,"frieb102",1,"gillj102",4,"cimog101",7,"snidd101",8,"furic101",9,"hodgg101",3,"jackr102",5,"campr102",2,"zimmd101",6,"podrj101",1,"facer101",""
"BRO195704211","19570421",1,"Sunday",0,"F","D","PIT","BRO","NYC15","law-v101","newcd101","burkk101","boggd901","gormt101","dixoh901","","",0,"Allan Roth","David W. Smith","David W. Smith","1994/11/27 4:51PM","",1,1,0,0,-1,0,0,0,139,9,6,3,9,2,0,3,8,2,"purkb101","newcd101","facer101","","clemr101",9,"virdb101",8,"skinb101",3,"thomf103",5,"smitp104",7,"groad101",6,"foilh101",2,"mazeb101",4,"law-v101",1,"gillj102",4,"cimog101",7,"snidd101",8,"furic101",9,"hodgg101",3,"jackr102",5,"campr102",2,"zimmd101",6,"newcd101",1,"facer101","koufs101"
"BRO195704212","19570421",2,"Sunday",0,"F","D","PIT","BRO","NYC15","klinr102","drysd101","boggd901","gormt101","dixoh901","burkk101","","",19635,"Roth","Comly","Comly","1996/04/08 9:26PM","",1,1,0,0,-1,0,0,0,155,9,4,7,13,11,1,1,12,6,"drysd101","klinr102","labic101","","clemr101",9,"virdb101",8,"skinb101",3,"thomf103",5,"smitp104",7,"groad101",6,"foilh101",2,"mazeb101",4,"klinr102",1,"gillj102",4,"cimog101",7,"snidd101",8,"furic101",9,"hodgg101",3,"jackr102",5,"walkr101",2,"zimmd101",6,"drysd101",1,"facer101","labic101"
"BRO195704220","19570422",0,"Monday",0,"F","D","PHI","BRO","JER02","hearj102","crair101","jackb901","craws901","venzt901","balll901","","",11629,"Roth","Comly","Comly","1996/04/08 10:24PM","",1,1,0,0,-1,0,0,0,148,9,1,5,7,10,3,0,6,9,"crair101","hearj102","labic101","","ashbr101",8,"hemus101",4,"bouce101",3,"andeh101",7,"jonew101",5,"lopas101",2,"bowmb102",9,"fernc102",6,"hearj102",1,"gillj102",4,"cimog101",7,"snidd101",8,"furic101",9,"hodgg101",3,"jackr102",5,"campr102",2,"zimmd101",6,"crair101",1,"farrt101","labic101"
"BRO195704240","19570424",0,"Wednesday",0,"F","N","NY1","BRO","NYC15","barcc101","koufs101","burkk101","boggd901","gormt101","dixoh901","","",21998,"Allan Roth","David W. Smith","David W. Smith","1994/12/02 11:27PM","",1,1,0,0,-1,0,0,0,172,9,3,4,10,5,1,1,8,7,"valdr101","barcc101","labic101","","schor101",4,"mueld101",9,"maysw101",8,"saueh101",7,"harrg101",3,"virgo101",5,"rodga101",6,"westw101",2,"barcc101",1,"gillj102",4,"cimog101",7,"snidd101",8,"furic101",9,"hodgg101",3,"jackr102",5,"campr102",2,"zimmd101",6,"koufs101",1,"surkm101","labic101"
"BRO195704300","19570430",0,"Tuesday",0,"F","N","CHN","BRO","NYC15","drabm101","magls101","craws901","venzt901","balll901","jackb901","","",7478,"Allan Roth","David W. Smith","David W. Smith","1994/12/02 11:47PM","",1,1,0,0,-1,0,0,0,215,10,9,10,10,15,1,0,4,15,"bessd101","hilld102","","","fondd101",3,"speab101",7,"banke101",6,"moryw101",9,"bakeg101",5,"lennb102",8,"neemc101",2,"wisec101",4,"drabm101",1,"gillj102",4,"cimog101",7,"snidd101",8,"furic101",9,"hodgg101",3,"nealc101",5,"campr102",2,"zimmd101",6,"magls101",1,"hilld102","bessd101"
"BRO195705010","19570501",0,"Wednesday",0,"F","D","CHN","BRO","NYC15","kaisd101","drysd101","venzt901","balll901","jackb901","craws901","","",3214,"Roth","Comly","Comly","1996/04/09 7:32PM","",1,1,0,0,-1,0,0,0,135,9,2,7,7,9,2,3,6,4,"drysd101","kaisd101","","","fondd101",3,"speab101",7,"banke101",6,"moryw101",9,"bakeg101",5,"lennb102",8,"neemc101",2,"wisec101",4,"kaisd101",1,"gillj102",4,"cimog101",7,"snidd101",8,"furic101",9,"hodgg101",3,"campr102",2,"zimmd101",6,"nealc101",5,"drysd101",1,"lownt101",""
"BRO195705020","19570502",0,"Thursday",0,"F","N","SLN","BRO","NYC15","wehmh101","podrj101","dascf901","secof101","lands901","bakeb101","","",0,"Roth","Comly","Comly","1996/04/24 10:52PM","",1,1,0,0,-1,0,0,4,292,16,3,2,13,10,1,2,14,12,"jackl102","bessd101","","","blasd101",4,"darka101",6,"musis101",3,"ennid101",9,"boyek101",5,"moonw101",7,"smith108",2,"smitb104",8,"wehmh101",1,"gillj102",4,"cimog101",7,"snidd101",8,"furic101",9,"hodgg101",3,"campr102",2,"zimmd101",6,"nealc101",5,"podrj101",1,"jackl102","bessd101"
"BRO195705030","19570503",0,"Friday",0,"F","N","SLN","BRO","JER02","chent101","newcd101","secof101","lands901","bakeb101","dascf901","","",14470,"Roth","Comly","Comly","1996/04/25 8:36PM","",1,1,0,0,-1,0,0,4,147,9,0,6,5,8,2,0,7,12,"newcd101","chent101","","","blasd101",4,"darka101",6,"musis101",3,"ennid101",9,"moonw101",7,"boyek101",5,"smith108",2,"smitb104",8,"chent101",1,"gillj102",4,"cimog101",7,"snidd101",8,"furic101",9,"hodgg101",3,"walkr101",2,"zimmd101",6,"nealc101",5,"newcd101",1,"davij103",""
