"SFN199104150","19910415",0,"Monday",0,"F","N","LAN","SFN","SFO02","belct001","blacb001","ripps901","rapue901","tatat901","crawj901","","",55883,"STATS Inc.","","STATS Inc.","","",1,1,44,2,22,0,1,2,165,9,2,1,5,6,3,0,4,9,"belct001","blacb001","howej001","","butlb001",8,"sharm001",3,"samuj001",4,"strad001",9,"danik001",7,"hamij001",5,"sciom001",2,"grifa001",6,"belct001",1,"thomr003",4,"mcgew001",8,"clarw001",3,"mitck001",7,"willm003",5,"bassk001",9,"decks001",2,"benjm001",6,"blacb001",1,"howej001","reusr001"
"SFN199104160","19910416",0,"Tuesday",0,"F","N","LAN","SFN","SFO02","martr002","lacom001","tatat901","crawj901","rapue901","ripps901","","",24035,"STATS Inc.","","STATS Inc.","","",1,1,53,4,18,0,1,2,164,9,6,8,8,10,0,2,4,6,"lacom001","martr002","righd001","","butlb001",8,"samuj001",4,"harrl001",5,"strad001",9,"danik001",7,"sciom001",2,"sharm001",3,"grifa001",6,"martr002",1,"thomr003",4,"mcgew001",8,"clarw001",3,"mitck001",7,"willm003",5,"bassk001",9,"decks001",2,"benjm001",6,"lacom001",1,"gottj001","righd001"
"SFN199104170","19910417",0,"Wednesday",0,"F","D","LAN","SFN","SFO02","ojedb001","downk001","crawj901","rapue901","ripps901","tatat901","","",29011,"STATS Inc.","","STATS Inc.","","",1,1,70,2,19,0,1,2,179,9,6,2,11,5,1,1,8,4,"ojedb001","reusr001","","","butlb001",8,"samuj001",4,"strad001",9,"danik001",7,"harrl001",5,"sciom001",2,"sharm001",3,"grifa001",6,"ojedb001",1,"thomr003",4,"mcgew001",8,"clarw001",3,"mitck001",7,"willm003",5,"bassk001",9,"decks001",2,"benjm001",6,"downk001",1,"howej001","branj001"
"SFN199104190","19910419",0,"Friday",0,"F","N","HOU","SFN","SFO02","jonej002","burkj001","harvd901","quicj901","rennd901","hirsm901","","",12392,"STATS Inc.","","STATS Inc.","","",1,1,59,2,11,0,1,2,157,9,2,5,8,9,1,1,8,6,"burkj001","jonej002","branj001","","finls001",8,"candc001",4,"biggc001",2,"gonzl001",7,"camik001",5,"bagwj001",3,"rhodk001",9,"ramir001",6,"jonej002",1,"thomr003",4,"mcgew001",8,"clarw001",3,"mitck001",7,"willm003",5,"bassk001",9,"decks001",2,"uribj001",6,"burkj001",1,"corsj001","branj001"
"SFN199104200","19910420",0,"Saturday",0,"F","D","HOU","SFN","SFO02","deshj001","blacb001","quicj901","rennd901","hirsm901","harvd901","","",18856,"STATS Inc.","","STATS Inc.","","",1,1,65,2,12,0,1,2,146,9,0,4,5,9,1,0,8,7,"blacb001","deshj001","","","yelde001",6,"finls001",8,"biggc001",2,"camik001",5,"bagwj001",3,"gonzl001",7,"mclem001",4,"rhodk001",9,"deshj001",1,"thomr003",4,"mcgew001",8,"clarw001",3,"mitck001",7,"willm003",5,"bassk001",9,"decks001",2,"uribj001",6,"blacb001",1,"henrd001",""
"SFN199104210","19910421",0,"Sunday",0,"F","D","HOU","SFN","SFO02","harnp001","lacom001","rennd901","hirsm901","harvd901","quicj901","","",27405,"STATS Inc.","","STATS Inc.","","",1,1,71,4,13,0,1,2,163,9,0,1,4,5,1,0,7,7,"righd001","schic002","","","yelde001",6,"finls001",8,"rhodk001",9,"camik001",5,"gonzl001",7,"oberk001",3,"nichc001",2,"candc001",4,"harnp001",1,"thomr003",4,"mcgew001",8,"clarw001",3,"mitck001",7,"willm003",5,"bassk001",9,"decks001",2,"anded001",6,"lacom001",1,"schic002","righd001"
"SFN199104220","19910422",0,"Monday",0,"F","N","SDN","SFN","SFO02","harrg002","downk001","hirsm901","froeb901","monte901","demud901","","",12156,"STATS Inc.","","STATS Inc.","","",1,1,47,4,17,0,1,2,185,9,7,5,12,10,0,2,11,8,"clemp001","wilst002","leffc001","","robeb002",4,"fernt001",6,"gwynt001",9,"mcgrf001",3,"santb001",2,"clarj002",7,"farip001",5,"abnes001",8,"harrg002",1,"thomr003",4,"feldm001",8,"clarw001",3,"mitck001",7,"willm003",5,"bassk001",9,"decks001",2,"uribj001",6,"downk001",1,"leffc001","robid001"
"SFN199104230","19910423",0,"Tuesday",0,"F","N","SDN","SFN","SFO02","nolte001","garrs001","froeb901","monte901","demud901","hirsm901","","",12436,"STATS Inc.","","STATS Inc.","","",1,1,53,4,18,0,1,2,182,9,7,6,12,10,0,1,8,6,"nolte001","garrs001","leffc001","","robeb002",4,"fernt001",6,"gwynt001",9,"mcgrf001",3,"santb001",2,"clarj002",7,"farip001",5,"abnes001",8,"nolte001",1,"thomr003",4,"feldm001",8,"clarw001",3,"mitck001",7,"willm003",5,"bassk001",9,"decks001",2,"uribj001",6,"garrs001",1,"leffc001","branj001"
"SFN199104240","19910424",0,"Wednesday",0,"F","D","SDN","SFN","SFO02","white001","burkj001","monte901","demud901","hirsm901","froeb901","","",11491,"STATS Inc.","","STATS Inc.","","",1,1,62,2,11,0,1,2,146,9,1,6,6,9,0,0,6,6,"burkj001","white001","","","robeb002",4,"fernt001",6,"gwynt001",9,"mcgrf001",3,"santb001",2,"aldrm001",7,"jackd002",8,"tempg001",5,"white001",1,"feldm001",8,"littg001",4,"clarw001",3,"mitck001",7,"willm003",5,"bassk001",9,"kennt001",2,"uribj001",6,"burkj001",1,"clemp001",""
"SFN199105100","19910510",0,"Friday",0,"F","N","NYN","SFN","SFO02","goodd001","blacb001","grege901","westj901","wintm901","poncl901","","",21791,"STATS Inc.","","STATS Inc.","","",1,1,55,2,22,0,1,1,155,9,0,7,4,12,2,0,5,7,"blacb001","goodd001","","","colev001",8,"herrt001",4,"magad001",3,"brooh001",9,"johnh001",6,"mcrek001",7,"teuft001",5,"ceror001",2,"goodd001",1,"feldm001",9,"mcgew001",8,"clarw001",3,"mitck001",7,"willm003",5,"kennt001",2,"thomr003",4,"anded001",6,"blacb001",1,"innij001",""
