"NYN198504090","19850409",0,"Tuesday",0,"F","D","SLN","NYN","NYC17","anduj001","goodd001","engeb901","quicj901","rungp901","palld901","","",46781,"Rosenfeld","","M. Podrazik","","",0,0,0,0,-1,0,0,0,222,10,5,6,11,13,2,0,10,15,"gormt001","allen001","","cartg001","smitl002",7,"herrt001",4,"pendt001",5,"clarj001",3,"portd001",2,"braus001",9,"vansa001",8,"smito001",6,"anduj001",1,"backw001",4,"wilsm001",8,"hernk001",3,"cartg001",2,"strad001",9,"fostg001",7,"johnh001",5,"santr001",6,"goodd001",1,"allen001","gormt001"
"NYN198504110","19850411",0,"Thursday",0,"F","D","SLN","NYN","NYC17","tudoj001","darlr001","quicj901","rungp901","palld901","engeb901","","",18864,"Gorden","","M. Podrazik","","",0,0,0,0,-1,0,0,0,206,11,1,2,6,5,2,0,8,10,"mcdor001","hassa001","","heepd001","smitl002",7,"herrt001",4,"braus001",9,"clarj001",3,"portd001",2,"pendt001",5,"vansa001",8,"smito001",6,"tudoj001",1,"wilsm001",8,"chapk001",4,"hernk001",3,"cartg001",2,"fostg001",7,"chrij001",9,"johnh001",5,"santr001",6,"darlr001",1,"allen001","mcdor001"
"NYN198504120","19850412",0,"Friday",0,"F","N","CIN","NYN","NYC17","sotom001","bereb001","crawj901","marsr901","willb901","mcshj901","","",31120,"Nester","","M. Podrazik","","",0,0,0,0,-1,0,0,0,144,9,0,1,3,7,0,0,4,9,"bereb001","sotom001","siskd001","cartg001","davie001",8,"rosep001",3,"parkd001",9,"cedec001",7,"esasn001",5,"concd001",6,"oestr001",4,"bilad001",2,"sotom001",1,"backw001",4,"wilsm001",8,"hernk001",3,"cartg001",2,"strad001",9,"fostg001",7,"johnh001",5,"santr001",6,"bereb001",1,"willc001","siskd001"
"NYN198504130","19850413",0,"Saturday",0,"F","D","CIN","NYN","NYC17","browt001","lynce001","marsr901","willb901","mcshj901","crawj901","","",26212,"Nester","","M. Podrazik","","",0,0,0,0,-1,0,0,0,144,9,1,2,6,5,4,0,4,6,"mcdor001","franj001","","strad001","davie001",8,"rosep001",3,"parkd001",9,"cedec001",7,"esasn001",5,"concd001",6,"oestr001",4,"bilad001",2,"browt001",1,"wilsm001",8,"chapk001",4,"hernk001",3,"cartg001",2,"strad001",9,"fostg001",7,"johnh001",5,"santr001",6,"lynce001",1,"franj001","mcdor001"
"NYN198504140","19850414",0,"Sunday",0,"F","D","CIN","NYN","NYC17","tibbj001","goodd001","willb901","mcshj901","crawj901","marsr901","","",30456,"Rosenfeld","","M. Podrazik","","",0,0,0,0,-1,0,0,0,146,9,0,4,4,8,1,0,6,8,"goodd001","tibbj001","","cartg001","milne001",8,"rosep001",3,"parkd001",9,"cedec001",7,"krenw001",5,"concd001",6,"oestr001",4,"bilad001",2,"tibbj001",1,"backw001",4,"wilsm001",8,"hernk001",3,"cartg001",2,"strad001",9,"fostg001",7,"johnh001",5,"gardr001",6,"goodd001",1,"humet001",""
"NYN198504260","19850426",0,"Friday",0,"F","N","PIT","NYN","NYC17","delej001","darlr001","tatat901","crawj901","davig901","wendh901","","",31846,"Heinzer","","M. Podrazik","","",0,0,0,0,-1,0,0,0,162,9,0,6,5,9,0,0,8,10,"darlr001","delej001","","johnh001","orsuj001",8,"ray-j001",4,"kemps001",7,"thomj001",3,"hendg001",9,"penat001",2,"morrj002",5,"almob001",6,"delej001",1,"backw001",4,"johnh001",5,"hernk001",3,"cartg001",2,"strad001",8,"heepd001",7,"chrij001",9,"santr001",6,"darlr001",1,"guanc001",""
"NYN198504270","19850427",0,"Saturday",0,"F","D","PIT","NYN","NYC17","mcwil001","lynce001","crawj901","davig901","wendh901","tatat901","","",24786,"Bodek","","M. Podrazik","","",0,0,0,0,-1,0,0,0,148,9,3,2,7,8,1,1,6,8,"mcwil001","orosj001","candj001","penat001","orsuj001",8,"penat001",2,"ray-j001",4,"thomj001",3,"kemps001",7,"madlb001",5,"frobd001",9,"bellr001",6,"mcwil001",1,"chapk001",4,"knigr001",5,"hernk001",3,"cartg001",2,"strad001",8,"chrij001",9,"heepd001",7,"santr001",6,"lynce001",1,"candj001","siskd001"
"NYN198504280","19850428",0,"Sunday",0,"F","D","PIT","NYN","NYC17","bielm001","mcdor001","davig901","wendh901","tatat901","crawj901","","",36423,"Burnham","","Dewan","","",0,0,0,0,-1,0,0,0,321,18,4,5,18,6,3,1,14,13,"gormt001","tunnl001","","hurdc001","orsuj001",8,"ray-j001",4,"madlb001",5,"thomj001",3,"hendg001",9,"penat001",2,"kemps001",7,"bellr001",6,"bielm001",1,"backw001",4,"johnh001",5,"hernk001",3,"cartg001",2,"strad001",8,"heepd001",7,"chrij001",9,"santr001",6,"mcdor001",1,"tunnl001","gormt001"
"NYN198504300","19850430",0,"Tuesday",0,"F","N","HOU","NYN","NYC17","niekj001","goodd001","wendh901","tatat901","crawj901","davig901","","",31558,"W. Underwood","","Bob Levittan","","",0,0,0,0,-1,0,0,0,147,9,1,4,4,7,0,1,1,6,"goodd001","niekj001","","heepd001","dorab001",4,"bassk001",9,"walld001",3,"cruzj001",7,"mumpj001",8,"garnp001",5,"ashba001",2,"reync001",6,"niekj001",1,"backw001",4,"johnh001",5,"hernk001",3,"cartg001",2,"strad001",8,"fostg001",7,"heepd001",9,"santr001",6,"goodd001",1,"calhj001",""
"NYN198505010","19850501",0,"Wednesday",0,"F","N","HOU","NYN","NYC17","knepb001","darlr001","tatat901","crawj901","davig901","wendh901","","",17973,"Sam Sattler","","Bob Levittan","","",0,0,0,0,-1,0,0,0,165,9,10,3,16,9,0,3,5,6,"knepb001","darlr001","dipif001","","dorab001",4,"bassk001",9,"walld001",3,"cruzj001",7,"mumpj001",8,"garnp001",5,"bailm001",2,"reync001",6,"knepb001",1,"chapk001",4,"gardr001",6,"hernk001",3,"strad001",8,"fostg001",7,"knigr001",5,"chrij001",9,"reynr002",2,"darlr001",1,"dipif001","siskd001"
