"LAN196104110","19610411",0,"Tuesday",0,"F","N","PHI","LAN","LOS01","rober102","drysd101","dascf901","secof101","venzt901","sudoe901","","",50927,"Allan Roth","David W. Smith","David W. Smith","1994/01/10 6:17PM","",1,1,0,0,-1,0,0,0,151,9,2,6,6,11,1,0,8,3,"drysd101","rober102","sherl101","","sadob101",5,"taylt101",4,"callj101",9,"currt101",7,"gonzt101",8,"herrp101",3,"dalrc101",2,"amarr101",6,"rober102",1,"willm102",6,"daviw102",8,"davit103",5,"snidd101",9,"moonw101",7,"larkn101",3,"nealc101",4,"rosej101",2,"drysd101",1,"lehmk101","sherl101"
"LAN196104120","19610412",0,"Wednesday",0,"F","N","PHI","LAN","LOS01","sullf101","podrj101","secof101","venzt901","sudoe901","dascf901","","",10694,"Allan Roth","David W. Smith","David W. Smith","1994/01/10 6:50PM","",1,1,0,0,-1,0,0,0,133,9,2,3,9,6,0,2,4,5,"podrj101","sullf101","sherl101","","malkb101",5,"callj101",9,"taylt101",4,"smitb104",7,"waltk101",8,"herrp101",3,"dalrc101",2,"amarr101",6,"sullf101",1,"willm102",6,"daviw102",8,"davit103",5,"snidd101",9,"moonw101",7,"larkn101",3,"nealc101",4,"rosej101",2,"podrj101",1,"ferrd102","sherl101"
"LAN196104130","19610413",0,"Thursday",0,"F","N","PHI","LAN","LOS01","buzhj101","crair101","venzt901","sudoe901","dascf901","secof101","","",10312,"Allan Roth","David W. Smith","David W. Smith","1994/01/10 9:49PM","",1,1,0,0,-1,0,0,0,190,9,8,7,9,10,2,3,3,10,"farrt101","palme101","","","sadob101",5,"taylt101",4,"callj101",9,"currt101",7,"gonzt101",8,"herrp101",3,"dalrc101",2,"amarr101",6,"buzhj101",1,"willm102",6,"daviw102",8,"davit103",5,"snidd101",9,"moonw101",7,"larkn101",3,"nealc101",4,"rosej101",2,"crair101",1,"farrt101","palme101"
"LAN196104140","19610414",0,"Friday",800,"F","N","PIT","LAN","LOS01","gibbj102","koufs101","pelec901","steim901","conlj102","donaa901","burkk101","",28371,"Allan Roth","David W. Smith","David W. Smith","1994/01/11 5:25PM","",1,1,0,0,-1,0,0,0,180,9,6,3,11,12,1,3,9,10,"gibbj102","koufs101","labic101","","skinb101",7,"groad101",6,"clemr101",9,"stuad101",3,"cimog101",8,"hoakd101",5,"smith106",2,"mazeb101",4,"gibbj102",1,"willm102",6,"gillj102",5,"davit103",7,"howaf102",3,"demed101",9,"warwc101",8,"nealc101",4,"shern102",2,"koufs101",1,"labic101","perrr101"
"LAN196104150","19610415",0,"Saturday",830,"F","N","PIT","LAN","LOS01","frieb102","drysd101","steim901","conlj102","donaa901","burkk101","pelec901","",36783,"Allan Roth","David W. Smith","David W. Smith","1994/01/11 5:49PM","",1,1,0,0,-1,0,0,0,138,9,4,1,11,8,1,0,5,6,"frieb102","drysd101","","","virdb101",8,"groad101",6,"skinb101",7,"stuad101",3,"clemr101",9,"hoakd101",5,"smith106",2,"mazeb101",4,"frieb102",1,"willm102",6,"daviw102",8,"davit103",5,"snidd101",9,"moonw101",7,"larkn101",3,"nealc101",4,"rosej101",2,"drysd101",1,"","goldj102"
"LAN196104160","19610416",0,"Sunday",0,"F","D","PIT","LAN","LOS01","law-v101","wills102","conlj102","donaa901","burkk101","pelec901","steim901","",27716,"Allan Roth","David W. Smith","David W. Smith","1994/01/11 6:31PM","",1,1,78,0,-1,4,1,0,214,9,6,13,14,14,1,2,11,10,"wills102","law-v101","palme101","","virdb101",8,"groad101",6,"skinb101",7,"stuad101",3,"clemr101",9,"hoakd101",5,"smith106",2,"mazeb101",4,"law-v101",1,"willm102",6,"daviw102",8,"davit103",5,"snidd101",9,"moonw101",7,"larkn101",3,"nealc101",4,"rosej101",2,"wills102",1,"wittr101","palme101"
"LAN196104170","19610417",0,"Monday",0,"F","N","SLN","LAN","LOS01","gibsb101","podrj101","gormt101","lands901","smitv101","boggd901","","",12215,"Allan Roth","David W. Smith","David W. Smith","1994/01/12 6:04PM","",1,1,0,0,-1,0,0,0,174,9,9,5,12,10,0,0,7,9,"millb106","sherl101","mcdem102","","javij101",4,"cunnj101",9,"whitb105",3,"boyek101",5,"musis101",7,"spend101",6,"tausd101",8,"smith108",2,"gibsb101",1,"willm102",6,"larkn101",3,"davit103",5,"snidd101",8,"moonw101",7,"howaf102",9,"nealc101",4,"rosej101",2,"podrj101",1,"mcdem102","sherl101"
"LAN196104180","19610418",0,"Tuesday",0,"F","N","SLN","LAN","LOS01","cicoa101","crair101","lands901","smitv101","boggd901","gormt101","","",13865,"Allan Roth","David W. Smith","David W. Smith","1994/01/12 6:35PM","",1,1,0,0,-1,0,0,0,190,9,4,5,8,10,1,3,11,10,"crair101","cicoa101","perrr101","","javij101",4,"cunnj101",9,"whitb105",3,"boyek101",5,"musis101",7,"spend101",6,"tausd101",8,"smith108",2,"cicoa101",1,"willm102",6,"gillj102",4,"davit103",5,"moonw101",7,"larkn101",3,"howaf102",9,"daviw102",8,"rosej101",2,"crair101",1,"mcdem102","perrr101"
"LAN196104190","19610419",0,"Wednesday",0,"F","N","SLN","LAN","LOS01","broge101","drysd101","smitv101","boggd901","gormt101","lands901","","",14775,"Allan Roth","David W. Smith","David W. Smith","1994/01/13 5:25PM","",1,1,0,0,-1,0,0,0,159,9,2,7,9,12,1,2,10,5,"drysd101","broge101","","","landd101",8,"schor101",4,"cunnj101",3,"boyek101",5,"musis101",7,"moryw101",9,"grama101",6,"smith108",2,"broge101",1,"willm102",6,"gillj102",4,"davit103",5,"moonw101",7,"larkn101",3,"howaf102",9,"daviw102",8,"rosej101",2,"drysd101",1,"tiefb101",""
"LAN196104200","19610420",0,"Thursday",0,"F","N","SLN","LAN","LOS01","simmc101","wills102","boggd901","gormt101","lands901","smitv101","","",12054,"Allan Roth","David W. Smith","David W. Smith","1994/01/13 5:43PM","",1,1,0,0,-1,0,0,0,191,9,11,2,17,9,1,1,8,9,"simmc101","wills102","millb106","","javij101",4,"cunnj101",9,"whitb105",3,"boyek101",5,"musis101",7,"spend101",6,"flooc101",8,"smith108",2,"simmc101",1,"willm102",6,"gillj102",4,"davit103",8,"moonw101",7,"howaf102",9,"hodgg101",3,"smitc105",5,"shern102",2,"wills102",1,"millb106","palme101"
