"BAL198804040","19880404",0,"Monday",205,"T","D","MIL","BAL","BAL11","higut001","boddm001","barnl901","cousd901","roe-r901","koscg901","","",52395,"Reimer","","Jim Wohlenhaus","","",1,1,67,3,-1,4,1,1,178,9,12,0,16,5,0,2,9,5,"higut001","boddm001","","deerr001","molip001",10,"younr001",8,"surhb001",2,"brocg001",3,"deerr001",7,"bragg001",9,"rilee001",5,"gantj001",4,"sveud001",6,"stonj001",7,"ripkb001",4,"ripkc001",6,"murre001",3,"lynnf001",8,"sheel001",10,"schur001",5,"kennt001",2,"orsuj001",9,"plesd001","siskd001"
"BAL198804060","19880406",0,"Wednesday",733,"T","N","MIL","BAL","BAL11","bosic001","morgm001","cousd901","koscg901","younl901","barnl901","","",13487,"Reimer","","Jim Wohlenhaus","","",0,1,49,0,-1,4,4,4,134,9,3,1,6,5,0,0,2,3,"bosic001","morgm001","","surhb001","molip001",10,"younr001",8,"surhb001",2,"brocg001",3,"deerr001",7,"bragg001",9,"rilee001",5,"gantj001",4,"sveud001",6,"stonj001",7,"ripkb001",4,"ripkc001",6,"murre001",3,"lynnf001",8,"sheel001",10,"schur001",5,"kennt001",2,"orsuj001",9,"",""
"BAL198804120","19880412",0,"Tuesday",737,"T","N","KCA","BAL","BAL11","gubim001","perao001","kaisk901","shulj901","mckej901","reilm901","","",11180,"Tom Benner","","Jim Wohlenhaus","","",1,1,47,8,-1,4,1,4,177,9,6,1,8,2,0,0,7,5,"gubim001","perao001","","whitf001","wilsw001",8,"seitk001",5,"bretg001",3,"tartd001",9,"eisej001",10,"whitf001",4,"jackb001",7,"quirj001",2,"stilk001",6,"orsuj001",9,"ripkb001",4,"ripkc001",6,"murre001",3,"lynnf001",8,"sheel001",10,"kennt001",2,"schur001",5,"stonj001",7,"quisd001","siskd001"
"BAL198804130","19880413",0,"Wednesday",737,"T","N","KCA","BAL","BAL11","bannf001","thurm001","shulj901","mckej901","reilm901","younl901","","",12027,"Brick Barriento","","Jim Wohlenhaus","","",1,1,49,1,-1,4,1,4,178,9,9,3,18,4,1,1,9,5,"bannf001","thurm001","","tartd001","wilsw001",8,"seitk001",5,"bretg001",3,"tartd001",9,"whitf001",4,"balbs001",10,"jackb001",7,"macfm001",2,"stilk001",6,"orsuj001",8,"ripkb001",4,"ripkc001",6,"murre001",3,"sheel001",10,"schur001",5,"nichc001",2,"landt001",9,"rowdw001",7,"garbg001","bautj001"
"BAL198804140","19880414",0,"Thursday",735,"T","N","KCA","BAL","BAL11","sabeb001","boddm001","mckej901","reilm901","younl901","shulj901","","",13005,"Steven Marsh","","Jim Wohlenhaus","","",2,1,48,2,-1,4,1,4,160,9,4,3,5,8,1,3,3,5,"sabeb001","boddm001","garbg001","","wilsw001",8,"seitk001",5,"bretg001",3,"tartd001",9,"eisej001",10,"whitf001",4,"jackb001",7,"quirj001",2,"stilk001",6,"orsuj001",9,"ripkb001",4,"ripkc001",6,"murre001",3,"lynnf001",8,"sheel001",10,"kennt001",2,"schur001",5,"stonj001",7,"garbg001",""
"BAL198804150","19880415",0,"Friday",921,"T","N","CLE","BAL","BAL11","yettr001","mcgrs001","reilm901","younl901","shulj901","mckej901","","",13215,"Brick Barriento","","Jim Wohlenhaus","","",1,1,40,0,15,1,2,4,177,9,3,2,8,7,1,0,6,6,"yettr001","mcgrs001","joned001","jacob001","franj002",4,"tablp001",3,"cartj001",8,"kittr001",10,"jacob001",5,"snydc001",9,"castc001",7,"bellj001",6,"allaa001",2,"orsuj001",9,"ripkb001",4,"ripkc001",6,"murre001",3,"lynnf001",8,"sheel001",10,"kennt001",2,"schur001",5,"stonj001",7,"joned001","siskd001"
"BAL198804160","19880416",0,"Saturday",738,"T","N","CLE","BAL","BAL11","swing001","morgm001","younl901","shulj901","mckej901","reilm901","","",13625,"David W. Smith","","Jim Wohlenhaus","","",3,1,41,4,20,4,1,4,192,11,1,0,3,8,0,0,5,10,"swing001","schmd001","joned001","upshw001","franj002",4,"upshw001",3,"tablp001",10,"cartj001",8,"hallm001",7,"jacob001",5,"snydc001",9,"bellj001",6,"allaa001",2,"gerhk001",8,"ripkb001",4,"lynnf001",9,"murre001",3,"ripkc001",6,"sheel001",10,"schur001",5,"nichc001",2,"orsuj001",7,"joned001","schmd001"
"BAL198804170","19880417",0,"Sunday",137,"T","D","CLE","BAL","BAL11","farrj001","perao001","shulj901","mckej901","reilm901","younl901","","",20837,"David W. Smith","","Jim Wohlenhaus","","",1,1,61,4,-1,4,1,1,156,9,4,1,10,5,0,1,4,7,"farrj001","perao001","schad001","hallm001","franj002",4,"upshw001",3,"cartj001",8,"jacob001",5,"hallm001",7,"snydc001",9,"clard001",10,"bellj001",6,"allaa001",2,"orsuj001",8,"ripkb001",4,"ripkc001",6,"murre001",3,"lynnf001",9,"sheel001",10,"kennt001",2,"schur001",5,"stonj001",7,"schad001","niedt001"
"BAL198805020","19880502",0,"Monday",736,"T","N","TEX","BAL","BAL11","guzmj001","tibbj001","hendt901","evanj901","fordd901","clara901","","",50402,"Jeff Smith","","Jim Wohlenhaus","","",1,1,55,8,-1,4,1,4,196,9,4,9,6,10,1,1,6,11,"tibbj001","guzmj001","","ripkc001","mcdoo001",8,"espyc001",9,"obrip001",3,"incap001",7,"kemps001",10,"stanm002",2,"buecs001",5,"flets001",6,"wilkc001",4,"stanp001",7,"ripkb001",4,"ripkc001",6,"murre001",3,"sheel001",10,"lynnf001",8,"hughk001",9,"kennt001",2,"wortc001",5,"vaugd001","siskd001"
"BAL198805030","19880503",0,"Tuesday",736,"T","N","TEX","BAL","BAL11","haywr001","boddm001","evanj901","fordd901","clara901","hendt901","","",11507,"Brick Barriento","","Jim Wohlenhaus","","",1,1,57,8,-1,2,2,4,189,9,4,2,9,10,0,1,8,9,"haywr001","boddm001","mohod001","incap001","mcdoo001",8,"flets001",6,"sierr001",9,"incap001",7,"obrip001",3,"parrl002",10,"stanm002",2,"buecs001",5,"wilkc001",4,"stanp001",7,"ripkb001",4,"ripkc001",6,"murre001",3,"gerhk001",8,"sheel001",10,"nichc001",2,"hughk001",9,"wortc001",5,"mohod001","habyj001"
