"CLE192804180","19280418",0,"Wednesday",0,"F","D","CHA","CLE","CLE06","adkig101","shauj101","ormsr901","guthb901","(none)","hildg101","","",20000,"39","Doug Burks","Doug Burks","2004/04/04 5:09PM","",0,0,0,0,-1,0,0,0,112,9,1,7,8,13,2,1,9,11,"shauj101","adkig101","","","mostj101",9,"clanb101",3,"metza101",8,"barrb105",4,"moorr103",7,"kammw101",5,"cissb101",6,"mccuh101",2,"adkig101",1,"jamic101",7,"lindc104",4,"langs101",8,"sewej101",6,"burng102",3,"summh101",9,"hodaj101",5,"sewel101",2,"shauj101",1,"wilsr101",""
"CLE192804190","19280419",0,"Thursday",0,"F","D","CHA","CLE","CLE06","barnc101","hudlw101","guthb901","hildg101","(none)","ormsr901","","",0,"277","Dick Cramer","Dick Cramer","2015/07/04 4:00PM","",0,0,0,0,-1,0,0,0,104,9,2,9,8,15,2,2,6,6,"hudlw101","barnc101","","","mostj101",9,"clanb101",3,"metza101",8,"barrb105",4,"falkb101",7,"kammw101",5,"cissb101",6,"croub101",2,"barnc101",1,"jamic101",7,"lindc104",4,"gerkg101",8,"sewej101",6,"burng102",3,"summh101",9,"hodaj101",5,"sewel101",2,"hudlw101",1,"goodj101",""
"CLE192804200","19280420",0,"Friday",0,"F","D","CHA","CLE","CLE06","thomt103","millj109","hildg101","ormsr901","(none)","guthb901","","",0,"39","Doug Burks","Doug Burks","2004/08/20 5:34PM","",0,0,0,0,-1,0,0,0,120,9,11,1,12,8,0,5,9,9,"thomt103","millj109","","","mostj101",9,"clanb101",3,"metza101",8,"barrb105",4,"falkb101",7,"kammw101",5,"cissb101",6,"bergm103",2,"thomt103",1,"jamic101",7,"lindc104",4,"langs101",8,"sewej101",6,"burng102",3,"summh101",9,"hodaj101",5,"sewel101",2,"millj109",1,"","collh104"
"CLE192804260","19280426",0,"Thursday",0,"F","D","DET","CLE","CLE06","sorrv101","grang101","mcgob901","connt901","(none)","vangr901","","",0,"39","Doug Burks","Doug Burks","2005/02/12 3:31PM","",0,0,0,0,-1,0,0,0,119,9,1,6,7,10,0,0,12,8,"grang101","sorrv101","","","riceh101",8,"gehrc101",4,"mcmam101",5,"heilh101",9,"sweeb101",3,"eastp101",7,"hargp101",2,"tavej101",6,"sorrv101",1,"jamic101",7,"lindc104",4,"langs101",8,"sewej101",6,"fonsl101",3,"summh101",9,"hodaj101",5,"sewel101",2,"grang101",1,"smitg102",""
"CLE192804270","19280427",0,"Friday",0,"F","D","DET","CLE","CLE06","billj102","uhleg101","vangr901","mcgob901","(none)","connt901","","",0,"39","Doug Burks","Doug Burks","2005/03/27 1:57PM","",0,0,0,0,-1,0,0,0,128,9,6,10,11,16,6,1,7,15,"uhleg101","billj102","baynb101","","tavej101",6,"sweeb101",3,"riceh101",8,"heilh101",9,"gehrc101",4,"mcmam101",5,"eastp101",7,"hargp101",2,"billj102",1,"jamic101",7,"lindc104",4,"langs101",8,"sewej101",6,"fonsl101",3,"summh101",9,"hodaj101",5,"myatg101",2,"uhleg101",1,"vange101","baynb101"
"CLE192804280","19280428",0,"Saturday",0,"F","D","DET","CLE","CLE06","carro101","shauj101","mcgob901","connt901","(none)","vangr901","","",0,"39","Doug Burks","Doug Burks","2005/07/11 9:28AM","",0,0,0,0,-1,0,0,0,115,9,3,6,7,15,0,2,7,8,"shauj101","carro101","","","tavej101",6,"gallc101",5,"riceh101",8,"heilh101",9,"gehrc101",4,"mcmam101",3,"eastp101",7,"sheam102",2,"carro101",1,"jamic101",7,"lindc104",4,"langs101",8,"sewej101",6,"fonsl101",3,"summh101",9,"hodaj101",5,"myatg101",2,"shauj101",1,"smitg102",""
"CLE192804290","19280429",0,"Sunday",0,"F","D","DET","CLE","CLE06","gibss101","millj109","vangr901","connt901","(none)","mcgob901","","",22000,"39","Doug Burks","Doug Burks","2005/11/13 3:01PM","",0,0,0,0,-1,0,0,0,140,10,7,6,15,18,1,3,10,12,"vange101","hardm101","","","tavej101",6,"gallc101",5,"riceh101",8,"heilh101",9,"gehrc101",4,"mcmam101",3,"eastp101",7,"sheam102",2,"gibss101",1,"jamic101",7,"lindc104",4,"langs101",8,"sewej101",6,"fonsl101",3,"summh101",9,"hodaj101",5,"myatg101",2,"millj109",1,"vange101","hardm101"
"CLE192804300","19280430",0,"Monday",0,"F","D","SLA","CLE","CLE06","blaeg101","buckg101","mcgob901","connt901","(none)","vangr901","","",0,"39","Doug Burks","Doug Burks","2005/11/20 6:32PM","",0,0,0,0,-1,0,0,0,94,9,10,3,14,10,1,5,9,9,"blaeg101","buckg101","","","mcnee101",9,"orouf101",5,"manuh101",7,"schuf101",8,"kresr101",6,"bluel101",3,"brano101",4,"schaw101",2,"blaeg101",1,"jamic101",7,"lindc104",4,"langs101",8,"sewej101",6,"fonsl101",3,"summh101",9,"hodaj101",5,"autrc102",2,"buckg101",1,"","baynb101"
"CLE192805010","19280501",0,"Tuesday",0,"F","D","SLA","CLE","CLE06","beckb104","grang101","vangr901","connt901","(none)","mcgob901","","",0,"39","Doug Burks","Doug Burks","2005/11/27 1:26PM","",0,0,0,0,-1,0,0,0,114,9,3,4,12,9,2,2,10,7,"shauj101","beckb104","","","mcnee101",9,"orouf101",5,"manuh101",7,"schuf101",8,"kresr101",6,"bluel101",3,"brano101",4,"schaw101",2,"beckb104",1,"jamic101",7,"lindc104",4,"langs101",8,"sewej101",6,"fonsl101",3,"summh101",9,"hodaj101",5,"autrc102",2,"grang101",1,"","shauj101"
"CLE192805020","19280502",0,"Wednesday",0,"F","D","SLA","CLE","CLE06","grays102","uhleg101","mcgob901","connt901","(none)","vangr901","","",0,"39","Doug Burks","Doug Burks","2005/12/04 2:08PM","",0,0,0,0,-1,0,0,0,61,9,7,0,10,4,0,3,6,4,"grays102","uhleg101","","","mcnee101",9,"orouf101",5,"manuh101",7,"schuf101",8,"kresr101",6,"bluel101",3,"brano101",4,"schaw101",2,"grays102",1,"jamic101",7,"lindc104",4,"langs101",8,"sewej101",6,"fonsl101",3,"summh101",9,"hodaj101",5,"sewel101",2,"uhleg101",1,"",""
