"CAL198504090","19850409",0,"Tuesday",0,"T","N","MIN","CAL","ANA01","violf001","wittm001","evanj901","bremn901","hendt901","morrd901","","",35244,"Rogde","","Meyerhoff","","",0,0,0,0,-1,0,0,0,168,9,6,2,12,4,0,0,6,7,"violf001","wittm001","davir001","brunt001","puckk001",8,"hatcm001",7,"hrbek001",3,"smalr001",6,"brunt001",9,"stenm001",10,"gaetg001",5,"teuft001",4,"laudt001",2,"carer001",3,"benij001",7,"gricb001",4,"decid001",5,"downb001",10,"jackr001",9,"schod001",6,"boonb001",2,"pettg001",8,"davir001","clemp001"
"CAL198504100","19850410",0,"Wednesday",0,"T","N","MIN","CAL","ANA01","smitm002","zahng001","bremn901","hendt901","morrd901","evanj901","","",23140,"Jensen","","Meyerhoff","","",0,0,0,0,-1,0,0,0,165,9,6,3,13,5,2,1,10,6,"smitm002","moord001","davir001","gaetg001","puckk001",8,"hatcm001",7,"hrbek001",3,"smalr001",6,"brunt001",9,"gaetg001",5,"teuft001",4,"gagng001",10,"laudt001",2,"carer001",3,"joner002",7,"jackr001",9,"decid001",5,"downb001",10,"gricb001",4,"boonb001",2,"schod001",6,"pettg001",8,"davir001","corbd001"
"CAL198504110","19850411",0,"Thursday",0,"T","N","MIN","CAL","ANA01","butcj001","slatj001","hendt901","morrd901","evanj901","bremn901","","",24445,"Rogde","","Meyerhoff","","",0,0,0,0,-1,0,0,0,181,10,3,4,6,13,0,0,6,11,"moord001","lysar001","","boonb001","puckk001",8,"hatcm001",7,"hrbek001",3,"smalr001",6,"brunt001",9,"stenm001",10,"gaetg001",5,"teuft001",4,"laudt001",2,"pettg001",8,"carer001",3,"downb001",7,"decid001",5,"jackr001",9,"gricb001",4,"joner002",10,"boonb001",2,"schod001",6,"lysar001","moord001"
"CAL198504190","19850419",0,"Friday",0,"T","N","SEA","CAL","ANA01","moorm001","romar001","mcclt901","garcr901","koscg901","reedr901","","",27868,"Klein","","Meyerhoff","","",0,0,0,0,-1,0,0,0,164,9,1,9,10,12,0,2,10,7,"romar001","moorm001","","joner002","percj001",4,"bradp001",7,"davia002",3,"thomg001",10,"hendd001",8,"cowea001",9,"presj001",5,"valld001",2,"owens001",6,"pettg001",8,"carer001",3,"decid001",5,"jackr001",9,"joner002",10,"benij001",7,"boonb001",2,"gricb001",4,"schod001",6,"baros001",""
"CAL198504200","19850420",0,"Saturday",0,"T","D","SEA","CAL","ANA01","langm001","wittm001","garcr901","koscg901","reedr901","mcclt901","","",23861,"Klein","","Meyerhoff","","",0,0,0,0,-1,0,0,0,170,9,3,2,4,4,1,3,9,7,"langm001","wittm001","vande001","hendd001","percj001",4,"bradp001",7,"davia002",3,"phelk001",10,"hendd001",8,"cowea001",9,"presj001",5,"kearb001",2,"owens001",6,"pettg001",8,"milld001",9,"downb001",7,"decid001",5,"boonb001",2,"benij001",3,"gricb001",4,"browm002",10,"schod001",6,"vande001",""
"CAL198504210","19850421",0,"Sunday",0,"T","D","SEA","CAL","ANA01","beatj001","zahng001","koscg901","reedr901","mcclt901","garcr901","","",59860,"Bretz","","Meyerhoff","","",0,0,0,0,-1,0,0,0,167,9,2,9,4,11,0,1,5,8,"zahng001","beatj001","","downb001","percj001",4,"bradp001",9,"caldi001",7,"thomg001",10,"hendd001",8,"bonnb001",3,"presj001",5,"kearb001",2,"owens001",6,"pettg001",8,"carer001",3,"joner002",10,"jackr001",9,"downb001",7,"decid001",5,"narrj001",2,"gricb001",4,"schod001",6,"nunee001","corbd001"
"CAL198504220","19850422",0,"Monday",0,"T","N","OAK","CAL","ANA01","suttd001","slatj001","reedr901","mcclt901","garcr901","koscg901","","",23111,"Klein","","Meyerhoff","","",0,0,0,0,-1,0,0,0,176,9,1,6,3,11,0,0,4,15,"slatj001","suttd001","","decid001","colld001",7,"lansc001",5,"bochb001",3,"kingd001",10,"murpd002",8,"heatm001",2,"davim002",9,"hilld001",4,"grifa001",6,"carer001",3,"benij001",8,"joner002",10,"jackr001",9,"downb001",7,"decid001",5,"gricb001",4,"boonb001",2,"schod001",6,"kaisj001","moord001"
"CAL198504230","19850423",0,"Tuesday",0,"T","N","OAK","CAL","ANA01","warrm001","kippb001","mcclt901","garcr901","koscg901","reedr901","","",25921,"Nelson","","Meyerhoff","","",0,0,0,0,-1,0,0,0,198,9,14,9,15,11,3,2,6,6,"athek001","kippb001","howej001","murpd002","colld001",7,"lansc001",5,"murpd002",8,"kingd001",3,"baked002",10,"heatm001",2,"davim002",9,"hilld001",4,"grifa001",6,"pettg001",8,"carer001",3,"benij001",7,"decid001",5,"jackr001",9,"downb001",10,"gricb001",4,"boonb001",2,"schod001",6,"howej001","clemp001"
"CAL198504240","19850424",0,"Wednesday",0,"T","D","OAK","CAL","ANA01","codic001","romar001","garcr901","koscg901","reedr901","mcclt901","","",26080,"Nelson","","Meyerhoff","","",0,0,0,0,-1,0,0,0,169,9,6,4,12,5,0,1,10,5,"mccas001","romar001","howej001","bochb001","colld001",7,"lansc001",5,"bochb001",3,"kingd001",10,"murpd002",8,"heatm001",2,"davim002",9,"hilld001",4,"grifa001",6,"pettg001",8,"carer001",3,"benij001",7,"jackr001",9,"decid001",5,"downb001",10,"wilfr001",4,"schod001",6,"boonb001",2,"howej001","moord001"
"CAL198504290","19850429",0,"Monday",0,"T","N","BOS","CAL","ANA01","browm003","romar001","mccol901","pales901","phild901","neudj901","","",30075,"Bretz","","Meyerhoff","","",0,0,0,0,-1,0,0,0,180,9,6,7,7,13,1,1,4,10,"clemp001","craws001","moord001","decid001","boggw001",5,"evand002",9,"ricej001",7,"armat001",8,"easlm001",10,"buckb001",3,"gedmr001",2,"barrm001",4,"gutij001",6,"pettg001",8,"carer001",3,"joner002",10,"decid001",5,"jackr001",9,"downb001",7,"gricb001",4,"schod001",6,"boonb001",2,"cleam001","moord001"
"CAL198504300","19850430",0,"Tuesday",0,"T","N","BOS","CAL","ANA01","hursb001","wittm001","pales901","phild901","neudj901","mccol901","","",30048,"Klein","","Meyerhoff","","",0,0,0,0,-1,0,0,0,286,15,2,3,9,9,0,1,11,14,"clibs001","ojedb001","","schod001","boggw001",5,"evand002",9,"ricej001",7,"armat001",8,"easlm001",10,"buckb001",3,"gedmr001",2,"barrm001",4,"gutij001",6,"benij001",10,"carer001",3,"downb001",7,"decid001",5,"browm002",9,"gricb001",4,"schod001",6,"boonb001",2,"pettg001",8,"ojedb001","clibs001"
"CAL198505010","19850501",0,"Wednesday",0,"T","N","TOR","CAL","ANA01","key-j001","mccak001","phild901","neudj901","mccol901","pales901","","",24112,"Klein","","Meyerhoff","","",0,0,0,0,-1,0,0,0,154,9,6,3,11,4,0,2,6,6,"key-j001","mccak001","","thorl001","garcd001",4,"mullr001",5,"mosel001",8,"upshw001",3,"bellg001",7,"matul001",10,"white002",2,"thorl001",9,"fernt001",6,"pettg001",8,"carer001",3,"decid001",5,"gricb001",4,"jackr001",9,"downb001",10,"benij001",7,"boonb001",2,"schod001",6,"caudb001","lugor001"
"CAL198505020","19850502",0,"Thursday",0,"T","N","TOR","CAL","ANA01","stied001","slatj001","neudj901","mccol901","pales901","phild901","","",23824,"Klein","","Meyerhoff","","",0,0,0,0,-1,0,0,0,165,9,2,3,7,6,1,0,8,6,"clemp001","stied001","","benij001","garcd001",4,"mullr001",5,"mosel001",8,"upshw001",3,"bellg001",7,"matul001",10,"white002",2,"barfj001",9,"fernt001",6,"pettg001",8,"carer001",3,"joner002",7,"decid001",5,"jackr001",9,"wilfr001",4,"narrj001",10,"gerbc001",6,"boonb001",2,"ackej001","clemp001"
