"SEA198704100","19870410",0,"Friday",0,"T","N","MIN","SEA","SEA02","smitm002","morgm001","cobld901","denkd901","mccol901","hendt901","","",38122,"S. Kolk","","R. Szilagyi","","",0,0,0,0,-1,0,0,0,164,9,8,1,12,5,2,0,3,7,"smitm002","morgm001","","bushr001","newma001",6,"bushr001",9,"puckk001",8,"hrbek001",3,"gaetg001",5,"brunt001",7,"smalr001",10,"lombs001",4,"niett001",2,"nixod001",8,"kingm001",9,"bradp001",7,"phelk001",10,"davia002",3,"presj001",5,"valld001",2,"quinr001",6,"reynh001",4,"frazg001","nunee001"
"SEA198704110","19870411",0,"Saturday",0,"T","N","MIN","SEA","SEA02","stral001","trujm001","denkd901","hendt901","scotd901","mccol901","","",26312,"S. Kolk","","R. Szilagyi","","",0,0,0,0,-1,0,0,0,166,9,5,6,10,11,2,1,6,7,"nunee001","rearj001","","kingm001","lombs001",4,"bushr001",9,"puckk001",8,"hrbek001",3,"gaetg001",5,"brunt001",7,"smalr001",10,"gagng001",6,"niett001",2,"nixod001",8,"kingm001",9,"bradp001",7,"phelk001",10,"davia002",3,"presj001",5,"valld001",2,"quinr001",6,"reynh001",4,"rearj001","nunee001"
"SEA198704120","19870412",0,"Sunday",0,"T","D","MIN","SEA","SEA02","blylb001","langm001","hendt901","scotd901","mccol901","denkd901","","",9358,"S. Kolk","","R. Szilagyi","","",0,0,0,0,-1,0,0,0,164,9,8,5,11,9,0,1,4,5,"blylb001","langm001","berej001","puckk001","gladd001",9,"lombs001",4,"puckk001",8,"gaetg001",5,"brunt001",10,"laudt001",3,"davim003",7,"gagng001",6,"niett001",2,"nixod001",8,"kingm001",9,"bradp001",7,"phelk001",10,"davia002",3,"presj001",5,"brads001",2,"quinr001",6,"reynh001",4,"berej001","huism001"
"SEA198704130","19870413",0,"Monday",0,"T","N","CAL","SEA","SEA02","candj001","moorm001","voltv901","roe-r901","barnl901","koscg901","","",11834,"J. Welch","","R. Szilagyi","","",0,0,0,0,-1,0,0,0,183,10,5,3,9,14,1,0,5,8,"moord001","nunee001","","whitd001","downb001",10,"whitd001",9,"joynw001",3,"ryalm001",7,"howej002",5,"wyneb001",2,"schod001",6,"pettg001",8,"mclem001",4,"nixod001",10,"branm001",9,"bradp001",7,"presj001",5,"davia002",3,"valld001",2,"quinr001",6,"mosej001",8,"reynh001",4,"moord001","nunee001"
"SEA198704140","19870414",0,"Tuesday",0,"T","N","CAL","SEA","SEA02","suttd001","banks001","roe-r901","barnl901","koscg901","voltv901","","",7301,"B. Jones","","R. Szilagyi","","",0,0,0,0,-1,0,0,0,174,9,4,6,10,11,0,0,10,6,"banks001","suttd001","nunee001","bradp001","downb001",10,"whitd001",9,"joynw001",3,"decid001",5,"howej002",7,"schod001",6,"milld001",2,"pettg001",8,"mclem001",4,"nixod001",8,"mosej001",9,"bradp001",7,"phelk001",10,"davia002",3,"presj001",5,"valld001",2,"quinr001",6,"reynh001",4,"cookm001","nunee001"
"SEA198704150","19870415",0,"Wednesday",0,"T","D","CAL","SEA","SEA02","mccak001","morgm001","roe-r901","barnl901","koscg901","voltv901","","",8333,"J. Welch","","R. Szilagyi","","",0,0,0,0,-1,0,0,0,133,9,4,0,8,4,0,0,4,2,"mccak001","morgm001","","downb001","downb001",10,"whitd001",9,"joynw001",3,"decid001",5,"howej002",7,"wyneb001",2,"schod001",6,"pettg001",8,"mclem001",4,"mosej001",8,"brads001",5,"bradp001",7,"phelk001",10,"davia002",3,"valld001",2,"branm001",9,"quinr001",6,"reynh001",4,"","montr002"
"SEA198704160","19870416",0,"Thursday",0,"T","N","OAK","SEA","SEA02","rijoj001","trujm001","koscg901","voltv901","barnl901","roe-r901","","",7349,"S. Nelson","","R. Szilagyi","","",0,0,0,0,-1,0,0,0,147,9,5,6,6,8,1,1,3,6,"trujm001","rijoj001","nunee001","","davim002",9,"philt001",4,"lansc001",5,"jackr001",10,"cansj001",7,"murpd002",8,"cey-r001",3,"steit001",2,"grifa001",6,"mosej001",8,"branm001",9,"bradp001",7,"phelk001",10,"davia002",3,"presj001",5,"valld001",2,"quinr001",6,"reynh001",4,"ecked001","nunee001"
"SEA198704170","19870417",0,"Friday",0,"T","N","OAK","SEA","SEA02","younc001","langm001","voltv901","roe-r901","barnl901","koscg901","","",12168,"S. Nelson","","R. Szilagyi","","",0,0,0,0,-1,0,0,0,159,9,2,4,7,7,3,1,6,6,"langm001","younc001","","","philt001",4,"grifa001",6,"lansc001",3,"steit001",10,"cansj001",7,"mcgwm001",5,"davim002",9,"tettm001",2,"javis001",8,"nixod001",10,"mosej001",8,"bradp001",7,"presj001",5,"davia002",3,"branm001",9,"quinr001",6,"kearb001",2,"reynh001",4,"howej001",""
"SEA198704180","19870418",0,"Saturday",0,"T","N","OAK","SEA","SEA02","plune001","moorm001","roe-r901","barnl901","koscg901","voltv901","","",19383,"S. Nelson","","R. Szilagyi","","",0,0,0,0,-1,0,0,0,195,9,7,5,9,11,0,5,5,9,"howej001","moorm001","","grifa001","davim002",9,"philt001",4,"lansc001",5,"jackr001",10,"cansj001",7,"murpd002",8,"steit001",2,"nelsr002",3,"grifa001",6,"mosej001",8,"brads001",2,"bradp001",7,"phelk001",10,"davia002",3,"branm001",9,"presj001",5,"quinr001",6,"reynh001",4,"howej001",""
"SEA198704190","19870419",0,"Sunday",0,"T","D","OAK","SEA","SEA02","codic001","banks001","barnl901","koscg901","voltv901","roe-r901","","",8036,"S. Nelson","","R. Szilagyi","","",0,0,0,0,-1,0,0,0,179,9,1,8,5,9,2,0,5,11,"banks001","codic001","","davia002","davim002",10,"philt001",4,"lansc001",5,"jackr001",9,"cansj001",7,"murpd002",8,"steit001",2,"nelsr002",3,"grifa001",6,"mosej001",8,"bradp001",7,"brads001",2,"phelk001",10,"presj001",5,"davia002",3,"kingm001",9,"quinr001",6,"reynh001",4,"rijoj001",""
