"SDN198504150","19850415",0,"Monday",725,"F","N","SFN","SDN","SAN01","hamma001","showe001","monte901","brocf901","weyel901","rennd901","","",54490,"J Walker","","Dewan","","",0,0,0,0,-1,0,0,0,154,9,3,8,5,13,0,1,3,7,"showe001","hamma001","","kennt001","gladd001",8,"trilm001",4,"davic001",9,"leonj001",7,"brenb001",2,"thoms001",3,"browc002",5,"uribj001",6,"hamma001",1,"wigga001",4,"gwynt001",9,"garvs001",3,"mcrek001",8,"kennt001",2,"martc001",7,"roysj001",5,"tempg001",6,"showe001",1,"mintg001","delel001"
"SDN198504160","19850416",0,"Tuesday",708,"F","N","SFN","SDN","SAN01","lapod001","hawka001","brocf901","weyel901","rennd901","monte901","","",26547,"Malcolm","","Dewan","","",0,0,0,0,-1,0,0,0,126,9,1,2,8,8,0,0,4,7,"hawka001","lapod001","gossr001","mcrek001","gladd001",8,"trilm001",4,"davic001",9,"leonj001",7,"brenb001",2,"thoms001",3,"browc002",5,"uribj001",6,"lapod001",1,"wigga001",4,"gwynt001",9,"garvs001",3,"mcrek001",8,"kennt001",2,"martc001",7,"roysj001",5,"tempg001",6,"hawka001",1,"davim001","gossr001"
"SDN198504180","19850418",0,"Thursday",0,"F","D","LAN","SDN","SAN01","valef001","thurm001","engeb901","quicj901","rungp901","palld901","","",38024,"Malcolm","","Dewan","","",0,0,0,0,-1,0,0,0,126,9,5,0,7,2,1,2,4,4,"valef001","thurm001","","marsm001","duncm001",4,"russb001",7,"breas001",3,"guerp001",5,"marsm001",9,"maldc001",8,"sciom001",2,"anded001",6,"valef001",1,"wigga001",4,"gwynt001",9,"garvs001",3,"mcrek001",8,"kennt001",2,"martc001",7,"roysj001",5,"tempg001",6,"thurm001",1,"","stodt001"
"SDN198504190","19850419",0,"Friday",0,"F","N","LAN","SDN","SAN01","reusj001","hoytl001","quicj901","rungp901","palld901","engeb901","","",32920,"Malcolm","","Dewan","","",0,0,0,0,-1,0,0,0,148,9,2,11,9,14,1,0,7,6,"hoytl001","reusj001","","martc001","duncm001",4,"landk001",8,"oliva001",7,"guerp001",5,"marsm001",9,"sciom001",2,"breas001",3,"russb001",6,"reusj001",1,"wigga001",4,"gwynt001",9,"garvs001",3,"mcrek001",8,"kennt001",2,"martc001",7,"roysj001",5,"tempg001",6,"hoytl001",1,"howes001",""
"SDN198504200","19850420",0,"Saturday",0,"F","N","LAN","SDN","SAN01","brent001","showe001","rungp901","palld901","engeb901","quicj901","","",42003,"Malcolm","","Dewan","","",0,0,0,0,-1,0,0,0,188,10,3,4,7,13,1,1,9,12,"gossr001","howek001","","bevak001","duncm001",4,"landk001",8,"oliva001",7,"guerp001",5,"marsm001",9,"sciom001",2,"breas001",3,"anded001",6,"brent001",1,"wigga001",4,"gwynt001",9,"garvs001",3,"kennt001",2,"mcrek001",8,"nettg001",5,"martc001",7,"tempg001",6,"showe001",1,"howek001","gossr001"
"SDN198504210","19850421",0,"Sunday",0,"F","D","LAN","SDN","SAN01","herso001","dravd001","palld901","engeb901","quicj901","rungp901","","",42574,"Malcolm","","Dewan","","",0,0,0,0,-1,0,0,0,148,9,2,0,6,2,1,2,8,4,"herso001","dravd001","","maldc001","duncm001",4,"russb001",7,"marsm001",9,"guerp001",5,"maldc001",8,"breas001",3,"yeags001",2,"anded001",6,"herso001",1,"wigga001",4,"gwynt001",9,"garvs001",3,"kennt001",2,"mcrek001",8,"nettg001",5,"martc001",7,"tempg001",6,"dravd001",1,"","bookg001"
"SDN198504220","19850422",0,"Monday",0,"F","N","ATL","SDN","SAN01","bedrs001","hawka001","engeb901","quicj901","rungp901","palld901","","",33430,"B Cox","","Dewan","","",0,0,0,0,-1,0,0,0,123,9,3,5,4,7,0,0,1,5,"hawka001","smitz001","gossr001","gwynt001","washc001",9,"ramir001",6,"perrg001",3,"murpd001",8,"hornb001",5,"ceror001",2,"harpt001",7,"zuvep001",4,"bedrs001",1,"wigga001",4,"gwynt001",9,"garvs001",3,"kennt001",2,"mcrek001",8,"nettg001",5,"martc001",7,"tempg001",6,"hawka001",1,"garbg001","gossr001"
"SDN198504230","19850423",0,"Tuesday",0,"F","N","ATL","SDN","SAN01","mahlr001","thurm001","quicj901","rungp901","palld901","engeb901","","",24188,"Knop","","Dewan","","",0,0,0,0,-1,0,0,0,132,9,4,2,10,6,0,0,8,6,"mahlr001","thurm001","suttb001","harpt001","ramir001",6,"hubbg001",4,"kommb001",7,"murpd001",8,"harpt001",9,"ceror001",2,"chamc001",3,"zuvep001",5,"mahlr001",1,"wigga001",4,"gwynt001",9,"garvs001",3,"kennt001",2,"mcrek001",8,"nettg001",5,"martc001",7,"tempg001",6,"thurm001",1,"suttb001","bookg001"
"SDN198504240","19850424",0,"Wednesday",0,"F","N","ATL","SDN","SAN01","perep001","hoytl001","rungp901","palld901","engeb901","quicj901","","",28742,"Knop","","Dewan","","",0,0,0,0,-1,0,0,0,123,9,1,3,5,8,1,1,4,7,"hoytl001","perep001","gossr001","martc001","washc001",9,"ramir001",6,"perrg001",3,"murpd001",8,"harpt001",7,"oberk001",5,"hubbg001",4,"beneb001",2,"perep001",1,"wigga001",4,"gwynt001",9,"garvs001",3,"kennt001",2,"mcrek001",8,"nettg001",5,"martc001",7,"tempg001",6,"hoytl001",1,"forst001","gossr001"
"SDN198505080","19850508",0,"Wednesday",0,"F","N","PIT","SDN","SAN01","mcwil001","hawka001","willb901","mcshj901","willc901","marsr901","","",22092,"Knop","","Dewan","","",0,0,0,0,-1,0,0,0,148,9,2,12,10,15,0,0,8,7,"hawka001","mcwil001","","kennt001","orsuj001",8,"ray-j001",4,"madlb001",5,"thomj001",3,"hendg001",9,"penat001",2,"kemps001",7,"almob001",6,"mcwil001",1,"roysj001",4,"gwynt001",9,"garvs001",3,"mcrek001",8,"nettg001",5,"martc001",7,"kennt001",2,"tempg001",6,"hawka001",1,"scurr001","delel001"
