"CIN193304120","19330412",0,"Wednesday",0,"F","D","PIT","CIN","CIN07","swifb101","johns103","morac102","rearb901","(none)","mcgrt901","","",25305,"334","Comly","Comly","2012/01/13 3:41PM","",1,0,0,0,-1,0,0,0,122,9,4,1,9,4,2,3,10,5,"swifb101","johns103","","","wanel101",7,"lindf101",8,"wanep101",9,"trayp101",5,"suhrg101",3,"vauga101",6,"piett101",4,"grace101",2,"swifb101",1,"grang102",4,"morrj102",5,"bottj101",3,"hafec101",7,"moorj104",8,"lombe101",2,"riceh101",9,"durol101",6,"johns103",1,"","bentl101"
"CIN193304130","19330413",0,"Thursday",0,"F","D","PIT","CIN","CIN07","frenl101","rixee101","rearb901","mcgrt901","(none)","morac102","","",0,"508","Frownfelter","Frownfelter","2015/03/18 2:23PM","",1,0,0,0,-1,0,0,1,103,9,5,2,12,4,1,3,12,3,"frenl101","rixee101","","","wanel101",7,"lindf101",8,"wanep101",9,"trayp101",5,"suhrg101",3,"vauga101",6,"piett101",4,"finnh101",2,"frenl101",1,"grang102",4,"morrj102",5,"bottj101",3,"hafec101",7,"moorj104",8,"lombe101",2,"riceh101",9,"durol101",6,"rixee101",1,"","freyb101"
"CIN193304160","19330416",0,"Sunday",0,"F","D","SLN","CIN","CIN07","derrp101","lucar102","mcgrt901","morac102","(none)","rearb901","","",0,"334","Comly","Comly","2012/01/13 6:59PM","",1,0,0,0,-1,0,0,0,102,9,0,7,2,12,3,1,2,10,"lucar102","derrp101","","","adams101",5,"watkg101",9,"frisf101",4,"collr101",3,"medwj101",7,"orsae101",8,"wilsj105",2,"sladg101",6,"derrp101",1,"grang102",4,"morrj102",5,"bottj101",3,"hafec101",7,"moorj104",8,"lombe101",2,"riceh101",9,"durol101",6,"lucar102",1,"stoua101",""
"CIN193304230","19330423",0,"Sunday",0,"F","D","CHN","CIN","CIN07","warnl101","lucar102","riglc901","mageg901","(none)","(none)","","",11000,"334","Comly","Comly","2012/01/14 12:53PM","",1,0,0,0,-1,0,0,0,99,9,3,4,9,8,2,3,3,5,"lucar102","warnl101","","","hermb101",4,"englw101",5,"hermb102",9,"stepr101",7,"demaf102",8,"grimc101",3,"jurgb101",6,"hartg103",2,"warnl101",1,"grang102",4,"morrj102",5,"bottj101",3,"hafec101",7,"moorj104",8,"lombe101",2,"riceh101",9,"durol101",6,"lucar102",1,"",""
"CIN193304250","19330425",0,"Tuesday",0,"F","D","CHN","CIN","CIN07","malop103","freyb101","mageg901","riglc901","(none)","(none)","","",6000,"334","Comly","Comly","2012/01/14 2:04PM","",1,0,0,0,-1,0,0,0,96,9,3,5,7,9,1,1,6,7,"kolpr101","malop103","","","demaf102",8,"hermb101",4,"hermb102",9,"stepr101",7,"englw101",5,"grimc101",3,"koenm101",6,"hartg103",2,"malop103",1,"grang102",4,"morrj102",5,"bottj101",3,"lombe101",2,"moorj104",8,"roetw101",7,"riceh101",9,"durol101",6,"freyb101",1,"yerkc101","kolpr101"
"CIN193304300","19330430",0,"Sunday",0,"F","D","PIT","CIN","CIN07","hoytw101","johns103","riglc901","mageg901","(none)","(none)","","",0,"334","Comly","Comly","2012/01/14 2:36PM","",1,0,0,0,-1,0,0,0,101,9,8,1,11,5,2,3,5,6,"hoytw101","johns103","","","wanel101",7,"lindf101",8,"wanep101",9,"trayp101",5,"suhrg101",3,"vauga101",6,"piett101",4,"grace101",2,"hoytw101",1,"blueo101",4,"grang102",3,"moorj104",8,"riceh101",9,"roetw101",7,"lombe101",2,"morrj102",5,"durol101",6,"johns103",1,"","smitb110"
"CIN193305141","19330514",1,"Sunday",0,"F","D","CHN","CIN","CIN07","rootc101","lucar102","rearb901","mageg901","(none)","(none)","","",0,"334","Comly","Comly","2012/01/14 5:17PM","",1,0,0,0,-1,0,0,0,87,9,3,5,10,5,1,1,7,2,"lucar102","rootc101","","","demaf102",8,"hermb101",4,"hendh101",9,"stepr101",7,"hartg103",2,"englw101",5,"grimc101",3,"jurgb101",6,"rootc101",1,"adams101",5,"grang102",3,"moorj104",8,"hafec101",7,"riceh101",9,"lombe101",2,"morrj102",6,"blueo101",4,"lucar102",1,"hensr101",""
"CIN193305142","19330514",2,"Sunday",0,"F","D","CHN","CIN","CIN07","warnl101","johns103","mageg901","rearb901","(none)","(none)","","",16175,"334","Comly","Comly","2012/01/14 6:30PM","",1,0,0,0,-1,0,0,0,93,9,0,1,4,4,1,0,5,6,"johns103","warnl101","","","demaf102",8,"hermb101",4,"hendh101",9,"stepr101",7,"hartg103",2,"englw101",5,"grimc101",3,"koenm101",6,"warnl101",1,"adams101",5,"grang102",3,"moorj104",8,"hafec101",7,"riceh101",9,"morrj102",6,"blueo101",4,"manic101",2,"johns103",1,"",""
"CIN193305160","19330516",0,"Tuesday",0,"F","D","BSN","CIN","CIN07","betth101","derrp101","quige901","barrg901","(none)","(none)","","",0,"334","Comly","Comly","2012/01/15 3:23AM","",1,0,0,0,-1,0,0,0,105,9,6,3,11,9,1,0,7,7,"betth101","derrp101","","","knotf101",6,"mowrj101",7,"moorr103",9,"bergw101",8,"hargp101",2,"jordb101",3,"gysed101",5,"marar101",4,"betth101",1,"adams101",5,"grang102",4,"bottj101",3,"hafec101",7,"moorj104",8,"riceh101",9,"morrj102",6,"manic101",2,"derrp101",1,"","quinj102"
"CIN193305170","19330517",0,"Wednesday",0,"F","D","BSN","CIN","CIN07","brane101","smitb110","barrg901","quige901","(none)","(none)","","",0,"335","Comly","Comly","2012/01/16 3:06PM","",1,0,0,0,-1,0,0,0,106,9,8,0,13,3,0,1,7,5,"brane101","smitb110","","","knotf101",6,"mowrj101",7,"moorr103",9,"bergw101",8,"hogas101",2,"jordb101",3,"gysed101",5,"marar101",4,"brane101",1,"adams101",5,"grang102",4,"bottj101",3,"hafec101",7,"roetw101",9,"riceh101",8,"lombe101",2,"morrj102",6,"smitb110",1,"","rixee101"
