"NYN196804170","19680417",0,"Wednesday",0,"F","N","SFN","NYN","NYC17","mccom103","koosj001","weyel901","willb901","gormt101","sudoe901","","",52079,"Bob Stevens","","Alan Boodman","1995/08/19 2:41PM","",0,0,0,0,-1,0,0,0,142,9,0,3,7,8,1,1,9,7,"koosj001","mccom103","","","huntr101",4,"davej101",5,"mccow101",3,"maysw101",8,"hartj102",7,"hiatj101",2,"alouj101",9,"lanih101",6,"mccom103",1,"weisa101",6,"boswk101",4,"ageet101",8,"swobr101",9,"jonec102",7,"chare101",5,"shama101",3,"grotj101",2,"koosj001",1,"linzf101",""
"NYN196804180","19680418",0,"Thursday",0,"F","D","SFN","NYN","NYC17","perrg101","cardd101","willb901","gormt101","sudoe901","weyel901","","",22649,"Bob Stevens","","Alan Boodman","1995/08/19 2:52PM","",0,0,0,0,-1,0,0,0,155,9,5,3,7,7,1,2,6,5,"perrg101","cardd101","linzf101","","huntr101",4,"davej101",5,"maysw101",8,"mccow101",3,"hartj102",7,"hiatj101",2,"alouj101",9,"olivn101",6,"perrg101",1,"weisa101",6,"boswk101",4,"ageet101",8,"swobr101",9,"shama101",3,"jonec102",7,"chare101",5,"grotj101",2,"cardd101",1,"linzf101","taylr101"
"NYN196804190","19680419",0,"Friday",205,"F","D","LAN","NYN","NYC17","ostec103","ryann001","gormt101","sudoe901","weyel901","willb901","","",16724,"Mets, Hunter","Fischthal","Fischthal","1996/09/06 5:59PM","",1,0,0,0,-1,0,0,0,153,9,3,2,8,6,1,0,8,5,"ostec103","ryann001","","","parkw101",3,"versz101",6,"daviw102",8,"fairr101",9,"lefej101",4,"hallt102",2,"colar101",7,"alcal101",5,"ostec103",1,"weisa101",6,"boswk101",4,"ageet101",8,"swobr101",9,"jonec102",7,"chare101",5,"shama101",3,"grotj101",2,"ryann001",1,"","taylr101"
"NYN196804200","19680420",0,"Saturday",215,"F","D","LAN","NYN","NYC17","singb101","seavt001","sudoe901","weyel901","willb901","gormt101","","",19938,"Mets,Hunter","Fischthal","Fischthal","1996/09/06 6:08PM","",1,0,0,0,-1,0,0,0,142,9,2,3,9,2,0,0,6,3,"seavt001","singb101","frisd101","","parkw101",3,"versz101",6,"daviw102",8,"fairr101",9,"lefej101",4,"hallt102",2,"colar101",7,"alcal101",5,"singb101",1,"harrb101",6,"weisa101",4,"jonec102",7,"shama101",3,"swobr101",9,"ageet101",8,"chare101",5,"grotj101",2,"seavt001",1,"regap101","frisd101"
"NYN196804211","19680421",1,"Sunday",105,"F","D","LAN","NYN","NYC17","drysd101","jacka101","weyel901","willb901","gormt101","sudoe901","","",0,"Mets, Hunter","Fischthal","Fischthal","1996/09/06 6:41PM","",1,0,0,0,-1,0,0,0,187,9,7,6,10,13,0,3,5,8,"regap101","shorb101","billj101","","daviw102",8,"versz101",6,"parkw101",3,"lefej101",4,"colar101",7,"fairr101",9,"bailb103",5,"hallt102",2,"drysd101",1,"harrb101",6,"weisa101",4,"jonec102",8,"shama101",7,"swobr101",9,"krane101",3,"chare101",5,"grotj101",2,"jacka101",1,"billj101","selmd101"
"NYN196804212","19680421",2,"Sunday",0,"F","D","LAN","NYN","NYC17","kekim101","rohrl101","weyel901","willb901","gormt101","sudoe901","","",45442,"Mets,Hunter","Fischthal","Fischthal","1996/09/06 6:54PM","",1,0,0,0,-1,0,0,0,177,9,3,2,10,8,1,1,9,8,"regap101","rohrl101","billj101","","daviw102",8,"versz101",6,"parkw101",3,"lefej101",4,"colar101",7,"fairr101",9,"bailb103",5,"torbj101",2,"kekim101",1,"harrb101",6,"linzp101",4,"jonec102",7,"swobr101",9,"chare101",5,"goosg101",2,"krane101",3,"boscd101",8,"rohrl101",1,"billj101","frisd101"
"NYN196804230","19680423",0,"Tuesday",205,"F","D","HOU","NYN","NYC17","lemad102","koosj001","harvd901","kiblj901","craws901","pelec901","","",3581,"Mets, Elston","Fischthal","Fischthal","1996/09/06 7:02PM","",1,0,53,0,-1,0,0,2,129,9,1,3,4,4,4,0,3,6,"koosj001","lemad102","","","davir102",8,"menkd101",4,"raded103",3,"staur001",9,"asprb101",5,"batej102",2,"murri101",7,"torrh101",6,"lemad102",1,"boscd101",8,"linzp101",4,"jonec102",7,"swobr101",9,"chare101",5,"goosg101",3,"grotj101",2,"harrb101",6,"koosj001",1,"buzhj101",""
"NYN196804300","19680430",0,"Tuesday",205,"F","D","PHI","NYN","NYC17","shorc102","cardd101","barla901","varge901","(none)","engeb901","","",3771,"Mets, Lewis","Fischthal","Fischthal","1996/09/06 9:23PM","",1,1,0,0,-1,0,0,0,125,9,0,1,5,4,0,0,5,3,"cardd101","shorc102","","","taylt101",5,"rojac101",4,"callj101",9,"gonzt101",8,"brigj102",7,"whitb105",3,"dalrc101",2,"wineb101",6,"shorc102",1,"ageet101",8,"boswk101",4,"jonec102",7,"swobr101",9,"goosg101",3,"chare101",5,"grotj101",2,"harrb101",6,"cardd101",1,"farrt101",""
"NYN196805010","19680501",0,"Wednesday",805,"F","N","PHI","NYN","NYC17","jackl102","seavt001","lands901","varge901","engeb901","barla901","","",11450,"Mets, Lewis","Fischthal","Fischthal","1996/09/06 9:51PM","",1,1,0,0,-1,0,0,0,194,11,7,2,12,9,0,1,11,6,"jackl102","taylr101","jackg101","","taylt101",5,"rojac101",4,"callj101",9,"alled101",7,"gonzt101",8,"whitb105",3,"dalrc101",2,"wineb101",6,"jackl102",1,"harrb101",6,"boswk101",4,"ageet101",8,"shama101",7,"swobr101",9,"krane101",3,"grotj101",2,"chare101",5,"seavt001",1,"jackg101","frisd101"
"NYN196805020","19680502",0,"Thursday",805,"F","N","PHI","NYN","NYC17","frymw101","ryann001","varge901","engeb901","barla901","lands901","","",9795,"Mets, Lewis","Fischthal","Fischthal","1996/09/06 10:20PM","",1,1,0,0,-1,0,0,0,151,9,0,3,3,5,2,0,8,4,"ryann001","frymw101","taylr101","","taylt101",5,"rojac101",4,"callj101",9,"alled101",7,"gonzt101",8,"whitb105",3,"dalrc101",2,"wineb101",6,"frymw101",1,"ageet101",8,"linzp101",4,"jonec102",7,"swobr101",9,"goosg101",3,"grotj101",2,"chare101",5,"harrb101",6,"ryann001",1,"halld101","taylr101"
"NYN196805040","19680504",0,"Saturday",215,"F","D","CHN","NYN","NYC17","holtk101","selmd101","harvd901","kiblj901","craws901","pelec901","","",14214,"Mets, Cubs","Fischthal","Fischthal","1996/09/06 10:49PM","",1,2,60,0,-1,0,0,2,156,9,3,7,4,7,1,1,3,8,"selmd101","lamaj101","koonc101","","johnl104",9,"beckg101",4,"willb104",7,"santr102",5,"banke101",3,"hundr101",2,"arcij101",6,"phila101",8,"holtk101",1,"ageet101",8,"linzp101",4,"jonec102",7,"swobr101",9,"goosg101",3,"grotj101",2,"chare101",5,"harrb101",6,"selmd101",1,"regap101","koonc101"
"NYN196805051","19680505",1,"Sunday",105,"F","D","CHN","NYN","NYC17","jenkf101","koosj001","kiblj901","craws901","pelec901","harvd901","","",0,"Mets, Cubs","Fischthal","Fischthal","1996/09/07 12:07AM","",1,2,60,0,-1,0,1,1,143,9,3,2,8,6,0,0,6,4,"jenkf101","koosj001","regap101","","kessd101",6,"johnl104",9,"willb104",7,"santr102",5,"banke101",3,"hundr101",2,"arcij101",4,"phila101",8,"jenkf101",1,"harrb101",6,"boswk101",4,"shama101",7,"swobr101",9,"krane101",3,"grotj101",2,"chare101",5,"ageet101",8,"koosj001",1,"regap101","shawd102"
"NYN196805052","19680505",2,"Sunday",0,"F","D","CHN","NYN","NYC17","handb101","cardd101","craws901","pelec901","harvd901","kiblj901","","",38488,"Mets, Cubs","Fischthal","Fischthal","1996/09/06 11:52PM","",1,2,60,0,-1,0,1,1,132,9,1,0,4,4,0,2,6,5,"handb101","cardd101","","","kessd101",6,"johnl104",9,"willb104",7,"santr102",5,"banke101",3,"hundr101",2,"beckg101",4,"phila101",8,"handb101",1,"boswk101",4,"jonec102",8,"shama101",7,"swobr101",9,"krane101",3,"grotj101",2,"buchj102",5,"weisa101",6,"cardd101",1,"","taylr101"
"NYN196805140","19680514",0,"Tuesday",805,"F","N","CIN","NYN","NYC17","pappm101","ryann001","venzt901","steim901","pryop901","donaa901","","",15671,"Mets","Fischthal","Fischthal","1996/09/07 10:51AM","",1,0,0,0,-1,0,0,0,140,9,2,3,4,6,0,1,5,3,"ryann001","pappm101","","","rosep001",9,"johna104",7,"pinsv101",8,"peret001",5,"may-l101",3,"bencj101",2,"helmt101",4,"cardl101",6,"pappm101",1,"harrb101",6,"boswk101",4,"shama101",7,"swobr101",9,"grotj101",2,"goosg101",3,"buchj102",5,"ageet101",8,"ryann001",1,"kelsb101",""
"NYN196805150","19680515",0,"Wednesday",805,"F","N","CIN","NYN","NYC17","culvg101","koosj001","steim901","pryop901","donaa901","venzt901","","",15528,"Mets","Fischthal","Fischthal","1996/09/07 11:01AM","",1,0,0,0,-1,0,0,0,136,9,3,0,13,7,0,0,8,4,"culvg101","koosj001","","","rosep001",9,"johna104",7,"peret001",5,"may-l101",3,"bencj101",2,"pinsv101",8,"helmt101",4,"cardl101",6,"culvg101",1,"harrb101",6,"boswk101",4,"shama101",7,"swobr101",9,"grotj101",2,"goosg101",3,"buchj102",5,"ageet101",8,"koosj001",1,"","koonc101"
"NYN196805160","19680516",0,"Thursday",205,"F","D","CIN","NYN","NYC17","arrig101","seavt001","pryop901","donaa901","venzt901","steim901","","",5814,"Mets","Fischthal","Fischthal","1996/09/07 11:06AM","",1,0,0,0,-1,0,0,0,133,9,1,2,6,8,0,1,5,7,"seavt001","arrig101","","","rosep001",9,"johna104",7,"peret001",5,"may-l101",3,"pinsv101",8,"bencj101",2,"helmt101",4,"cardl101",6,"arrig101",1,"harrb101",6,"boswk101",4,"jonec102",7,"swobr101",9,"grotj101",2,"goosg101",3,"buchj102",5,"ageet101",8,"seavt001",1,"",""
"NYN196805170","19680517",0,"Friday",805,"F","N","ATL","NYN","NYC17","jarvp101","cardd101","wendh901","jackb901","secof101","burkk101","","",28169,"Mets","Fischthal","Fischthal","1996/09/07 4:23PM","",1,0,0,0,-1,0,0,0,247,16,3,1,10,4,0,1,9,6,"britj101","frisd101","","","jacks102",6,"lum-m101",7,"aaroh101",9,"frant101",3,"alouf101",8,"boyec102",5,"millf105",4,"tillb101",2,"jarvp101",1,"harrb101",6,"weisa101",4,"shama101",7,"swobr101",9,"grotj101",2,"goosg101",3,"buchj102",5,"ageet101",8,"cardd101",1,"britj101","frisd101"
