"LAN199104120","19910412",0,"Friday",0,"F","D","SDN","LAN","LOS03","harrg002","ojedb001","laynj901","mcshj901","davib902","davig901","","",49676,"STATS Inc.","","STATS Inc.","","",1,1,70,4,10,0,1,1,171,9,4,2,10,8,0,1,7,7,"harrg002","ojedb001","gardw001","","robeb002",4,"fernt001",6,"gwynt001",9,"mcgrf001",3,"santb001",2,"clarj002",7,"presj001",5,"jackd002",8,"harrg002",1,"butlb001",8,"samuj001",4,"javis001",3,"strad001",9,"danik001",7,"harrl001",5,"sciom001",2,"grifa001",6,"ojedb001",1,"gardw001","gottj001"
"LAN199104130","19910413",0,"Saturday",0,"F","N","SDN","LAN","LOS03","nolte001","grosk001","mcshj901","davib902","davig901","laynj901","","",47793,"STATS Inc.","","STATS Inc.","","",1,1,65,4,5,0,1,1,213,9,6,3,14,9,0,1,9,9,"nolte001","grosk001","maddm002","","robeb002",4,"fernt001",6,"gwynt001",9,"mcgrf001",3,"santb001",2,"clarj002",7,"presj001",5,"abnes001",8,"nolte001",1,"butlb001",8,"sharm001",3,"samuj001",4,"strad001",9,"danik001",7,"hamij001",5,"sciom001",2,"grifa001",6,"grosk001",1,"maddm002","gottj001"
"LAN199104140","19910414",0,"Sunday",0,"F","D","SDN","LAN","LOS03","white001","morgm001","davib902","davig901","laynj901","mcshj901","","",47698,"STATS Inc.","","STATS Inc.","","",1,1,75,8,2,0,1,1,154,9,5,3,7,5,2,4,6,2,"white001","morgm001","leffc001","","robeb002",4,"fernt001",6,"gwynt001",9,"mcgrf001",3,"santb001",2,"clarj002",7,"tempg001",5,"abnes001",8,"white001",1,"butlb001",8,"samuj001",4,"javis001",3,"strad001",9,"danik001",7,"harrl001",5,"sciom001",2,"grifa001",6,"morgm001",1,"leffc001","grosk001"
"LAN199104220","19910422",0,"Monday",0,"F","N","ATL","LAN","LOS03","avers001","ojedb001","darlg901","harvd901","quicj901","rennd901","","",42723,"STATS Inc.","","STATS Inc.","","",1,1,66,4,3,0,1,2,183,9,7,1,12,4,0,2,12,3,"avers001","ojedb001","","","nixoo001",7,"pendt001",5,"gantr001",8,"justd001",9,"cabrf001",3,"blauj001",4,"heatm001",2,"bellr001",6,"avers001",1,"butlb001",8,"samuj001",4,"strad001",9,"murre001",3,"danik001",7,"hamij001",5,"sciom001",2,"grifa001",6,"ojedb001",1,"berej001","hartm002"
"LAN199104230","19910423",0,"Tuesday",0,"F","N","ATL","LAN","LOS03","glavt001","grosk001","harvd901","quicj901","rennd901","darlg901","","",27737,"STATS Inc.","","STATS Inc.","","",1,1,65,8,7,0,1,2,165,9,4,0,8,4,0,1,6,2,"glavt001","grosk001","","","sandd001",7,"treaj001",4,"gantr001",8,"justd001",9,"breas001",3,"pendt001",5,"olsog002",2,"bellr001",6,"glavt001",1,"butlb001",8,"javis001",7,"strad001",9,"murre001",3,"samuj001",4,"cartg001",2,"hamij001",5,"grifa001",6,"grosk001",1,"","gottj001"
"LAN199104240","19910424",0,"Wednesday",0,"F","N","ATL","LAN","LOS03","smolj001","morgm001","quicj901","rennd901","darlg901","harvd901","","",42023,"STATS Inc.","","STATS Inc.","","",1,1,64,4,6,0,1,2,141,9,4,8,7,8,1,0,3,3,"morgm001","smolj001","","","sandd001",7,"treaj001",4,"gantr001",8,"justd001",9,"breas001",3,"pendt001",5,"heatm001",2,"bellr001",6,"smolj001",1,"harrl001",5,"samuj001",4,"strad001",9,"murre001",3,"danik001",7,"gwync001",8,"sciom001",2,"grifa001",6,"morgm001",1,"merck001","howej001"
"LAN199104250","19910425",0,"Thursday",0,"F","N","SFN","LAN","LOS03","blacb001","belct001","demud901","hirsm901","froeb901","monte901","","",38501,"STATS Inc.","","STATS Inc.","","",1,1,62,3,25,0,1,2,141,9,1,7,5,8,0,0,5,5,"belct001","blacb001","","","feldm001",8,"thomr003",4,"clarw001",3,"mitck001",7,"willm003",5,"bassk001",9,"decks001",2,"littg001",6,"blacb001",1,"butlb001",8,"samuj001",4,"strad001",9,"murre001",3,"danik001",7,"hamij001",5,"sciom001",2,"grifa001",6,"belct001",1,"righd001",""
"LAN199104260","19910426",0,"Friday",0,"F","N","SFN","LAN","LOS03","lacom001","martr002","hirsm901","froeb901","monte901","demud901","","",43675,"STATS Inc.","","STATS Inc.","","",1,1,68,4,6,0,1,2,170,9,0,9,5,11,2,2,8,7,"martr002","lacom001","","","feldm001",8,"thomr003",4,"clarw001",3,"mitck001",7,"willm003",5,"leonm001",9,"decks001",2,"uribj001",6,"lacom001",1,"butlb001",8,"samuj001",4,"strad001",9,"murre001",3,"danik001",7,"harrl001",5,"sciom001",2,"grifa001",6,"martr002",1,"wilst002",""
"LAN199104270","19910427",0,"Saturday",0,"F","N","SFN","LAN","LOS03","downk001","ojedb001","froeb901","monte901","demud901","hirsm901","","",48846,"STATS Inc.","","STATS Inc.","","",1,1,75,3,22,0,1,1,192,9,4,3,11,8,1,3,9,8,"downk001","ojedb001","branj001","","thomr003",4,"mcgew001",8,"clarw001",3,"mitck001",7,"willm003",5,"bassk001",9,"decks001",2,"uribj001",6,"downk001",1,"butlb001",8,"samuj001",4,"strad001",9,"murre001",3,"danik001",7,"harrl001",5,"sciom001",2,"grifa001",6,"ojedb001",1,"branj001","crewt001"
"LAN199104280","19910428",0,"Sunday",0,"F","D","SFN","LAN","LOS03","burkj001","grosk001","monte901","demud901","hirsm901","froeb901","","",48089,"STATS Inc.","","STATS Inc.","","",1,1,81,1,4,0,1,1,182,9,3,7,10,9,3,0,8,10,"grosk001","burkj001","","","thomr003",4,"mcgew001",8,"clarw001",3,"leonm001",7,"willm003",5,"bassk001",9,"decks001",2,"uribj001",6,"burkj001",1,"butlb001",8,"samuj001",4,"strad001",9,"murre001",3,"gwync001",7,"harrl001",5,"sciom001",2,"sharm001",6,"grosk001",1,"wilst002","howej001"
