"LAN198904130","19890413",0,"Thursday",105,"F","D","HOU","LAN","LOS03","clanj001","belct001","harvd901","pullf901","davib902","bonig901","","",47136,"Sattler","","Gillette","","",2,1,78,0,-1,0,0,0,256,15,4,2,10,9,1,1,10,10,"forsb001","searr001","","","young001",8,"ramir001",6,"hatcb001",7,"davig001",3,"dorab001",4,"bassk001",9,"ashba001",2,"camik001",5,"clanj001",1,"randw001",4,"gibsk001",7,"marsm001",9,"murre001",3,"sciom001",2,"shelj001",8,"hamij001",5,"grifa001",6,"belct001",1,"forsb001","crewt001"
"LAN198904140","19890414",0,"Friday",905,"F","N","HOU","LAN","LOS03","scotm001","morgm001","pullf901","davib902","bonig901","harvd901","","",44312,"Parks","","Hester","","",2,1,0,0,-1,4,1,4,133,9,3,2,5,6,0,1,3,6,"scotm001","morgm001","","","young001",8,"ramir001",6,"hatcb001",7,"davig001",3,"dorab001",4,"bassk001",9,"ashba001",2,"camik001",5,"scotm001",1,"randw001",4,"gibsk001",7,"marsm001",9,"murre001",3,"sciom001",2,"shelj001",8,"hamij001",5,"grifa001",6,"morgm001",1,"","hortr001"
"LAN198904150","19890415",0,"Saturday",105,"F","D","HOU","LAN","LOS03","knepb001","herso001","davib902","bonig901","harvd901","pullf901","","",43836,"McCaffrey","","Gillette","","",2,1,0,0,-1,0,0,0,152,9,1,3,7,9,0,1,8,7,"herso001","knepb001","penaa001","","young001",8,"ramir001",6,"puhlt001",7,"davig001",3,"dorab001",4,"bassk001",9,"camik001",5,"biggc001",2,"knepb001",1,"randw001",4,"anded001",5,"marsm001",9,"murre001",3,"hatcm001",7,"shelj001",8,"dempr001",2,"grifa001",6,"herso001",1,"darwd001","penaa001"
"LAN198904160","19890416",0,"Sunday",105,"F","D","HOU","LAN","LOS03","deshj001","leart001","bonig901","harvd901","pullf901","davib902","","",39520,"McCaffrey","","Gillette","","",0,1,0,0,-1,0,0,0,150,9,1,2,5,8,0,0,3,7,"leart001","deshj001","","","young001",8,"ramir001",6,"hatcb001",7,"davig001",3,"dorab001",4,"bassk001",9,"ashba001",2,"camik001",5,"deshj001",1,"duncm001",6,"randw001",4,"marsm001",9,"murre001",3,"shelj001",8,"hatcm001",7,"hamij001",5,"sciom001",2,"leart001",1,"andel001",""
"LAN198904170","19890417",0,"Monday",709,"F","N","CIN","LAN","LOS03","rijoj001","valef001","darlg901","wendh901","monte901","marsr901","","",32489,"Marrero","","Hester","","",3,1,65,0,-1,4,1,4,203,10,3,2,9,8,2,1,10,11,"dibbr001","howej001","franj001","","larkb001",6,"saboc001",5,"danik001",7,"davie001",8,"benzt001",3,"oneip001",9,"reedj001",2,"oestr001",4,"rijoj001",1,"randw001",4,"gibsk001",8,"marsm001",9,"murre001",3,"sciom001",2,"davim002",7,"hamij001",5,"grifa001",6,"valef001",1,"franj001","howej001"
"LAN198904180","19890418",0,"Tuesday",705,"F","N","CIN","LAN","LOS03","jackd001","belct001","wendh901","monte901","marsr901","darlg901","","",33619,"D.White","","Gillette","","",3,1,0,0,-1,0,0,0,150,9,0,6,4,8,3,0,4,8,"belct001","jackd001","","","harrl001",6,"saboc001",5,"davie001",8,"danik001",7,"benzt001",3,"oneip001",9,"reedj001",2,"oestr001",4,"jackd001",1,"randw001",4,"anded001",5,"marsm001",9,"murre001",3,"hatcm001",7,"shelj001",8,"sciom001",2,"grifa001",6,"belct001",1,"dibbr001",""
"LAN198904190","19890419",0,"Wednesday",705,"F","N","CIN","LAN","LOS03","browt001","morgm001","monte901","laynj901","hallt901","wendh901","","",48295,"D.White","","Gillette","","",3,1,0,0,-1,0,0,0,135,9,0,3,5,6,1,0,4,5,"morgm001","browt001","howej001","","harrl001",6,"saboc001",5,"davie001",8,"danik001",7,"benzt001",3,"oneip001",9,"reedj001",2,"oestr001",4,"browt001",1,"randw001",4,"anded001",5,"marsm001",9,"murre001",3,"hatcm001",7,"shelj001",8,"dempr001",2,"grifa001",6,"morgm001",1,"tekuk001","howej001"
"LAN198904210","19890421",0,"Friday",707,"F","N","SFN","LAN","LOS03","downk001","herso001","marsr901","hallt901","wendh901","monte901","","",47251,"Steve Stern","","Hester","","",0,1,0,0,-1,2,1,4,158,9,2,8,8,10,0,0,9,4,"herso001","downk001","","","butlb001",8,"thomr003",4,"clarw001",3,"mitck001",7,"maldc001",9,"rilee001",5,"kennt001",2,"uribj001",6,"downk001",1,"randw001",4,"gibsk001",7,"marsm001",9,"murre001",3,"sciom001",2,"shelj001",8,"hamij001",5,"grifa001",6,"herso001",1,"gossr001","penaa001"
"LAN198904220","19890422",0,"Saturday",705,"F","N","SFN","LAN","LOS03","garrs001","leart001","hallt901","wendh901","monte901","laynj901","","",48437,"Hammeran","","Gillette","","",3,1,63,0,-1,4,1,4,175,9,5,4,10,9,1,0,9,7,"leffc001","howej001","","","butlb001",8,"thomr003",4,"clarw001",3,"mitck001",7,"maldc001",9,"kennt001",2,"willm003",5,"uribj001",6,"garrs001",1,"randw001",4,"gibsk001",7,"marsm001",9,"murre001",3,"sciom001",2,"shelj001",8,"hamij001",5,"grifa001",6,"leart001",1,"leffc001","howej001"
"LAN198904230","19890423",0,"Sunday",130,"F","D","SFN","LAN","LOS03","reusr001","valef001","wendh901","monte901","marsr901","hallt901","","",48493,"","","Hester","","",2,1,67,0,-1,4,1,3,243,10,6,7,14,14,1,1,15,14,"howej001","hamma001","","","butlb001",8,"thomr003",4,"clarw001",3,"mitck001",7,"maldc001",9,"willm003",5,"manwk001",2,"uribj001",6,"reusr001",1,"randw001",4,"hatcm001",5,"davim002",9,"murre001",3,"sciom001",2,"shelj001",8,"stubf001",7,"grifa001",6,"valef001",1,"hamma001","howej001"
"LAN198905010","19890501",0,"Monday",707,"F","N","PIT","LAN","LOS03","drabd001","morgm001","davig901","grege901","kiblj901","quicj901","","",27630,"Salter","","Hester","","",3,1,0,0,-1,4,1,4,157,9,0,1,7,4,0,1,7,7,"howej001","drabd001","","","bondb001",7,"lindj002",4,"reynr001",8,"bonib001",5,"distb001",3,"carts001",9,"quinr001",6,"ortij001",2,"drabd001",1,"randw001",4,"gwync001",7,"davim002",9,"murre001",3,"sciom001",2,"shelj001",8,"hamij001",5,"grifa001",6,"morgm001",1,"","howej001"
