"SDN199104090","19910409",0,"Tuesday",0,"F","N","SFN","SDN","SAN01","burkj001","white001","mcshj901","davib902","davig901","laynj901","","",48089,"STATS Inc.","","STATS Inc.","","",1,1,68,2,2,0,1,1,160,9,4,7,4,13,0,3,5,5,"maddm002","wilst002","andel001","","thomr003",4,"mcgew001",8,"clarw001",3,"mitck001",7,"willm003",5,"bassk001",9,"decks001",2,"benjm001",6,"burkj001",1,"robeb002",4,"fernt001",6,"gwynt001",9,"mcgrf001",3,"santb001",2,"clarj002",7,"presj001",5,"abnes001",8,"white001",1,"branj001","andel001"
"SDN199104100","19910410",0,"Wednesday",0,"F","N","SFN","SDN","SAN01","blacb001","hursb001","davib902","davig901","laynj901","mcshj901","","",18590,"STATS Inc.","","STATS Inc.","","",1,1,62,4,5,0,1,1,162,9,3,4,5,5,0,1,6,2,"hursb001","blacb001","leffc001","","thomr003",4,"mcgew001",8,"clarw001",3,"mitck001",7,"willm003",5,"bassk001",9,"decks001",2,"benjm001",6,"blacb001",1,"robeb002",4,"fernt001",6,"gwynt001",9,"mcgrf001",3,"santb001",2,"clarj002",7,"presj001",5,"abnes001",8,"hursb001",1,"robid001","leffc001"
"SDN199104110","19910411",0,"Thursday",0,"F","D","SFN","SDN","SAN01","lacom001","benea001","davig901","laynj901","mcshj901","davib902","","",22475,"STATS Inc.","","STATS Inc.","","",1,1,65,8,8,0,1,2,241,10,11,9,19,17,2,0,12,12,"righd001","leffc001","","","thomr003",4,"mcgew001",8,"clarw001",3,"mitck001",7,"willm003",5,"bassk001",9,"decks001",2,"benjm001",6,"lacom001",1,"robeb002",4,"fernt001",6,"gwynt001",9,"mcgrf001",3,"santb001",2,"clarj002",7,"presj001",5,"abnes001",8,"benea001",1,"righd001","leffc001"
"SDN199104150","19910415",0,"Monday",0,"F","N","CIN","SDN","SAN01","rijoj001","hursb001","quicj901","rennd901","hirsm901","harvd901","","",18815,"STATS Inc.","","STATS Inc.","","",1,1,62,2,2,0,1,1,183,11,2,3,6,9,3,2,5,11,"maddm002","powet001","","","dorab001",4,"duncm001",6,"saboc001",5,"davie001",8,"bragg001",7,"benzt001",3,"oneip001",9,"olivj001",2,"rijoj001",1,"robeb002",4,"fernt001",6,"gwynt001",9,"mcgrf001",3,"santb001",2,"clarj002",7,"tempg001",5,"abnes001",8,"hursb001",1,"powet001","maddm002"
"SDN199104160","19910416",0,"Tuesday",0,"F","N","CIN","SDN","SAN01","charn001","benea001","rennd901","hirsm901","harvd901","quicj901","","",19752,"STATS Inc.","","STATS Inc.","","",1,1,54,4,5,0,1,2,179,9,1,0,5,4,1,0,5,10,"charn001","benea001","myerr001","","hatcb001",7,"larkb001",6,"oneip001",9,"davie001",8,"saboc001",5,"morrh001",3,"duncm001",4,"reedj001",2,"charn001",1,"robeb002",4,"fernt001",6,"gwynt001",9,"mcgrf001",3,"santb001",2,"clarj002",7,"presj001",5,"abnes001",8,"benea001",1,"myerr001","andel001"
"SDN199104170","19910417",0,"Wednesday",0,"F","N","CIN","SDN","SAN01","hammc001","harrg002","hirsm901","harvd901","quicj901","rennd901","","",18014,"STATS Inc.","","STATS Inc.","","",1,1,56,8,3,0,1,2,156,9,5,1,9,7,0,0,7,6,"hammc001","harrg002","scuds001","","saboc001",5,"oneip001",9,"larkb001",6,"davie001",8,"dorab001",4,"morrh001",3,"reedj001",2,"hatcb001",7,"hammc001",1,"robeb002",4,"fernt001",6,"gwynt001",9,"santb001",2,"mcgrf001",3,"clarj002",7,"presj001",5,"jackd002",8,"harrg002",1,"scuds001","clemp001"
"SDN199104180","19910418",0,"Thursday",0,"F","D","LAN","SDN","SAN01","grosk001","nolte001","rapue901","ripps901","tatat901","crawj901","","",26331,"STATS Inc.","","STATS Inc.","","",1,1,68,8,10,0,1,2,191,9,5,10,13,14,1,1,10,8,"nolte001","grosk001","","","butlb001",8,"samuj001",4,"strad001",9,"murre001",3,"danik001",7,"hamij001",5,"sciom001",2,"grifa001",6,"grosk001",1,"robeb002",4,"fernt001",6,"gwynt001",9,"mcgrf001",3,"clarj002",7,"tempg001",5,"jackd002",8,"lampt001",2,"nolte001",1,"gottj001","maddm002"
"SDN199104190","19910419",0,"Friday",0,"F","N","LAN","SDN","SAN01","morgm001","white001","ripps901","tatat901","crawj901","rapue901","","",30795,"STATS Inc.","","STATS Inc.","","",1,1,55,4,3,0,1,1,123,9,4,0,8,7,2,1,3,6,"morgm001","white001","","","butlb001",8,"samuj001",4,"strad001",9,"murre001",3,"danik001",7,"harrl001",5,"sciom001",2,"grifa001",6,"morgm001",1,"robeb002",4,"fernt001",6,"gwynt001",9,"mcgrf001",3,"santb001",2,"clarj002",7,"tempg001",5,"abnes001",8,"white001",1,"","clemp001"
"SDN199104200","19910420",0,"Saturday",0,"F","N","LAN","SDN","SAN01","belct001","hursb001","tatat901","crawj901","rapue901","ripps901","","",39335,"STATS Inc.","","STATS Inc.","","",1,1,58,4,2,0,1,1,164,9,3,5,8,7,1,0,6,4,"andel001","belct001","leffc001","","butlb001",8,"samuj001",4,"strad001",9,"murre001",3,"danik001",7,"hamij001",5,"sciom001",2,"sharm001",6,"belct001",1,"farip001",4,"fernt001",6,"gwynt001",9,"mcgrf001",3,"santb001",2,"clarj002",7,"tempg001",5,"abnes001",8,"hursb001",1,"hartm002","leffc001"
"SDN199104210","19910421",0,"Sunday",0,"F","D","LAN","SDN","SAN01","martr002","benea001","crawj901","rapue901","ripps901","tatat901","","",36269,"STATS Inc.","","STATS Inc.","","",1,1,65,3,5,0,1,2,180,9,6,0,15,5,0,0,12,7,"martr002","benea001","","","butlb001",8,"samuj001",4,"strad001",9,"murre001",3,"danik001",7,"harrl001",5,"sciom001",2,"grifa001",6,"martr002",1,"robeb002",4,"fernt001",6,"gwynt001",9,"mcgrf001",3,"santb001",2,"clarj002",7,"presj001",5,"abnes001",8,"benea001",1,"","gardw001"
