"CAL197704150","19770415",0,"Friday",0,"T","N","SEA","CAL","ANA01","abbog001","ryann001","fordd901","dimul901","deegb901","mckej901","","",34654,"ANGELS","G. ROBBINS","JIM WOHLENHAUS","1996/03/08 8:30AM","",1,0,0,0,-1,0,0,0,131,9,0,7,1,9,1,0,6,2,"ryann001","abbog001","","","milbl001",4,"colld001",10,"joner002",8,"braus001",7,"steib001",5,"meyed001",3,"stinb101",2,"lopec101",9,"reync001",6,"remyj001",4,"gricb001",6,"bondb101",9,"bayld001",10,"rudij101",7,"solat101",3,"brigd101",8,"chald101",5,"humpt101",2,"laxtb101",""
"CAL197704160","19770416",0,"Saturday",700,"T","N","SEA","CAL","ANA01","segud101","hartp001","dimul901","deegb901","mckej901","fordd901","","",19690,"California","","Steve Kolk","","",1,0,0,0,-1,0,0,0,171,9,4,6,12,10,1,1,7,10,"hartp001","montj101","kirkd101","bayld001","milbl001",4,"colld001",10,"joner002",8,"braus001",7,"steib001",5,"meyed001",3,"stinb101",2,"lopec101",9,"reync001",6,"remyj001",4,"gricb001",6,"bondb101",9,"bayld001",10,"rudij101",7,"solat101",3,"bochb001",8,"chald101",5,"humpt101",2,"kekim101","kirkd101"
"CAL197704170","19770417",0,"Sunday",700,"T","N","SEA","CAL","ANA01","romoe101","simpw101","deegb901","mckej901","fordd901","dimul901","","",13813,"California","","Steve Kolk","","",1,0,0,0,-1,0,0,0,204,9,11,7,13,9,1,3,7,8,"kekim101","mongs001","pagad101","joner002","milbl001",4,"smitt102",9,"joner002",8,"braus001",7,"steib001",5,"meyed001",3,"bernj101",10,"stinb101",2,"reync001",6,"remyj001",4,"gricb001",6,"bondb101",9,"bayld001",3,"rudij101",7,"bochb001",8,"joneb001",10,"chald101",5,"etcha101",2,"pagad101","dragd101"
"CAL197704190","19770419",0,"Tuesday",0,"T","N","CHA","CAL","ANA01","johnb105","tanaf001","mckej901","fordd901","dimul901","deegb901","","",12625,"Sox/Angels","M. Pankin","M. Pankin","1997/10/26 4:19PM","",1,0,0,0,-1,0,0,4,137,9,2,11,6,14,2,1,7,7,"tanaf001","johnb105","","","hairj001",7,"banna001",6,"ortaj001",4,"ziskr101",9,"johnl101",10,"spenj101",3,"sodee101",5,"lemoc001",8,"essij001",2,"remyj001",4,"gricb001",6,"bondb101",9,"bayld001",10,"rudij101",7,"bochb001",8,"chald101",5,"brigd101",3,"etcha101",2,"dalcb101",""
"CAL197704200","19770420",0,"Wednesday",0,"T","N","CHA","CAL","ANA01","knapc101","ryann001","fordd901","dimul901","deegb901","mckej901","","",14373,"ANGELS","G. ROBBINS","JIM WOHLENHAUS","1996/03/11 10:57AM","",1,0,0,0,-1,0,0,0,141,9,3,2,8,7,1,0,11,13,"knapc101","ryann001","lagrl101","","garrr101",7,"banna001",4,"ziskr101",9,"spenj101",3,"gambo001",10,"sodee101",5,"lemoc001",8,"essij001",2,"nordt101",6,"remyj001",4,"gricb001",6,"bondb101",9,"bayld001",10,"rudij101",7,"bochb001",8,"chald101",5,"brigd101",3,"etcha101",2,"lagrl101",""
"CAL197704220","19770422",0,"Friday",0,"T","N","MIL","CAL","ANA01","haasm001","simpw101","lucir901","kaisk901","hallb901","kunkb101","","",14773,"Brewers/Angles","M. Pankin","M. Pankin","1997/05/14 1:05AM","",1,0,0,0,-1,0,0,0,139,9,4,7,7,9,0,1,3,4,"simpw101","haasm001","dragd101","","joshv101",8,"younr001",6,"coopc001",3,"bands101",5,"lezcs001",9,"moned101",4,"quirj001",10,"wohlj001",7,"moorc001",2,"remyj001",4,"gricb001",6,"bondb101",9,"bayld001",10,"rudij101",7,"solat101",3,"bochb001",8,"chald101",5,"humpt101",2,"bearg101","dragd101"
"CAL197704230","19770423",0,"Saturday",0,"T","N","MIL","CAL","ANA01","travb101","hartp001","kaisk901","hallb901","kunkb101","lucir901","","",42368,"Brewers/Angels","M. Pankin","M. Pankin","1997/05/14 1:30AM","",1,0,0,0,-1,0,0,0,142,9,4,1,7,3,1,2,3,7,"travb101","hartp001","castb101","","joshv101",8,"younr001",6,"coopc001",3,"moned101",4,"lezcs001",9,"bands101",5,"quirj001",10,"wohlj001",7,"moorc001",2,"remyj001",4,"gricb001",6,"bondb101",9,"bayld001",3,"rudij101",7,"jackr002",10,"chald101",5,"bochb001",8,"humpt101",2,"castb101",""
"CAL197704240","19770424",0,"Sunday",0,"T","D","MIL","CAL","ANA01","slatj001","tanaf001","hallb901","kunkb101","lucir901","kaisk901","","",14878,"Brewers/Angles","M. Pankin","M. Pankin","1997/05/25 4:50PM","",1,0,0,0,-1,0,0,0,207,9,10,9,13,14,0,3,12,6,"bearg101","scotm101","castb101","","wohlj001",7,"younr001",6,"coopc001",3,"moned101",4,"lezcs001",9,"thomd101",10,"bands101",5,"bryes101",8,"moorc001",2,"remyj001",4,"gricb001",6,"bondb101",10,"bayld001",9,"rudij101",7,"solat101",3,"bochb001",8,"chald101",5,"humpt101",2,"castb101","kirkd101"
"CAL197704250","19770425",0,"Monday",0,"T","N","OAK","CAL","ANA01","medid101","ryann001","coont901","reilm901","koscg901","malog901","","",12396,"ANGELS/AS","G. ROBBINS","JIM WOHLENHAUS","1996/03/12 12:36PM","",1,0,0,0,-1,0,0,0,195,9,6,11,13,12,3,0,13,7,"ryann001","medid101","mongs001","","nortb101",8,"scotr101",4,"pagem001",7,"alled101",3,"sangm101",10,"grosw001",5,"wille101",2,"malls101",9,"piccr001",6,"remyj001",4,"gricb001",6,"bondb101",9,"bayld001",10,"rudij101",7,"solat101",3,"bochb001",8,"chald101",5,"humpt101",2,"colej102","mongs001"
"CAL197704260","19770426",0,"Tuesday",0,"T","N","OAK","CAL","ANA01","bluev001","simpw101","reilm901","koscg901","malog901","goetr901","","",11506,"A's/Angels","M. Pankin","M. Pankin","1997/11/07 5:20PM","",1,0,0,0,-1,0,0,4,180,9,7,3,13,11,0,2,7,9,"bluev001","dragd101","","","nortb101",8,"scotr101",4,"pagem001",9,"alled101",3,"sangm101",2,"grosw001",5,"wille101",10,"mckir101",7,"piccr001",6,"remyj001",4,"gricb001",6,"bondb101",9,"bayld001",3,"rudij101",7,"chald101",5,"jackr002",10,"bochb001",8,"etcha101",2,"","scotm101"
"CAL197704270","19770427",0,"Wednesday",0,"T","N","OAK","CAL","ANA01","umbaj101","hartp001","koscg901","malog901","goetr901","reilm901","","",13475,"A's/Angels","M. Pankin","M. Pankin","1997/11/07 5:57PM","",1,0,0,0,-1,0,0,4,167,9,7,5,10,11,1,2,7,7,"langr001","hartp001","bahns101","","nortb101",8,"scotr101",4,"pagem001",9,"alled101",3,"sangm101",10,"grosw001",5,"wille101",2,"mckir101",7,"piccr001",6,"remyj001",4,"gricb001",6,"bondb101",9,"bayld001",8,"rudij101",7,"chald101",5,"jackr002",10,"solat101",3,"humpt101",2,"bahns101","kirkd101"
