"LAN201803290","20180329",0,"Thursday",408,"F","D","SFN","LAN","LOS03","blact002","kersc001","wegnm901","reynj901","dimum901","tumpj901","","",53595,"","","","","",1,1,73,3,4,0,0,1,175,9,1,0,8,6,0,0,8,9,"blact002","kersc001","strih001","","jacka001",8,"panij002",4,"mccua001",9,"poseb001",2,"longe001",5,"pench001",7,"beltb001",3,"crawb001",6,"blact002",1,"taylc001",8,"seagc001",6,"puigy001",9,"herne001",4,"bellc002",3,"kempm001",7,"grany001",2,"forsl001",5,"kersc001",1,"strih001","cingt001"
"LAN201803300","20180330",0,"Friday",710,"F","N","SFN","LAN","LOS03","cuetj001","wooda002","reynj901","dimum901","tumpj901","wegnm901","","",53478,"","","","","",1,1,62,2,3,0,0,0,143,9,1,0,2,1,0,4,4,0,"watst001","jansk001","strih001","","jacka001",8,"panij002",4,"mccua001",9,"poseb001",2,"longe001",5,"pench001",7,"beltb001",3,"crawb001",6,"cuetj001",1,"taylc001",8,"seagc001",6,"puigy001",9,"bellc002",3,"grany001",2,"kempm001",7,"utlec001",4,"forsl001",5,"wooda002",1,"strih001","jansk001"
"LAN201803310","20180331",0,"Saturday",610,"F","N","SFN","LAN","LOS03","holld003","maedk001","dimum901","tumpj901","wegnm901","reynj901","","",45938,"","","","","",1,1,65,2,5,0,0,2,163,9,0,5,9,4,3,0,10,2,"maedk001","holld003","","","panij002",4,"beltb001",3,"mccua001",9,"poseb001",2,"longe001",5,"crawb001",6,"pench001",7,"blang001",8,"holld003",1,"taylc001",8,"herne001",6,"puigy001",9,"kempm001",7,"bellc002",3,"forsl001",4,"barna001",2,"farmk001",5,"maedk001",1,"moror001","alexs001"
"LAN201804010","20180401",0,"Sunday",537,"F","N","SFN","LAN","LOS03","strac001","hillr001","tumpj901","wegnm901","reynj901","dimum901","","",41866,"","","","","",1,1,64,4,5,0,0,0,167,9,0,9,6,13,0,0,8,4,"hillr001","strac001","","","jacka001",8,"panij002",4,"mccua001",9,"poseb001",2,"longe001",5,"pench001",7,"beltb001",3,"crawb001",6,"strac001",1,"taylc001",8,"seagc001",6,"puigy001",9,"grany001",2,"bellc002",3,"herne001",4,"pedej001",7,"farmk001",5,"hillr001",1,"moror001","fontw001"
"LAN201804100","20180410",0,"Tuesday",710,"F","N","OAK","LAN","LOS03","manas001","ryu-h001","drakr901","muchm901","wintm901","timmt901","","",41243,"","","","","",1,1,78,1,4,0,0,1,169,9,0,4,5,11,0,0,7,7,"ryu-h001","manas001","jansk001","","semim001",6,"chapm001",5,"lowrj001",4,"davik003",7,"olsom001",3,"lucrj001",2,"piscs001",9,"smolj002",8,"manas001",1,"taylc001",8,"seagc001",6,"puigy001",9,"herne001",4,"kempm001",7,"bellc002",3,"forsl001",5,"barna001",2,"ryu-h001",1,"hatcc002","jansk001"
"LAN201804110","20180411",0,"Wednesday",711,"F","N","OAK","LAN","LOS03","mengd001","wooda002","muchm901","wintm901","timmt901","drakr901","","",49394,"","","","","",1,1,64,2,5,0,0,1,230,9,16,6,21,12,1,1,7,7,"mengd001","wooda002","","","semim001",6,"canhm001",3,"lowrj001",4,"davik003",7,"chapm001",5,"piscs001",9,"lucrj001",2,"thomt002",8,"mengd001",1,"taylc001",8,"pedej001",7,"seagc001",6,"kempm001",9,"bellc002",3,"grany001",2,"utlec001",4,"forsl001",5,"wooda002",1,"pagae001","fontw001"
"LAN201804130","20180413",0,"Friday",710,"F","N","ARI","LAN","LOS03","greiz001","maedk001","iassd901","johna901","gibsh902","gormb901","","",43791,"","","","","",1,1,71,2,3,0,0,1,210,9,8,7,10,11,0,1,5,7,"greiz001","maedk001","boxbb001","","perad001",7,"martk001",4,"goldp001",3,"descd001",5,"owinc001",9,"dysoj001",8,"ahmen001",6,"mathj001",2,"greiz001",1,"taylc001",8,"seagc001",6,"kempm001",7,"bellc002",3,"grany001",2,"puigy001",9,"forsl001",5,"herne001",4,"maedk001",1,"boxbb001","jansk001"
"LAN201804140","20180414",0,"Saturday",611,"F","N","ARI","LAN","LOS03","walkt004","hillr001","johna901","gibsh902","gormb901","iassd901","","",44306,"","","","","",1,1,76,2,7,0,0,1,190,9,9,1,10,8,0,0,2,8,"mcfat001","hillr001","","","perad001",7,"martk001",4,"goldp001",3,"polla001",8,"owinc001",9,"ahmen001",6,"avila001",2,"marrd001",5,"walkt004",1,"taylc001",8,"seagc001",6,"grany001",2,"bellc002",3,"puigy001",9,"pedej001",7,"forsl001",5,"utlec001",4,"hillr001",1,"delaj001","fontw001"
"LAN201804150","20180415",0,"Sunday",110,"F","D","ARI","LAN","LOS03","godlz001","kersc001","gibsh902","gormb901","iassd901","johna901","","",47527,"","","","","",1,1,78,3,5,0,0,2,189,9,2,7,4,8,1,1,4,9,"kersc001","godlz001","","","perad001",7,"martk001",4,"goldp001",3,"polla001",8,"descd001",5,"owinc001",9,"ahmen001",6,"mathj001",2,"godlz001",1,"taylc001",8,"seagc001",6,"kempm001",7,"bellc002",3,"puigy001",9,"barna001",2,"utlec001",4,"herne001",5,"kersc001",1,"delaj001","strir001"
"LAN201804200","20180420",0,"Friday",710,"F","N","WAS","LAN","LOS03","schem001","kersc001","segac901","belld901","cuzzp901","hallt901","","",50211,"","","","","",1,1,62,4,4,0,0,1,189,9,5,2,10,6,0,0,7,9,"schem001","kersc001","dools001","","turnt001",6,"kendh001",4,"harpb003",9,"zimmr001",3,"sierm001",7,"wietm001",2,"taylm002",8,"difow001",5,"schem001",1,"taylc001",8,"seagc001",6,"grany001",2,"bellc002",3,"pedej001",7,"utlec001",4,"puigy001",9,"muncm001",5,"kersc001",1,"dools001","libea001"
"LAN201804210","20180421",0,"Saturday",610,"F","N","WAS","LAN","LOS03","stras001","ryu-h001","belld901","cuzzp901","hallt901","segac901","","",50908,"","","","","",1,1,72,3,7,0,0,2,149,9,0,4,2,7,0,0,6,5,"ryu-h001","stras001","","","turnt001",6,"kendh001",4,"harpb003",9,"zimmr001",3,"sierm001",7,"wietm001",2,"taylm002",8,"difow001",5,"stras001",1,"taylc001",4,"seagc001",6,"grany001",2,"bellc002",3,"pedej001",8,"kempm001",7,"puigy001",9,"muncm001",5,"ryu-h001",1,"torrc001","jansk001"
"LAN201804220","20180422",0,"Sunday",507,"F","N","WAS","LAN","LOS03","hellj001","wooda002","cuzzp901","hallt901","segac901","belld901","","",51297,"","","","","",1,1,78,3,7,0,0,1,201,9,3,4,9,5,0,1,8,4,"fielj002","gottt001","jansk001","","turnt001",6,"kendh001",4,"harpb003",9,"zimmr001",3,"taylm002",8,"sierm001",7,"sevep001",2,"difow001",5,"hellj001",1,"taylc001",8,"seagc001",6,"grany001",2,"bellc002",3,"pedej001",7,"puigy001",9,"utlec001",4,"muncm001",5,"wooda002",1,"kintb001","jansk001"
"LAN201804230","20180423",0,"Monday",710,"F","N","MIA","LAN","LOS03","garcj006","buehw001","fostm901","rippm901","westj901","eddid901","","",46909,"","","","","",1,1,61,4,6,0,0,2,179,9,1,2,6,6,0,1,10,6,"libea001","barrk002","fielj002","","rojam002",3,"realj001",2,"casts001",4,"andeb006",5,"maybc001",7,"shucj001",9,"brinl001",8,"rivey001",6,"garcj006",1,"taylc001",8,"herne001",6,"kempm001",7,"bellc002",3,"grany001",2,"puigy001",9,"barna001",4,"farmk001",5,"buehw001",1,"barrk002","fielj002"
"LAN201804240","20180424",0,"Tuesday",711,"F","N","MIA","LAN","LOS03","peted001","maedk001","rippm901","westj901","eddid901","fostm901","","",39284,"","","","","",1,1,65,4,5,0,0,2,186,9,3,2,8,5,0,0,6,8,"stecd001","baezp001","ziegb001","","dietd001",7,"realj001",2,"casts001",4,"bourj002",3,"andeb006",5,"maybc001",9,"rojam002",6,"brinl001",8,"peted001",1,"taylc001",8,"seagc001",6,"herne001",4,"bellc002",3,"kempm001",7,"barna001",2,"puigy001",9,"farmk001",5,"maedk001",1,"ziegb001","baezp001"
"LAN201804250","20180425",0,"Wednesday",435,"F","D","MIA","LAN","LOS03","richt001","kersc001","westj901","eddid901","fostm901","rippm901","","",39004,"","","","","",1,1,72,2,6,0,0,1,234,9,8,6,11,9,0,3,12,7,"gonzm007","kersc001","","","dietd001",7,"realj001",2,"casts001",4,"andeb006",5,"bourj002",3,"maybc001",9,"rojam002",6,"brinl001",8,"richt001",1,"taylc001",8,"seagc001",6,"grany001",2,"bellc002",3,"kempm001",9,"pedej001",7,"utlec001",4,"herne001",5,"kersc001",1,"ziegb001","jansk001"
"LAN201805080","20180508",0,"Tuesday",710,"F","N","ARI","LAN","LOS03","godlz001","hillr001","guccc901","rackd901","vanol901","wendh902","","",45894,"","","","","",1,1,70,4,6,0,0,2,269,12,8,5,12,9,0,0,7,11,"mcfat001","garcy001","","","perad001",7,"owinc001",5,"goldp001",3,"polla001",8,"souzs001",9,"martk001",4,"ahmen001",6,"murpj001",2,"godlz001",1,"taylc001",6,"verda001",7,"grany001",2,"bellc002",3,"kempm001",9,"pedej001",8,"muncm001",5,"utlec001",4,"hillr001",1,"mcfat001","garcy001"
"LAN201805090","20180509",0,"Wednesday",711,"F","N","ARI","LAN","LOS03","corbp001","wooda002","rackd901","vanol901","wendh902","guccc901","","",45600,"","","","","",1,1,68,1,4,0,0,1,228,9,3,6,8,8,0,2,9,8,"baezp001","salaf001","jansk001","","owinc001",7,"ahmen001",6,"goldp001",3,"polla001",8,"souzs001",9,"martk001",4,"marrd001",5,"avila001",2,"corbp001",1,"taylc001",6,"herne001",8,"kempm001",7,"grany001",2,"bellc002",3,"barna001",4,"puigy001",9,"farmk001",5,"wooda002",1,"delaj001","jansk001"
"LAN201805100","20180510",0,"Thursday",711,"F","N","CIN","LAN","LOS03","mahlt001","buehw001","millb901","porta901","rehaj901","herna901","","",47383,"","","","","",1,1,67,4,4,0,0,2,179,9,4,1,9,4,1,1,6,8,"mahlt001","buehw001","igler001","","winkj002",9,"duvaa001",7,"vottj001",3,"genns001",4,"suare001",5,"barnt001",2,"blana002",6,"mahlt001",1,"hamib001",8,"taylc001",6,"pedej001",8,"grany001",2,"bellc002",3,"kempm001",7,"utlec001",4,"puigy001",9,"muncm001",5,"buehw001",1,"igler001","fielj002"
"LAN201805110","20180511",0,"Friday",711,"F","N","CIN","LAN","LOS03","harvm001","maedk001","porta901","rehaj901","herna901","conrc901","","",46979,"","","","","",1,1,60,4,6,0,0,0,208,9,6,2,10,5,0,0,10,5,"brica001","maedk001","igler001","","winkj002",7,"peraj003",6,"vottj001",3,"genns001",4,"suare001",5,"sches001",9,"barnt001",2,"harvm001",1,"hamib001",8,"utlec001",4,"pedej001",8,"grany001",2,"kempm001",7,"bellc002",3,"taylc001",6,"muncm001",5,"puigy001",9,"maedk001",1,"igler001","stewb001"
"LAN201805120","20180512",0,"Saturday",610,"F","N","CIN","LAN","LOS03","bailh001","strir001","rehaj901","herna901","conrc901","porta901","","",49911,"","","","","",1,1,62,2,4,0,0,0,197,9,5,3,13,12,0,1,9,11,"bailh001","charj001","hughj001","","winkj002",9,"peraj003",6,"vottj001",3,"genns001",4,"suare001",5,"sches001",8,"barnt001",2,"duvaa001",7,"bailh001",1,"utlec001",4,"pedej001",7,"kempm001",9,"bellc002",3,"taylc001",6,"muncm001",5,"herne001",8,"barna001",2,"strir001",1,"hughj001","baezp001"
"LAN201805130","20180513",0,"Sunday",110,"F","D","CIN","LAN","LOS03","castl003","hillr001","herna901","conrc901","porta901","rehaj901","","",44787,"","","","","",1,1,60,6,2,0,0,0,175,9,5,3,9,5,2,2,11,2,"castl003","hillr001","igler001","","peraj003",6,"blana002",4,"vottj001",3,"suare001",5,"duvaa001",7,"sches001",9,"cruzt002",2,"castl003",1,"hamib001",8,"utlec001",4,"pedej001",8,"grany001",2,"bellc002",3,"kempm001",7,"taylc001",6,"muncm001",5,"puigy001",9,"hillr001",1,"igler001","jansk001"
"LAN201805210","20180521",0,"Monday",710,"F","N","COL","LAN","LOS03","marqg001","buehw001","blakr901","marqa901","holbs901","wolfj901","","",42805,"","","","","",1,1,63,2,2,0,0,3,155,9,2,1,3,3,1,3,3,5,"marqg001","baezp001","daviw001","","blacc001",8,"dahld001",9,"arenn001",5,"parrg001",7,"stort001",6,"desmi001",3,"woltt001",2,"valap001",4,"marqg001",1,"pedej001",7,"muncm001",3,"turnj001",5,"grany001",2,"bellc002",8,"kempm001",9,"taylc001",6,"utlec001",4,"buehw001",1,"daviw001","hudsd001"
"LAN201805220","20180522",0,"Tuesday",710,"F","N","COL","LAN","LOS03","bettc001","stewb001","marqa901","holbs901","wolfj901","blakr901","","",43719,"","","","","",1,1,65,6,7,0,0,2,168,9,3,5,7,6,0,1,6,4,"charj001","shawb001","jansk001","","blacc001",8,"parrg001",7,"arenn001",5,"stort001",6,"gonzc001",9,"desmi001",3,"iannc001",2,"castd001",4,"bettc001",1,"muncm001",3,"turnj001",5,"grany001",2,"kempm001",7,"bellc002",8,"taylc001",6,"puigy001",9,"forsl001",4,"stewb001",1,"rusic001","jansk001"
"LAN201805230","20180523",0,"Wednesday",711,"F","N","COL","LAN","LOS03","freek001","maedk001","holbs901","wolfj901","blakr901","marqa901","","",45884,"","","","","",1,1,64,4,6,0,0,1,158,9,0,3,4,6,0,0,6,5,"maedk001","freek001","jansk001","","blacc001",8,"dahld001",9,"arenn001",5,"parrg001",7,"stort001",6,"desmi001",3,"iannc001",2,"castd001",4,"freek001",1,"taylc001",6,"barna001",2,"turnj001",5,"kempm001",7,"herne001",8,"forsl001",4,"puigy001",9,"muncm001",3,"maedk001",1,"pounb001","jansk001"
