"SFN196104110","19610411",0,"Tuesday",0,"F","D","PIT","SFN","SFO02","frieb102","jones105","conlj102","donaa901","burkk101","pelec901","steim901","",41423,"rakowski","rakowski","rakowski","1993/12/23 11:27PM","",0,0,0,0,-1,4,1,1,150,9,8,7,11,9,2,1,3,6,"facer101","mccom103","labic101","","virdb101",8,"groad101",6,"skinb101",7,"nelsr103",3,"clemr101",9,"hoakd101",5,"mazeb101",4,"burgs101",2,"frieb102",1,"alouf101",7,"kuenh101",5,"maysw101",8,"mccow101",3,"cepeo101",9,"hallt102",2,"hillc101",4,"brese101",6,"jones105",1,"labic101","mccom103"
"SFN196104120","19610412",0,"Wednesday",0,"F","D","PIT","SFN","SFO02","law-v101","loesb101","donaa901","burkk101","pelec901","steim901","conlj102","",7583,"rakowski","rakowski","rakowski","1993/12/23 11:48PM","",0,0,0,0,-1,2,1,0,142,9,1,2,10,7,2,0,13,8,"loesb101","law-v101","duffj102","","virdb101",8,"groad101",6,"skinb101",7,"nelsr103",3,"clemr101",9,"hoakd101",5,"mazeb101",4,"burgs101",2,"law-v101",1,"alouf101",7,"kuenh101",5,"maysw101",8,"mccow101",3,"cepeo101",9,"hallt102",2,"hillc101",4,"brese101",6,"loesb101",1,"","duffj102"
"SFN196104130","19610413",0,"Thursday",0,"F","D","PIT","SFN","SFO02","haddh101","sanfj101","burkk101","pelec901","steim901","conlj102","donaa901","",10910,"rakowski","rakowski","rakowski","1993/12/24 12:26AM","",0,0,0,0,-1,0,0,0,218,12,5,6,11,12,1,2,11,8,"duffj102","facer101","","","virdb101",8,"groad101",6,"skinb101",7,"nelsr103",3,"clemr101",9,"hoakd101",5,"mazeb101",4,"burgs101",2,"haddh101",1,"alouf101",7,"kuenh101",5,"maysw101",8,"mccow101",3,"cepeo101",9,"hallt102",2,"brese101",6,"hillc101",4,"sanfj101",1,"facer101","duffj102"
"SFN196104140","19610414",0,"Friday",0,"F","N","PHI","SFN","SFO02","mahaa102","mccom103","sudoe901","dascf901","secof101","venzt901","","",19989,"rakowski","rakowski","rakowski","1993/12/25 12:08AM","",0,0,0,0,-1,4,1,4,140,9,0,2,3,3,0,0,4,6,"mccom103","mahaa102","","","malkb101",5,"callj101",9,"taylt101",4,"smitb104",7,"waltk101",8,"herrp101",3,"neemc101",2,"amarr101",6,"mahaa102",1,"alouf101",7,"kuenh101",5,"maysw101",8,"mccow101",3,"cepeo101",9,"hallt102",2,"hillc101",4,"brese101",6,"mccom103",1,"",""
"SFN196104150","19610415",0,"Saturday",0,"F","D","PHI","SFN","SFO02","greed101","marij101","dascf901","secof101","venzt901","sudoe901","","",18755,"rakowski","rakowski","rakowski","1993/12/25 12:23AM","",0,0,0,0,-1,0,0,0,166,9,2,0,7,5,1,0,7,7,"greed101","marij101","","","sadob101",5,"taylt101",4,"callj101",9,"currt101",7,"gonzt101",8,"herrp101",3,"dalrc101",2,"amarr101",6,"greed101",1,"alouf101",7,"kuenh101",5,"maysw101",8,"mccow101",3,"cepeo101",9,"hallt102",2,"hillc101",4,"brese101",6,"marij101",1,"","odelb101"
"SFN196104160","19610416",0,"Sunday",0,"F","D","PHI","SFN","SFO02","rober102","jones105","secof101","venzt901","sudoe901","dascf901","","",23594,"rakowski","rakowski","rakowski","1993/12/25 11:08PM","",0,0,0,0,-1,0,0,0,150,9,2,5,5,10,2,3,8,6,"jones105","rober102","odelb101","","sadob101",5,"taylt101",4,"callj101",9,"currt101",7,"gonzt101",8,"herrp101",3,"dalrc101",2,"amarr101",6,"rober102",1,"alouf101",7,"kuenh101",5,"maysw101",8,"mccow101",3,"cepeo101",9,"hallt102",2,"hillc101",4,"brese101",6,"jones105",1,"shorc102","odelb101"
"SFN196104180","19610418",0,"Tuesday",0,"F","N","CIN","SFN","SFO02","purkb101","loesb101","barla901","craws901","varge901","steim901","","",12405,"Bob Stevens","Ron Rakowski","Ron Rakowski","1996/08/23 11:26PM","",1,0,0,0,-1,0,0,0,155,9,9,1,10,6,1,3,7,7,"purkb101","loesb101","","","kaske101",6,"pinsv101",8,"robif103",7,"postw101",9,"freeg102",5,"coleg101",3,"baile101",2,"chace101",4,"purkb101",1,"alouf101",7,"kuenh101",5,"maysw101",8,"mccow101",3,"cepeo101",9,"hallt102",2,"hillc101",4,"brese101",6,"loesb101",1,"","bolib101"
"SFN196104190","19610419",0,"Wednesday",0,"F","D","CIN","SFN","SFO02","huntk101","sanfj101","craws901","varge901","steim901","barla901","","",7564,"Bob Stevens","Ron Rakowski","Ron Rakowski","1996/08/23 8:21PM","",1,0,0,0,-1,0,0,0,150,9,4,2,8,6,1,1,10,5,"huntk101","sanfj101","brosj101","","kaske101",6,"pinsv101",8,"robif103",7,"postw101",9,"freeg102",5,"coleg101",3,"baile101",2,"chace101",4,"huntk101",1,"alouf101",7,"kuenh101",5,"maysw101",8,"mccow101",3,"cepeo101",9,"hallt102",2,"hillc101",4,"pagaj101",6,"sanfj101",1,"brosj101","duffj102"
"SFN196104200","19610420",0,"Thursday",0,"F","D","CIN","SFN","SFO02","otooj101","mccom103","varge901","steim901","barla901","craws901","","",7014,"Bob Stevens","Ron Rakowski","Ron Rakowski","1996/08/23 8:37PM","",1,0,0,0,-1,0,0,0,111,9,1,2,4,5,0,0,4,4,"mccom103","otooj101","","","kaske101",6,"pinsv101",8,"robif103",7,"postw101",9,"freeg102",5,"coleg101",3,"baile101",2,"baumj102",4,"otooj101",1,"amalj101",4,"kuenh101",9,"maysw101",8,"cepeo101",3,"alouf101",7,"schmb101",2,"davej101",5,"pagaj101",6,"mccom103",1,"nunnh101",""
"SFN196104231","19610423",1,"Sunday",0,"F","D","SLN","SFN","SFO02","broge101","jones105","gormt101","lands901","smitv101","boggd901","","",0,"rakowski","rakowski","rakowski","1993/12/28 9:01PM","",0,0,0,0,-1,0,0,0,154,9,1,2,6,6,1,1,6,5,"jones105","broge101","bolib101","","javij101",4,"cunnj101",9,"whitb105",3,"boyek101",5,"musis101",7,"spend101",6,"sawac101",2,"flooc101",8,"broge101",1,"kuenh101",5,"hillc101",4,"maysw101",8,"mccow101",3,"cepeo101",9,"alouf101",7,"landh101",2,"pagaj101",6,"jones105",1,"mcdal101","bolib101"
"SFN196104232","19610423",2,"Sunday",0,"F","D","SLN","SFN","SFO02","gibsb101","loesb101","lands901","smitv101","boggd901","gormt101","","",28571,"rakowski","rakowski","rakowski","1993/12/28 9:32PM","",0,0,0,0,-1,0,0,0,175,9,7,4,9,9,2,2,5,6,"mcdal101","odelb101","mcdem102","","schor101",4,"cunnj101",9,"whitb105",3,"boyek101",5,"spend101",6,"moryw101",7,"flooc101",8,"smith108",2,"gibsb101",1,"kuenh101",5,"hillc101",4,"maysw101",8,"mccow101",3,"cepeo101",7,"alouf101",9,"hallt102",2,"pagaj101",6,"loesb101",1,"mcdem102","duffj102"
"SFN196105120","19610512",0,"Friday",0,"F","N","MLN","SFN","SFO02","spahw101","jones105","gormt101","lands901","smitv101","boggd901","","",35046,"rakowski","rakowski","rakowski","1993/12/28 10:13PM","",0,0,0,0,-1,0,0,0,142,9,5,4,9,8,1,1,9,4,"spahw101","jones105","","","mayel101",9,"bollf101",4,"mathe101",5,"aaroh101",8,"adcoj101",3,"thomf103",7,"mcmir101",6,"lau-c101",2,"spahw101",1,"davej101",5,"amalj101",4,"maysw101",8,"alouf101",9,"cepeo101",3,"kuenh101",7,"baile101",2,"pagaj101",6,"jones105",1,"","odelb101"
"SFN196105130","19610513",0,"Saturday",0,"F","D","MLN","SFN","SFO02","buhlb101","marij101","lands901","smitv101","boggd901","gormt101","","",29150,"rakowski","rakowski","rakowski","1993/12/28 10:29PM","",0,0,0,0,-1,0,0,0,140,9,5,8,8,6,1,0,3,1,"mills101","buhlb101","","","mayel101",9,"bollf101",4,"mathe101",5,"aaroh101",8,"adcoj101",3,"thomf103",7,"mcmir101",6,"lau-c101",2,"buhlb101",1,"davej101",5,"hillc101",4,"maysw101",8,"mccow101",3,"cepeo101",7,"alouf101",9,"baile101",2,"pagaj101",6,"marij101",1,"pichr101","mills101"
"SFN196105140","19610514",0,"Sunday",0,"F","D","MLN","SFN","SFO02","willc104","loesb101","smitv101","boggd901","gormt101","lands901","","",34239,"rakowski","rakowski","rakowski","1993/12/28 10:49PM","",0,0,0,0,-1,0,0,0,190,9,7,8,8,11,2,0,5,12,"duffj102","pichr101","","","mayel101",9,"bollf101",4,"mathe101",5,"aaroh101",8,"adcoj101",3,"thomf103",7,"mcmir101",6,"lau-c101",2,"willc104",1,"davej101",5,"hillc101",4,"maysw101",8,"mccow101",3,"cepeo101",7,"alouf101",9,"baile101",2,"pagaj101",6,"loesb101",1,"pichr101","duffj102"
