"TOR199304090","19930409",0,"Friday",403,"T","D","CLE","TOR","TOR02","mesaj001","guzmj003","tscht901","joycj901","denkd901","shulj901","","",50533,"","","","","",0,1,0,0,-1,4,1,5,191,9,10,13,16,14,2,1,9,7,"eichm001","powet001","wardd001","","loftk001",8,"fermf001",6,"baerc001",4,"bellj002",7,"sorrp001",3,"hillg001",9,"martc002",5,"jeffr001",10,"aloms001",2,"whitd001",8,"alomr001",4,"molip001",10,"cartj001",7,"olerj001",3,"jackd002",9,"sprae001",5,"bordp001",2,"schod001",6,"powet001","wardd001"
"TOR199304100","19930410",0,"Saturday",135,"T","D","CLE","TOR","TOR02","nagyc001","stott001","joycj901","denkd901","shulj901","tscht901","","",50492,"","","","","",0,1,0,0,-1,4,1,5,130,9,4,5,9,7,1,0,4,4,"stott001","nagyc001","wardd001","","loftk001",8,"fermf001",6,"baerc001",4,"bellj002",7,"sorrp001",3,"martc002",5,"hillg001",9,"jeffr001",10,"aloms001",2,"whitd001",8,"alomr001",4,"molip001",10,"cartj001",7,"olerj001",3,"jackd002",9,"sprae001",5,"bordp001",2,"schod001",6,"","wardd001"
"TOR199304110","19930411",0,"Sunday",105,"T","D","CLE","TOR","TOR02","clarm002","morrj001","denkd901","shulj901","tscht901","joycj901","","",47194,"","","","","",0,1,0,0,-1,4,1,5,164,9,10,6,16,10,0,1,7,4,"clarm002","morrj001","lilld001","","loftk001",8,"howat001",9,"baerc001",4,"bellj002",7,"sorrp001",3,"martc002",10,"treaj001",5,"aloms001",2,"fermf001",6,"whitd001",8,"alomr001",4,"molip001",10,"cartj001",7,"olerj001",3,"wardt001",9,"sprae001",5,"bordp001",2,"schod001",6,"lilld001","timlm001"
"TOR199304130","19930413",0,"Tuesday",737,"T","N","SEA","TOR","TOR02","bosic001","leita001","younl901","meric901","garcr901","fordd901","","",42230,"","","","","",0,1,0,0,-1,4,1,5,158,9,5,6,7,11,0,0,5,5,"cox-d001","leart001","wardd001","","amarr001",4,"cotth001",7,"grifk002",8,"buhnj001",9,"martt002",3,"littg001",10,"blowm001",5,"valld001",2,"vizqo001",6,"wardt001",9,"alomr001",4,"molip001",10,"cartj001",7,"olerj001",3,"jackd002",8,"coled001",5,"bordp001",2,"schod001",6,"leart001","wardd001"
"TOR199304140","19930414",0,"Wednesday",736,"T","N","SEA","TOR","TOR02","hanse001","guzmj003","meric901","garcr901","fordd901","younl901","","",43054,"","","","","",0,1,0,0,-1,4,1,5,232,10,10,9,14,9,0,3,13,5,"delur001","hentp001","charn001","","vizqo001",6,"feldm001",7,"grifk002",8,"martt002",3,"obrip001",10,"buhnj001",9,"amarr001",5,"valld001",2,"vinaf001",4,"coled001",9,"alomr001",4,"molip001",10,"cartj001",7,"olerj001",3,"jackd002",8,"sprae001",5,"bordp001",2,"schod001",6,"charn001","timlm001"
"TOR199304150","19930415",0,"Thursday",1236,"T","D","SEA","TOR","TOR02","cummj001","stott001","garcr901","fordd901","younl901","meric901","","",46272,"","","","","",0,1,0,0,-1,4,1,5,147,9,1,3,5,10,0,0,7,8,"stott001","cummj001","wardd001","","vizqo001",6,"feldm001",7,"grifk002",8,"martt002",3,"obrip001",10,"buhnj001",9,"amarr001",5,"haseb001",2,"vinaf001",4,"whitd001",8,"alomr001",4,"molip001",10,"cartj001",7,"olerj001",3,"wardt001",9,"sprae001",5,"knorr001",2,"schod001",6,"","wardd001"
"TOR199304230","19930423",0,"Friday",738,"T","N","CHA","TOR","TOR02","mccak001","leita001","mccol901","hendt901","craft901","evanj901","","",50494,"","","","","",0,1,0,0,-1,4,1,5,158,9,5,4,5,11,2,0,5,8,"mccak001","leita001","hernr001","","coraj001",4,"johnl001",8,"thomf001",3,"bellg001",10,"ventr001",5,"burke001",9,"jackb001",7,"karkr001",2,"guilo001",6,"alomr001",4,"coled001",9,"molip001",10,"cartj001",7,"olerj001",3,"jackd002",8,"sprae001",5,"bordp001",2,"schod001",6,"hernr001","eichm001"
"TOR199304240","19930424",0,"Saturday",135,"T","D","CHA","TOR","TOR02","boltr001","guzmj003","hendt901","craft901","evanj901","mccol901","","",50518,"","","","","",0,1,0,0,-1,4,1,5,178,9,4,10,11,14,1,0,9,8,"guzmj003","boltr001","","","coraj001",4,"johnl001",8,"pasqd001",3,"bellg001",10,"ventr001",5,"burke001",9,"sax-s001",7,"karkr001",2,"guilo001",6,"whitd001",8,"alomr001",4,"molip001",10,"cartj001",7,"olerj001",3,"jackd002",9,"sprae001",5,"bordp001",2,"schod001",6,"thigb001","timlm001"
"TOR199304250","19930425",0,"Sunday",304,"T","D","CHA","TOR","TOR02","ferna001","stott001","craft901","evanj901","mccol901","hendt901","","",50430,"","","","","",0,1,0,0,-1,4,1,5,133,9,0,1,7,6,0,0,8,1,"stott001","ferna001","wardd001","","coraj001",4,"johnl001",8,"thomf001",3,"ventr001",5,"burke001",9,"pasqd001",10,"jackb001",7,"karkr001",2,"guilo001",6,"whitd001",8,"alomr001",4,"molip001",10,"cartj001",7,"olerj001",3,"jackd002",9,"sprae001",5,"bordp001",2,"schod001",6,"","wardd001"
"TOR199304260","19930426",0,"Monday",735,"T","N","TEX","TOR","TOR02","leffc001","morrj001","garcr901","fordd901","younl901","meric901","","",47368,"","","","","",0,1,0,0,-1,4,1,5,191,9,6,8,9,16,1,0,10,8,"morrj001","leffc001","wardd001","","hulsd001",8,"palmr001",3,"franj002",10,"gonzj002",7,"palmd002",5,"cansj001",9,"rodri001",2,"lee-m001",6,"ripkb001",4,"whitd001",8,"alomr001",4,"molip001",10,"cartj001",7,"olerj001",3,"jackd002",9,"sprae001",5,"bordp001",2,"schod001",6,"pattb001","wardd001"
"TOR199304270","19930427",0,"Tuesday",735,"T","N","TEX","TOR","TOR02","nen-r001","hentp001","fordd901","younl901","meric901","garcr901","","",49021,"","","","","",0,1,0,0,-1,4,1,5,157,9,3,4,4,8,0,0,2,11,"hentp001","nen-r001","wardd001","","dascd001",8,"palmr001",3,"franj002",10,"gonzj002",7,"palmd002",5,"cansj001",9,"rodri001",2,"strad002",4,"lee-m001",6,"whitd001",8,"alomr001",4,"molip001",10,"cartj001",7,"olerj001",3,"jackd002",9,"sprae001",5,"bordp001",2,"schod001",6,"pattb001","wardd001"
"TOR199304280","19930428",0,"Wednesday",735,"T","N","KCA","TOR","TOR02","gardm001","brows002","younl901","meric901","garcr901","fordd901","","",49073,"","","","","",0,1,0,0,-1,4,1,5,150,9,5,3,7,7,1,0,7,6,"gardm001","brows002","montj002","","mcrab001",8,"joynw001",3,"bretg001",10,"josef001",9,"gwync001",7,"maynb001",2,"hiatp001",5,"lindj002",4,"gagng001",6,"whitd001",8,"alomr001",4,"molip001",3,"cartj001",7,"olerj001",10,"jackd002",9,"sprae001",5,"bordp001",2,"schod001",6,"montj002","castt001"
"TOR199304290","19930429",0,"Thursday",1230,"T","D","KCA","TOR","TOR02","pichh001","guzmj003","meric901","garcr901","fordd901","younl901","","",49114,"","","","","",0,1,0,0,-1,0,0,5,168,9,0,8,5,15,0,0,8,11,"guzmj003","pichh001","","","mcrab001",8,"wilkc001",4,"bretg001",10,"josef001",9,"joynw001",3,"gwync001",7,"maynb001",2,"hiatp001",5,"gagng001",6,"whitd001",8,"alomr001",4,"molip001",10,"cartj001",7,"olerj001",3,"sprae001",5,"wardt001",9,"bordp001",2,"schod001",6,"rasmd001",""
"TOR199305060","19930506",0,"Thursday",735,"T","N","BAL","TOR","TOR02","mcdob001","brows002","evanj901","craft901","hendt901","mccol901","","",50505,"","","","","",0,1,65,5,18,4,1,4,203,9,8,10,11,14,1,1,7,6,"cox-d001","mcdob001","wardd001","","andeb001",7,"mclem001",9,"ripkc001",6,"hoilc001",2,"gomel001",5,"obans001",10,"segud001",3,"reynh001",4,"bufod001",8,"whitd001",8,"alomr001",4,"molip001",10,"cartj001",7,"olerj001",3,"coled001",9,"sprae001",5,"bordp001",2,"sojol001",6,"olsog001","wardd001"
"TOR199305070","19930507",0,"Friday",736,"T","N","BAL","TOR","TOR02","valef001","hentp001","mccol901","evanj901","craft901","hendt901","","",50498,"","","","","",0,1,0,0,-1,4,1,5,156,9,2,3,7,8,0,0,8,5,"eichm001","froht001","","","andeb001",7,"mclem001",9,"ripkc001",6,"davig001",3,"gomel001",5,"obans001",10,"reynh001",4,"bufod001",8,"tackj001",2,"whitd001",8,"alomr001",4,"molip001",3,"cartj001",10,"coled001",7,"jackd002",9,"sprae001",5,"bordp001",2,"schod001",6,"froht001","eichm001"
"TOR199305080","19930508",0,"Saturday",115,"T","D","BAL","TOR","TOR02","sutcr001","lintd001","craft901","evanj901","mccol901","hendt901","","",50507,"","","","","",0,1,0,0,-1,0,0,5,180,9,6,3,9,5,0,0,9,6,"sutcr001","lintd001","froht001","","andeb001",7,"mclem001",9,"ripkc001",6,"davig001",3,"hoilc001",2,"obans001",10,"hulet001",5,"reynh001",4,"bufod001",8,"whitd001",8,"alomr001",4,"molip001",10,"cartj001",7,"olerj001",3,"jackd002",9,"sprae001",5,"knorr001",2,"schod001",6,"froht001","timlm001"
"TOR199305090","19930509",0,"Sunday",136,"T","D","BAL","TOR","TOR02","rhoda001","guzmj003","craft901","hendt901","mccol901","evanj901","","",50473,"","","","","",0,1,0,0,-1,4,1,5,197,9,4,3,8,8,1,0,6,8,"willm004","wardd001","olsog001","","andeb001",7,"mclem001",9,"ripkc001",6,"leonm001",10,"gomel001",5,"hoilc001",2,"segud001",3,"reynh001",4,"bufod001",8,"whitd001",8,"sojol001",4,"molip001",10,"cartj001",7,"olerj001",3,"jackd002",9,"sprae001",5,"bordp001",2,"schod001",6,"olsog001","wardd001"
"TOR199305110","19930511",0,"Tuesday",736,"T","N","DET","TOR","TOR02","gullb001","stott001","roe-r901","scotd901","phild901","reilm901","","",50493,"","","","","",0,1,0,0,-1,4,1,5,183,9,12,7,14,13,2,2,8,8,"gullb001","stott001","","","cuylm001",8,"whitl001",4,"frymt001",6,"fielc001",3,"gibsk001",10,"tettm001",9,"trama001",7,"livis001",5,"kreuc001",2,"whitd001",8,"alomr001",4,"molip001",3,"cartj001",7,"olerj001",10,"jackd002",9,"sprae001",5,"bordp001",2,"schod001",6,"hennm001","timlm001"
"TOR199305120","19930512",0,"Wednesday",737,"T","N","DET","TOR","TOR02","moorm001","hentp001","scotd901","phild901","reilm901","roe-r901","","",50488,"","","","","",0,1,0,0,-1,4,1,5,222,9,13,8,16,11,1,1,8,8,"krueb001","hentp001","hennm001","","philt001",7,"whitl001",4,"trama001",6,"fielc001",3,"gibsk001",10,"deerr001",9,"kreuc001",2,"livis001",5,"cuylm001",8,"whitd001",8,"alomr001",4,"molip001",10,"cartj001",7,"olerj001",3,"coled001",9,"sprae001",5,"bordp001",2,"schod001",6,"hennm001","timlm001"
"TOR199305130","19930513",0,"Thursday",736,"T","N","DET","TOR","TOR02","leitm001","stewd001","reilm901","roe-r901","onorb901","scotd901","","",50507,"","","","","",0,1,0,0,-1,4,1,5,205,9,5,6,10,10,0,1,10,7,"castt001","macdr001","","","philt001",7,"whitl001",4,"frymt001",6,"fielc001",3,"gibsk001",10,"tettm001",2,"deerr001",9,"barns001",5,"cuylm001",8,"whitd001",8,"alomr001",4,"molip001",10,"cartj001",7,"olerj001",3,"jackd002",9,"sprae001",5,"knorr001",2,"grifa001",6,"macdr001","castt001"
"TOR199305210","19930521",0,"Friday",737,"T","N","MIN","TOR","TOR02","deshj001","morrj001","kaisk901","johnm901","hicke901","mckej901","","",50480,"","","","","",0,1,0,0,-1,4,1,5,155,9,2,11,5,16,0,0,1,5,"morrj001","deshj001","","","knobc001",4,"mccad001",9,"puckk001",8,"hrbek001",3,"winfd001",10,"harpb001",2,"munop001",7,"paglm001",5,"reboj001",6,"whitd001",8,"alomr001",4,"molip001",10,"cartj001",7,"olerj001",3,"sprae001",5,"jackd002",9,"bordp001",2,"grifa001",6,"bankw001","timlm001"
"TOR199305220","19930522",0,"Saturday",136,"T","D","MIN","TOR","TOR02","tapak001","stott001","johnm901","hicke901","mckej901","kaisk901","","",50510,"","","","","",0,1,60,0,-1,4,1,2,160,9,0,7,6,13,1,1,9,9,"cox-d001","tapak001","","","larkg001",9,"knobc001",4,"puckk001",8,"hrbek001",3,"harpb001",2,"bushr001",10,"mccad001",7,"paglm001",5,"mearp001",6,"whitd001",8,"alomr001",4,"molip001",10,"cartj001",7,"olerj001",3,"coled001",5,"jackd002",9,"bordp001",2,"grifa001",6,"willc001","wardd001"
"TOR199305230","19930523",0,"Sunday",138,"T","D","MIN","TOR","TOR02","erics001","hentp001","hicke901","mckej901","kaisk901","johnm901","","",50499,"","","","","",0,1,0,0,-1,4,1,5,154,9,1,2,7,7,0,0,9,4,"hentp001","erics001","wardd001","","knobc001",4,"mccad001",9,"puckk001",8,"hrbek001",3,"winfd001",10,"munop001",7,"websl001",2,"jorgt001",5,"mearp001",6,"whitd001",8,"alomr001",4,"molip001",3,"cartj001",7,"olerj001",10,"coled001",5,"jackd002",9,"bordp001",2,"grifa001",6,"aguir001","wardd001"
"TOR199305240","19930524",0,"Monday",137,"T","D","MIL","TOR","TOR02","boddm001","stewd001","cobld901","merrd901","hirsj901","welkt901","","",50494,"","","","","",0,1,0,0,-1,4,1,5,122,9,1,4,2,10,0,0,3,6,"stewd001","boddm001","wardd001","","hamid001",9,"spieb001",4,"vaugg001",10,"reimk001",7,"younr001",8,"thond001",5,"jahaj001",3,"listp001",6,"kmakj001",2,"whitd001",8,"alomr001",4,"molip001",10,"cartj001",7,"olerj001",3,"sprae001",5,"wardt001",9,"bordp001",2,"grifa001",6,"","wardd001"
"TOR199305250","19930525",0,"Tuesday",734,"T","N","MIL","TOR","TOR02","wegmb001","guzmj003","merrd901","hirsj901","welkt901","cobld901","","",50504,"","","","","",0,1,0,0,-1,4,1,5,150,9,2,4,7,8,2,0,5,4,"guzmj003","wegmb001","wardd001","","hamid001",9,"spieb001",4,"vaugg001",10,"reimk001",7,"younr001",8,"surhb001",5,"jahaj001",3,"listp001",6,"kmakj001",2,"whitd001",8,"alomr001",4,"molip001",10,"cartj001",7,"olerj001",3,"sprae001",5,"jackd002",9,"bordp001",2,"grifa001",6,"fettm001","wardd001"
"TOR199305260","19930526",0,"Wednesday",736,"T","N","MIL","TOR","TOR02","navaj001","morrj001","hirsj901","welkt901","cobld901","merrd901","","",50483,"","","","","",0,1,0,0,-1,4,1,5,158,9,8,1,14,10,1,0,10,9,"navaj001","morrj001","","","hamid001",9,"spieb001",4,"vaugg001",10,"reimk001",7,"younr001",8,"jahaj001",3,"surhb001",5,"listp001",6,"lampt001",2,"whitd001",8,"alomr001",4,"molip001",3,"cartj001",7,"olerj001",10,"sprae001",5,"jackd002",9,"bordp001",2,"grifa001",6,"henrd002","willw001"
"TOR199305270","19930527",0,"Thursday",1236,"T","D","MIL","TOR","TOR02","boner001","leita001","welkt901","cobld901","merrd901","hirsj901","","",50487,"","","","","",0,1,0,0,-1,4,1,5,153,9,9,3,15,6,1,2,10,5,"boner001","leita001","","","listp001",6,"hamid001",7,"younr001",8,"vaugg001",10,"thond001",4,"brunt001",9,"jahaj001",3,"surhb001",5,"kmakj001",2,"whitd001",8,"alomr001",4,"molip001",10,"cartj001",7,"olerj001",3,"sprae001",5,"wardt001",9,"knorr001",2,"grifa001",6,"lloyg001","timlm001"
"TOR199306040","19930604",0,"Friday",736,"T","N","OAK","TOR","TOR02","welcb001","stewd001","cousd901","reedr901","mcclt901","brinj901","","",50507,"","","","","",0,1,0,0,-1,4,1,5,258,12,3,4,12,10,1,1,12,11,"willw001","gossr001","","","hendr001",7,"gateb001",4,"sierr001",9,"hendd001",10,"steit001",2,"seitk001",3,"paquc001",5,"bordm001",6,"blanl001",8,"whitd001",8,"alomr001",4,"molip001",3,"cartj001",7,"olerj001",10,"sprae001",5,"jackd002",9,"bordp001",2,"ceded001",6,"gossr001","willw001"
"TOR199306050","19930605",0,"Saturday",137,"T","D","OAK","TOR","TOR02","hills001","guzmj003","reedr901","mcclt901","brinj901","cousd901","","",50514,"","","","","",0,1,0,0,-1,4,1,5,184,9,5,9,7,10,1,0,4,7,"guzmj003","hills001","","","hendr001",7,"gateb001",4,"sierr001",9,"aldrm001",3,"steit001",10,"paquc001",5,"bordm001",6,"hemos001",2,"blanl001",8,"whitd001",8,"alomr001",4,"molip001",10,"cartj001",7,"olerj001",3,"sprae001",5,"jackd002",9,"bordp001",2,"ceded001",6,"boevj001","eichm001"
"TOR199306060","19930606",0,"Sunday",135,"T","D","OAK","TOR","TOR02","darlr001","morrj001","mcclt901","brinj901","cousd901","reedr901","","",50505,"","","","","",0,1,70,5,12,4,1,1,180,9,10,3,12,10,2,0,13,10,"darlr001","morrj001","","","blanl001",8,"gateb001",4,"hendr001",7,"sierr001",10,"steit001",2,"seitk001",3,"aldrm001",9,"paquc001",5,"bordm001",6,"whitd001",8,"alomr001",4,"molip001",10,"cartj001",7,"olerj001",3,"sprae001",5,"wardt001",9,"knorr001",2,"ceded001",6,"nunee001","wardd001"
"TOR199306070","19930607",0,"Monday",735,"T","N","CAL","TOR","TOR02","sands001","leita001","scotd901","phild901","reilm901","roe-r901","","",49177,"","","","","",0,1,68,1,7,4,1,4,148,9,2,4,11,10,2,0,7,4,"leita001","sands001","wardd001","","polol001",7,"curtc001",8,"salmt001",9,"davic001",10,"gonzr001",3,"grubk001",5,"easld001",4,"disag001",6,"tingr001",2,"whitd001",8,"alomr001",4,"molip001",10,"cartj001",7,"olerj001",3,"sprae001",5,"coled001",9,"bordp001",2,"sojol001",6,"","wardd001"
"TOR199306080","19930608",0,"Tuesday",735,"T","N","CAL","TOR","TOR02","valej001","hentp001","phild901","reilm901","roe-r901","scotd901","","",49112,"","","","","",0,1,0,0,-1,4,1,5,185,9,6,14,13,13,1,1,9,5,"willw001","valej001","","","polol001",7,"javis001",8,"salmt001",9,"davic001",10,"myerg001",2,"grubk001",5,"snowj001",3,"easld001",4,"disag001",6,"whitd001",8,"alomr001",4,"molip001",10,"cartj001",7,"olerj001",3,"sprae001",5,"jackd002",9,"bordp001",2,"sojol001",6,"sprir001","eichm001"
"TOR199306090","19930609",0,"Wednesday",735,"T","N","CAL","TOR","TOR02","langm001","stewd001","reilm901","roe-r901","scotd901","phild901","","",50503,"","","","","",0,1,0,0,-1,4,1,5,176,9,6,4,8,8,1,1,7,9,"langm001","stewd001","freys001","","polol001",7,"lovut001",4,"salmt001",9,"davic001",10,"grubk001",5,"snowj001",3,"javis001",8,"disag001",6,"tingr001",2,"whitd001",8,"sojol001",6,"molip001",3,"cartj001",7,"olerj001",10,"sprae001",5,"jackd002",9,"knorr001",2,"ceded001",4,"freys001","timlm001"
"TOR199306170","19930617",0,"Thursday",735,"T","N","BOS","TOR","TOR02","quanp001","leita001","craft901","evanj901","mccol901","hendt901","","",50528,"","","","","",0,1,68,1,7,4,1,4,169,9,0,7,2,14,0,0,3,12,"leita001","quanp001","","","hatcb001",8,"caldi001",9,"greem001",7,"vaugm001",10,"quinc001",3,"melvb001",2,"coops001",5,"valej002",6,"rivel001",4,"whitd001",8,"alomr001",4,"molip001",10,"cartj001",9,"olerj001",3,"fernt001",6,"sprae001",5,"bordp001",2,"butlr001",7,"melej001",""
"TOR199306180","19930618",0,"Friday",735,"T","N","BOS","TOR","TOR02","clemr001","hentp001","evanj901","mccol901","hendt901","craft901","","",50509,"","","","","",0,1,0,0,-1,4,1,5,174,9,2,11,7,14,1,0,6,9,"hentp001","clemr001","","","hatcb001",8,"caldi001",9,"greem001",7,"dawsa001",10,"vaugm001",3,"coops001",5,"valej002",6,"penat001",2,"rivel001",4,"whitd001",8,"alomr001",4,"molip001",10,"cartj001",9,"olerj001",3,"fernt001",6,"sprae001",5,"bordp001",2,"butlr001",7,"melej001","wardd001"
"TOR199306190","19930619",0,"Saturday",135,"T","D","BOS","TOR","TOR02","darwd001","stewd001","mccol901","hendt901","craft901","evanj901","","",50510,"","","","","",0,1,0,0,-1,0,0,5,161,9,4,9,8,13,1,0,5,5,"stewd001","darwd001","","","lyons001",8,"rilee001",4,"vaugm001",3,"greem001",10,"quinc001",9,"coops001",5,"zupcb001",7,"valej002",6,"penat001",2,"whitd001",8,"alomr001",4,"molip001",10,"cartj001",9,"olerj001",3,"fernt001",6,"sprae001",5,"bordp001",2,"butlr001",7,"russj001","eichm001"
"TOR199306200","19930620",0,"Sunday",135,"T","D","BOS","TOR","TOR02","violf001","guzmj003","hendt901","craft901","evanj901","mccol901","","",50520,"","","","","",0,1,0,0,-1,4,1,5,246,12,2,3,11,8,0,1,13,12,"timlm001","russj001","","","hatcb001",8,"rilee001",4,"quinc001",9,"greem001",7,"dawsa001",10,"vaugm001",3,"coops001",5,"melvb001",2,"rivel001",6,"whitd001",8,"alomr001",4,"molip001",10,"cartj001",9,"olerj001",3,"fernt001",6,"sprae001",5,"coled001",7,"bordp001",2,"russj001","timlm001"
"TOR199306220","19930622",0,"Tuesday",735,"T","N","NYA","TOR","TOR02","perem001","morrj001","merrd901","hirsj901","welkt901","reedr901","","",50513,"","","","","",0,1,68,5,15,4,1,4,162,9,4,5,8,12,1,0,8,7,"willw001","howes001","wardd001","","willb002",8,"boggw001",5,"mattd001",3,"tartd001",10,"oneip001",9,"jamed001",7,"stanm002",2,"owens001",6,"kellp001",4,"whitd001",8,"alomr001",4,"molip001",10,"cartj001",9,"olerj001",3,"fernt001",6,"sprae001",5,"bordp001",2,"butlr001",7,"habyj001","wardd001"
"TOR199306230","19930623",0,"Wednesday",735,"T","N","NYA","TOR","TOR02","key-j001","stott001","hirsj901","welkt901","reedr901","merrd901","","",50520,"","","","","",0,1,68,5,15,4,1,4,170,9,4,3,15,7,0,1,10,5,"key-j001","stott001","farrs001","","willb002",8,"boggw001",5,"mattd001",3,"tartd001",10,"oneip001",9,"jamed001",7,"stanm002",2,"owens001",6,"kellp001",4,"whitd001",8,"alomr001",4,"molip001",10,"cartj001",9,"olerj001",3,"fernt001",6,"sprae001",5,"coled001",7,"bordp001",2,"farrs001","castt001"
