"BRO195205150","19520515",0,"Thursday",0,"F","N","PIT","BRO","NYC15","dickm101","loesb101","balll901","barla901","gormt101","donaa901","","",14402,"Allan Roth","","Alan Boodman","1995/01/10 10:41AM","",1,1,0,0,-1,0,0,0,122,9,0,2,6,6,0,1,6,6,"loesb101","dickm101","","","castp102",5,"bartt101",3,"metkg101",8,"kiner101",7,"bellg103",9,"garaj101",2,"mersj101",4,"strig102",6,"dickm101",1,"reesp101",6,"cox-b101",5,"robij103",4,"campr102",2,"pafka101",7,"snidd101",8,"hodgg101",3,"furic101",9,"loesb101",1,"",""
"BRO195205160","19520516",0,"Friday",0,"F","D","PIT","BRO","NYC15","frieb102","erskc101","barla901","gormt101","donaa901","balll901","","",3385,"Allan Roth","","Alan Boodman","1995/01/10 3:31PM","",1,1,0,0,-1,0,0,0,165,9,4,6,8,13,0,1,8,10,"labic101","mainw102","","","castp102",5,"bartt101",3,"metkg101",7,"bellg103",9,"garaj101",2,"mersj101",4,"delgb101",8,"strig102",6,"frieb102",1,"cox-b101",5,"reesp101",6,"robij103",4,"campr102",2,"pafka101",9,"snidd101",8,"hodgg101",3,"abrac101",7,"erskc101",1,"wilkt101","labic101"
"BRO195205170","19520517",0,"Saturday",0,"F","D","PIT","BRO","NYC15","klinr102","wadeb101","gormt101","donaa901","balll901","barla901","","",11067,"Allan Roth","","Alan Boodman","1995/01/11 8:17AM","",1,1,0,0,-1,0,0,0,155,9,7,12,9,11,0,0,8,7,"wadeb101","klinr102","","","castp102",5,"bartt101",3,"metkg101",7,"bellg103",9,"garaj101",2,"mersj101",4,"delgb101",8,"strig102",6,"klinr102",1,"cox-b101",5,"reesp101",6,"robij103",4,"campr102",2,"pafka101",9,"snidd101",8,"hodgg101",3,"willd104",7,"wadeb101",1,"carld101",""
"BRO195205180","19520518",0,"Sunday",0,"F","D","CHN","BRO","NYC15","ramsw101","roe-p101","gugla901","conlj102","(none)","stewb901","","",14146,"Allan Roth","","Alan Boodman","1995/01/11 8:31AM","",1,1,0,0,-1,0,0,0,145,9,2,7,9,4,0,1,6,6,"roe-p101","ramsw101","","","mikse101",6,"jeffh101",8,"hermg101",9,"saueh101",7,"jackr102",5,"pramj101",2,"fondd101",3,"ramab101",4,"ramsw101",1,"cox-b101",5,"reesp101",6,"snidd101",8,"robij103",4,"pafka101",9,"hodgg101",3,"willd104",7,"walkr101",2,"roe-p101",1,"kellb103",""
"BRO195205190","19520519",0,"Monday",0,"F","N","CHN","BRO","NYC15","lownt101","loesb101","conlj102","stewb901","(none)","gugla901","","",15182,"Allan Roth","","Alan Boodman","1995/01/11 9:20AM","",1,1,0,0,-1,0,0,0,205,7,1,1,6,1,1,0,8,7,"","","","","mikse101",6,"fondd101",3,"hermg101",9,"saueh101",7,"jackr102",5,"atwet101",2,"jeffh101",8,"ramab101",4,"lownt101",1,"cox-b101",5,"reesp101",6,"snidd101",8,"robij103",4,"pafka101",9,"hodgg101",3,"willd104",7,"walkr101",2,"loesb101",1,"",""
"BRO195205210","19520521",0,"Wednesday",0,"F","N","CIN","BRO","NYC15","blace102","vancc101","goetl901","dascf901","secof101","warnl101","","",11850,"Allan Roth","","Alan Boodman","1995/01/11 12:09PM","",1,1,0,0,-1,0,0,0,146,9,1,19,5,17,0,1,3,8,"vancc101","blace102","","","hattg101",4,"adamb103",5,"klust101",3,"adcoj101",7,"westw102",8,"borkb101",9,"howed102",2,"mcmir101",6,"blace102",1,"cox-b101",5,"reesp101",6,"snidd101",8,"robij103",4,"pafka101",9,"shubg101",7,"hodgg101",3,"walkr101",2,"vancc101",1,"nuxhj101",""
"BRO195205220","19520522",0,"Thursday",0,"F","D","CIN","BRO","NYC15","hillf101","labic101","dascf901","secof101","warnl101","goetl901","","",5631,"Allan Roth","","Alan Boodman","1995/01/11 2:03PM","",1,1,0,0,-1,0,0,0,151,9,7,8,11,10,1,1,7,4,"blacj103","smitf104","","","hattg101",4,"adamb103",5,"klust101",3,"adcoj101",7,"edwah101",9,"westw102",8,"semia101",2,"mcmir101",6,"hillf101",1,"morgb102",5,"reesp101",6,"robij103",4,"campr102",2,"pafka101",9,"snidd101",8,"shubg101",7,"hodgg101",3,"labic101",1,"smitf104","blacj103"
"BRO195205270","19520527",0,"Tuesday",0,"F","N","NY1","BRO","NYC15","magls101","wadeb101","boggd901","pineb101","engeb902","jordl901","","",28089,"Allan Roth","","Alan Boodman","1995/01/12 9:17AM","",1,1,0,0,-1,0,0,0,142,9,3,0,6,4,1,2,6,7,"magls101","wadeb101","","","willd102",4,"lockw101",3,"thomb105",5,"thomh103",7,"mueld101",9,"maysw101",8,"darka101",6,"westw101",2,"magls101",1,"morgb102",5,"reesp101",6,"snidd101",8,"robij103",4,"pafka101",7,"furic101",9,"hodgg101",3,"walkr101",2,"wadeb101",1,"","ruthj101"
"BRO195205280","19520528",0,"Wednesday",0,"F","D","NY1","BRO","NYC15","hearj102","loesb101","pineb101","engeb902","jordl901","boggd901","","",15835,"Allan Roth","","Alan Boodman","1995/01/12 9:28AM","",1,1,0,0,-1,0,0,0,152,9,6,2,8,4,3,1,6,6,"hearj102","loesb101","","","willd102",4,"lockw101",3,"thomb105",5,"thomh103",7,"mueld101",9,"maysw101",8,"darka101",6,"westw101",2,"hearj102",1,"morgb102",5,"reesp101",6,"snidd101",8,"robij103",4,"pafka101",7,"hodgg101",3,"furic101",9,"walkr101",2,"loesb101",1,"","labic101"
"BRO195205290","19520529",0,"Thursday",0,"F","D","BSN","BRO","NYC15","surkm101","vancc101","engeb902","jordl901","boggd901","pineb101","","",0,"Allan Roth","","Alan Boodman","1995/01/12 10:43AM","",1,1,0,0,-1,0,0,0,138,9,3,7,7,11,2,0,4,6,"vancc101","surkm101","blacj103","","hartr101",4,"thorb102",9,"jeths101",8,"gords101",7,"coopw102",2,"crowg101",3,"sists101",6,"mathe101",5,"surkm101",1,"morgb102",5,"reesp101",6,"snidd101",8,"robij103",4,"pafka101",7,"hodgg101",3,"furic101",9,"walkr101",2,"vancc101",1,"burdl101","blacj103"
"BRO195205301","19520530",1,"Friday",0,"F","D","BSN","BRO","NYC15","wilsj104","roe-p101","jordl901","boggd901","pineb101","engeb902","","",0,"Allan Roth","","Alan Boodman","1995/01/12 10:53AM","",1,1,0,0,-1,0,0,0,133,9,4,5,9,8,1,0,7,5,"labic101","wilsj104","ruthj101","","hartr101",4,"thorb102",9,"jeths101",8,"gords101",7,"coopw102",2,"crowg101",3,"sists101",6,"mathe101",5,"wilsj104",1,"morgb102",5,"reesp101",6,"snidd101",8,"robij103",4,"pafka101",7,"hodgg101",3,"furic101",9,"walkr101",2,"roe-p101",1,"jones103","ruthj101"
"BRO195205302","19520530",2,"Friday",0,"F","D","BSN","BRO","NYC15","donod101","schmj101","boggd901","pineb101","engeb902","jordl901","","",0,"Allan Roth","","Alan Boodman","1995/01/12 11:56AM","",1,1,0,0,-1,0,0,0,165,9,2,11,2,15,0,0,5,15,"erskc101","donod101","","","hartr101",4,"thorb102",9,"jeths101",8,"gords101",7,"crowg101",3,"sists101",6,"mathe101",5,"burrp101",2,"donod101",1,"morgb102",5,"reesp101",6,"snidd101",8,"robij103",4,"pafka101",7,"hodgg101",3,"furic101",9,"walkr101",2,"schmj101",1,"coled103","erskc101"
"BRO195206141","19520614",1,"Saturday",0,"F","D","CIN","BRO","NYC15","wehmh101","vancc101","gorea901","conlj102","stewb901","gugla901","","",0,"Allan Roth","","Alan Boodman","1995/01/15 7:29AM","",1,1,0,0,-1,0,0,0,177,9,2,6,8,8,1,0,7,12,"vancc101","wehmh101","","","borkb101",7,"adamb103",5,"hattg101",4,"adcoj101",3,"marsw101",9,"westw102",8,"semia101",2,"mcmir101",6,"wehmh101",1,"morgb102",5,"reesp101",6,"robij103",4,"campr102",2,"snidd101",8,"furic101",9,"hodgg101",3,"pafka101",7,"vancc101",1,"haugp101",""
"BRO195206142","19520614",2,"Saturday",0,"F","N","CIN","BRO","NYC15","smitf104","erskc101","conlj102","stewb901","gugla901","gorea901","","",29619,"Allan Roth","","Alan Boodman","1995/01/15 9:28AM","",1,1,0,0,-1,0,0,0,140,9,3,4,6,7,1,1,6,7,"erskc101","smitf104","blacj103","","mcmir101",6,"adamb103",5,"hattg101",4,"marsw101",9,"klust101",3,"edwah101",7,"westw102",8,"rossj101",2,"smitf104",1,"morgb102",5,"reesp101",6,"robij103",4,"campr102",2,"snidd101",8,"furic101",9,"hodgg101",3,"pafka101",7,"erskc101",1,"","blacj103"
"BRO195206150","19520615",0,"Sunday",0,"F","D","CIN","BRO","NYC15","blace102","wadeb101","stewb901","gugla901","gorea901","conlj102","","",17133,"Allan Roth","","Alan Boodman","1995/01/15 9:53AM","",1,1,0,0,-1,0,0,0,155,9,7,4,12,9,0,0,6,6,"blace102","wadeb101","raffk101","","adamb103",5,"hattg101",4,"marsw101",9,"klust101",3,"edwah101",7,"semia101",2,"westw102",8,"mcmir101",6,"blace102",1,"morgb102",5,"reesp101",6,"snidd101",8,"robij103",4,"pafka101",7,"hodgg101",3,"furic101",9,"walkr101",2,"wadeb101",1,"raffk101","labic101"
"BRO195206170","19520617",0,"Tuesday",0,"F","N","CHN","BRO","NYC15","lownt101","roe-p101","gugla901","gorea901","conlj102","stewb901","","",28080,"Allan Roth","","Alan Boodman","1995/01/15 5:23PM","",1,1,0,0,-1,0,0,0,127,9,1,9,4,10,0,0,2,2,"roe-p101","lownt101","","","mikse101",4,"jeffh101",8,"sereb101",5,"saueh101",7,"edwab101",2,"fondd101",3,"hermg101",9,"smalr101",6,"lownt101",1,"morgb102",5,"reesp101",6,"robij103",4,"campr102",2,"furic101",9,"snidd101",8,"hodgg101",3,"pafka101",7,"roe-p101",1,"kellb103",""
"BRO195206180","19520618",0,"Wednesday",0,"F","D","CHN","BRO","NYC15","rushb101","vancc101","gorea901","conlj102","stewb901","gugla901","","",8976,"Allan Roth","","Alan Boodman","1995/01/16 8:38AM","",1,1,0,0,-1,0,0,0,168,10,5,6,11,7,2,0,6,8,"loesb101","leond103","","","mikse101",4,"jeffh101",8,"hermg101",9,"saueh101",7,"sereb101",5,"fondd101",3,"pramj101",2,"smalr101",6,"rushb101",1,"morgb102",5,"reesp101",6,"robij103",4,"campr102",2,"furic101",9,"snidd101",8,"hodgg101",3,"pafka101",7,"vancc101",1,"leond103","loesb101"
"BRO195206190","19520619",0,"Thursday",0,"F","D","CHN","BRO","NYC15","hackw102","erskc101","conlj102","stewb901","gugla901","gorea901","","",7732,"Allan Roth","","Alan Boodman","1995/01/16 2:05PM","",1,1,0,0,-1,0,0,0,108,9,0,5,0,7,1,0,1,3,"erskc101","hackw102","","","mikse101",6,"addib101",8,"hermg101",9,"saueh101",7,"atwet101",2,"fondd101",3,"jackr102",5,"ramab101",4,"hackw102",1,"morgb102",5,"reesp101",6,"robij103",4,"campr102",2,"furic101",9,"snidd101",8,"hodgg101",3,"pafka101",7,"erskc101",1,"ramsw101",""
"BRO195206200","19520620",0,"Friday",0,"F","D","PIT","BRO","NYC15","pollh101","wadeb101","dascf901","secof101","warnl101","goetl901","","",4679,"Allan Roth","","Alan Boodman","1995/01/16 4:05PM","",1,1,0,0,-1,0,0,0,155,9,4,5,9,9,0,0,6,5,"labic101","wilkt101","","","castp102",5,"metkg101",8,"bellg103",9,"kiner101",7,"garaj101",2,"groad101",6,"strig102",4,"bartt101",3,"pollh101",1,"morgb102",5,"reesp101",6,"robij103",4,"campr102",2,"furic101",9,"hodgg101",3,"pafka101",7,"snidd101",8,"wadeb101",1,"wilkt101","labic101"
"BRO195206210","19520621",0,"Saturday",0,"F","D","PIT","BRO","NYC15","mainw102","loesb101","secof101","warnl101","goetl901","dascf901","","",13335,"Allan Roth","","Alan Boodman","1995/01/16 4:18PM","",1,1,0,0,-1,0,0,0,172,9,4,14,5,16,1,2,7,9,"loesb101","mainw102","erskc101","","castp102",5,"metkg101",8,"bellg103",9,"kiner101",7,"garaj101",2,"groad101",6,"strig102",4,"bartt101",3,"mainw102",1,"morgb102",5,"reesp101",6,"robij103",4,"campr102",2,"furic101",9,"snidd101",8,"hodgg101",3,"pafka101",7,"loesb101",1,"muirj101","erskc101"
"BRO195206241","19520624",1,"Tuesday",0,"F","D","SLN","BRO","NYC15","presj101","roe-p101","barla901","gormt101","donaa901","balll901","","",11146,"Allan Roth","","Alan Boodman","1995/01/16 7:46PM","",1,1,0,0,-1,0,0,0,123,9,0,6,6,11,0,0,5,2,"roe-p101","presj101","","","hemus101",6,"schor101",4,"musis101",8,"slaue101",9,"lowrp101",7,"johnb108",5,"riced101",2,"sisld101",3,"presj101",1,"morgb102",5,"reesp101",6,"robij103",4,"campr102",2,"furic101",9,"snidd101",8,"hodgg101",3,"pafka101",7,"roe-p101",1,"yuhae101",""
"BRO195206242","19520624",2,"Tuesday",0,"F","N","SLN","BRO","NYC15","boyec101","vancc101","gormt101","donaa901","balll901","barla901","","",19281,"Allan Roth","","Alan Boodman","1995/01/16 8:01PM","",1,1,0,0,-1,0,0,0,162,9,7,4,6,11,2,1,4,13,"boyec101","vancc101","yuhae101","","hemus101",6,"schor101",4,"musis101",8,"slaue101",9,"lowrp101",7,"johnb108",5,"riced101",2,"sisld101",3,"boyec101",1,"morgb102",5,"reesp101",6,"robij103",4,"campr102",2,"furic101",9,"snidd101",8,"hodgg101",3,"pafka101",7,"vancc101",1,"yuhae101","branr103"
"BRO195206250","19520625",0,"Wednesday",0,"F","D","SLN","BRO","NYC15","stalg103","erskc101","donaa901","balll901","barla901","gormt101","","",7754,"Allan Roth","","Alan Boodman","1995/01/17 8:43AM","",1,1,0,0,-1,0,0,0,117,9,1,3,8,4,0,0,6,5,"erskc101","stalg103","","","hemus101",6,"schor101",4,"musis101",8,"slaue101",9,"sisld101",3,"riceh102",7,"riced101",2,"johnb108",5,"stalg103",1,"furic101",9,"cox-b101",6,"robij103",4,"campr102",2,"shubg101",7,"snidd101",8,"hodgg101",3,"pafka101",5,"erskc101",1,"yuhae101",""
"BRO195206270","19520627",0,"Friday",0,"F","N","BSN","BRO","NYC15","bickv101","schmj101","warnl101","goetl901","dascf901","secof101","","",16619,"Allan Roth","","Alan Boodman","1995/01/17 9:53AM","",1,1,0,0,-1,0,0,0,155,9,3,8,3,12,0,0,3,9,"branr103","bickv101","","","jeths101",8,"thorb102",9,"torge101",3,"gords101",7,"coopw102",2,"sists101",4,"mathe101",5,"logaj101",6,"bickv101",1,"furic101",9,"cox-b101",6,"robij103",4,"campr102",2,"shubg101",7,"snidd101",8,"hodgg101",3,"pafka101",5,"schmj101",1,"jestv101","branr103"
"BRO195206280","19520628",0,"Saturday",0,"F","N","BSN","BRO","NYC15","spahw101","vancc101","goetl901","dascf901","secof101","warnl101","","",17862,"Allan Roth","","Alan Boodman","1995/01/17 11:53AM","",1,1,0,0,-1,0,0,0,138,9,2,4,8,6,0,0,9,5,"blacj103","spahw101","","","jeths101",8,"thorb102",9,"torge101",3,"gords101",7,"coopw102",2,"sists101",4,"mathe101",5,"logaj101",6,"spahw101",1,"furic101",9,"cox-b101",6,"robij103",4,"campr102",2,"pafka101",5,"hodgg101",3,"snidd101",8,"willd104",7,"vancc101",1,"","blacj103"
"BRO195206290","19520629",0,"Sunday",0,"F","D","BSN","BRO","NYC15","wilsj104","roe-p101","dascf901","secof101","warnl101","goetl901","","",15630,"Allan Roth","","Alan Boodman","1995/01/17 8:38PM","",1,1,0,0,-1,0,0,0,163,9,5,6,13,13,0,1,11,12,"wadeb101","burdl101","","","jeths101",8,"sists101",4,"torge101",9,"gords101",7,"coopw102",2,"crowg101",3,"mathe101",5,"logaj101",6,"wilsj104",1,"furic101",9,"cox-b101",6,"robij103",4,"campr102",2,"shubg101",7,"snidd101",8,"hodgg101",3,"bridr101",5,"roe-p101",1,"burdl101","wadeb101"
"BRO195206300","19520630",0,"Monday",0,"F","N","PHI","BRO","NYC15","drewk101","erskc101","stewb901","gugla901","gorea901","conlj102","","",21377,"Allan Roth","","Alan Boodman","1995/01/18 8:20AM","",1,1,0,0,-1,0,0,0,150,9,4,0,9,5,1,0,7,6,"drewk101","erskc101","","","waite101",3,"ashbr101",8,"hamng102",6,"burgs101",2,"wyroj101",9,"ennid101",7,"ryanc102",4,"jonew101",5,"drewk101",1,"furic101",9,"cox-b101",6,"robij103",4,"campr102",2,"shubg101",7,"snidd101",8,"hodgg101",3,"bridr101",5,"erskc101",1,"","blacj103"
"BRO195207010","19520701",0,"Tuesday",0,"F","D","PHI","BRO","NYC15","fox-h101","branr103","gugla901","gorea901","conlj102","stewb901","","",7184,"Allan Roth","","Alan Boodman","1995/01/18 8:32AM","",1,1,0,0,-1,0,0,0,152,9,3,4,7,9,0,2,7,5,"labic101","konsj101","","","waite101",3,"ashbr101",8,"hamng102",6,"burgs101",2,"wyroj101",9,"ennid101",7,"ryanc102",4,"jonew101",5,"fox-h101",1,"furic101",9,"cox-b101",6,"robij103",4,"campr102",2,"shubg101",7,"snidd101",8,"hodgg101",3,"bridr101",5,"branr103",1,"konsj101","labic101"
"BRO195207021","19520702",1,"Wednesday",0,"F","D","PHI","BRO","NYC15","rober102","vancc101","gorea901","conlj102","stewb901","gugla901","","",0,"Allan Roth","","Alan Boodman","1995/01/18 10:46AM","",1,1,0,0,-1,0,0,0,155,9,4,3,12,6,1,2,11,6,"rober102","vancc101","","","ashbr101",8,"waite101",3,"hamng102",6,"lopas101",2,"clarm102",9,"ennid101",7,"ryanc102",4,"jonew101",5,"rober102",1,"furic101",9,"cox-b101",6,"robij103",4,"campr102",2,"shubg101",7,"snidd101",8,"hodgg101",3,"morgb102",5,"vancc101",1,"","labic101"
"BRO195207022","19520702",2,"Wednesday",0,"F","D","PHI","BRO","NYC15","meyer101","wadeb101","conlj102","stewb901","gugla901","gorea901","","",17216,"Allan Roth","","Alan Boodman","1995/01/18 12:03PM","",1,1,0,0,-1,0,0,0,137,9,2,1,7,7,1,1,11,6,"meyer101","wadeb101","hansa101","","ashbr101",8,"waite101",3,"hamng102",6,"burgs101",2,"wyroj101",9,"ennid101",7,"ryanc102",4,"jonew101",5,"meyer101",1,"furic101",9,"cox-b101",6,"robij103",4,"campr102",2,"shubg101",7,"pafka101",5,"hodgg101",3,"snidd101",8,"wadeb101",1,"hansa101",""
"BRO195207030","19520703",0,"Thursday",0,"F","D","NY1","BRO","NYC15","hearj102","loesb101","secof101","warnl101","goetl901","dascf901","","",16922,"Allan Roth","","Alan Boodman","1995/01/18 3:25PM","",1,1,0,0,-1,0,0,0,180,9,4,3,4,8,2,0,6,6,"hearj102","loesb101","wilhh101","","willd102",4,"lockw101",3,"thomb105",5,"thomh103",8,"mueld101",9,"wilsg101",7,"darka101",6,"yvars101",2,"hearj102",1,"cox-b101",5,"reesp101",6,"robij103",4,"campr102",2,"snidd101",8,"pafka101",7,"hodgg101",3,"furic101",9,"loesb101",1,"wilhh101","blacj103"
"BRO195207220","19520722",0,"Tuesday",0,"F","N","CIN","BRO","NYC15","wehmh101","roe-p101","jordl901","boggd901","pineb101","engeb902","","",17607,"Allan Roth","","Alan Boodman","1995/01/20 5:20PM","",1,1,0,0,-1,0,0,0,190,10,6,7,14,11,2,0,9,9,"loesb101","blace102","","","borkb101",8,"adamb103",5,"westw102",9,"adcoj101",7,"klust101",3,"semia101",2,"pelle101",4,"mcmir101",6,"wehmh101",1,"cox-b101",5,"reesp101",6,"robij103",4,"pafka101",7,"snidd101",8,"furic101",9,"hodgg101",3,"walkr101",2,"roe-p101",1,"raffk101","loesb101"
"BRO195207230","19520723",0,"Wednesday",0,"F","D","CIN","BRO","NYC15","perkh101","erskc101","boggd901","pineb101","engeb902","jordl901","","",5956,"Allan Roth","","Alan Boodman","1995/01/21 8:14AM","",1,1,0,0,-1,0,0,0,139,9,6,4,10,10,1,0,5,6,"perkh101","erskc101","","","borkb101",8,"adamb103",5,"marsw101",9,"klust101",3,"adcoj101",7,"hattg101",4,"semia101",2,"mcmir101",6,"perkh101",1,"cox-b101",5,"reesp101",6,"robij103",4,"pafka101",7,"furic101",9,"hodgg101",3,"willd104",8,"walkr101",2,"erskc101",1,"","schmj101"
"BRO195207241","19520724",1,"Thursday",0,"F","D","CIN","BRO","NYC15","churb101","labic101","pineb101","engeb902","jordl901","boggd901","","",0,"Allan Roth","","Alan Boodman","1995/01/21 8:23AM","",1,1,0,0,-1,0,0,0,147,9,3,2,5,8,3,1,9,7,"churb101","labic101","","","borkb101",8,"adamb103",5,"marsw101",9,"klust101",3,"adcoj101",7,"hattg101",4,"semia101",2,"mcmir101",6,"churb101",1,"cox-b101",5,"reesp101",6,"robij103",4,"pafka101",7,"snidd101",8,"furic101",9,"hodgg101",3,"walkr101",2,"labic101",1,"","blacj103"
"BRO195207242","19520724",2,"Thursday",0,"F","D","CIN","BRO","NYC15","blace102","wadeb101","engeb902","jordl901","boggd901","pineb101","","",11063,"Allan Roth","","Alan Boodman","1995/01/21 9:33AM","",1,1,0,0,-1,0,0,0,163,11,1,2,4,9,0,1,8,8,"wadeb101","smitf104","","","borkb101",8,"adamb103",5,"marsw101",9,"klust101",3,"adcoj101",7,"hattg101",4,"semia101",2,"mcmir101",6,"blace102",1,"cox-b101",5,"reesp101",6,"robij103",4,"pafka101",7,"snidd101",8,"furic101",9,"hodgg101",3,"walkr101",2,"wadeb101",1,"smitf104",""
