"CHA199304090","19930409",0,"Friday",135,"T","D","NYA","CHA","CHI12","wickb001","alvaw001","hirsj901","welkt901","cobld901","merrd901","","",42775,"","","","","",0,1,54,1,12,4,1,1,196,9,11,6,15,10,1,1,13,8,"wickb001","palld001","","","willb002",8,"boggw001",5,"mattd001",3,"tartd001",9,"leyrj001",10,"velar001",7,"stanm002",2,"owens001",6,"kellp001",4,"raint001",7,"grebc001",4,"thomf001",3,"bellg001",10,"ventr001",5,"burke001",9,"johnl001",8,"karkr001",2,"guilo001",6,"habyj001","leact001"
"CHA199304100","19930410",0,"Saturday",605,"T","N","NYA","CHA","CHI12","key-j001","boltr001","welkt901","cobld901","merrd901","hirsj901","","",28926,"","","","","",0,1,0,0,-1,4,1,4,187,9,12,0,16,7,0,2,11,10,"key-j001","boltr001","","","willb002",8,"boggw001",5,"mattd001",3,"tartd001",9,"oneip001",7,"nokem001",2,"maask001",10,"owens001",6,"kellp001",4,"johnl001",8,"grebc001",4,"thomf001",3,"bellg001",10,"ventr001",5,"burke001",9,"jackb001",7,"fiskc001",2,"guilo001",6,"habyj001","radis001"
"CHA199304110","19930411",0,"Sunday",135,"T","D","NYA","CHA","CHI12","kamis001","mcdoj001","cobld901","merrd901","hirsj901","welkt901","","",21047,"","","","","",0,1,50,8,22,2,3,3,180,9,4,6,12,9,2,0,9,10,"mcdoj001","montr002","hernr001","","willb002",8,"boggw001",5,"mattd001",3,"tartd001",9,"oneip001",7,"nokem001",2,"maask001",10,"owens001",6,"kellp001",4,"coraj001",4,"johnl001",8,"thomf001",3,"bellg001",10,"ventr001",5,"burke001",9,"pasqd001",7,"karkr001",2,"guilo001",6,"farrs001","hernr001"
"CHA199304120","19930412",0,"Monday",720,"T","N","MIN","CHA","CHI12","deshj001","mccak001","shulj901","tscht901","joycj901","denkd901","","",18263,"","","","","",0,1,39,4,16,4,1,4,152,9,3,2,6,5,0,1,5,6,"deshj001","mccak001","aguir001","","macks001",7,"knobc001",4,"puckk001",8,"hrbek001",3,"winfd001",10,"larkg001",9,"harpb001",2,"paglm001",5,"reboj001",6,"coraj001",4,"grebc001",6,"thomf001",3,"bellg001",10,"ventr001",5,"burke001",9,"jackb001",7,"fiskc001",2,"huffm001",8,"aguir001","leact001"
"CHA199304130","19930413",0,"Tuesday",706,"T","N","MIN","CHA","CHI12","mahop001","ferna001","tscht901","joycj901","denkd901","shulj901","","",20821,"","","","","",0,1,42,4,14,4,1,4,143,9,0,4,3,9,2,0,4,8,"ferna001","mahop001","","","knobc001",4,"bruej001",9,"puckk001",8,"hrbek001",3,"winfd001",10,"harpb001",2,"macks001",7,"paglm001",5,"leius001",6,"coraj001",4,"johnl001",8,"thomf001",3,"bellg001",10,"ventr001",5,"burke001",9,"pasqd001",7,"karkr001",2,"guilo001",6,"merrb001",""
"CHA199304260","19930426",0,"Monday",705,"T","N","BAL","CHA","CHI12","valef001","alvaw001","scotd901","phild901","reilm901","roe-r901","","",19477,"","","","","",0,1,41,4,10,4,1,4,167,9,0,7,7,9,2,0,7,5,"alvaw001","valef001","","","andeb001",7,"mercl001",9,"ripkc001",6,"devem001",8,"davig001",10,"hoilc001",2,"gomel001",5,"segud001",3,"reynh001",4,"coraj001",4,"huffm001",8,"thomf001",3,"bellg001",10,"ventr001",5,"burke001",9,"jackb001",7,"karkr001",2,"grebc001",6,"pennb001","radis001"
"CHA199304270","19930427",0,"Tuesday",706,"T","N","BAL","CHA","CHI12","sutcr001","mcdoj001","phild901","reilm901","roe-r901","scotd901","","",22022,"","","","","",0,1,64,7,20,4,1,4,168,9,4,9,9,18,1,1,6,12,"mcdoj001","sutcr001","","","andeb001",7,"devem001",8,"ripkc001",6,"bainh001",10,"davig001",3,"hulet001",5,"mclem001",9,"hoilc001",2,"reynh001",4,"coraj001",4,"johnl001",8,"thomf001",3,"bellg001",10,"ventr001",5,"burke001",9,"jackb001",7,"karkr001",2,"guilo001",6,"olsog001","hernr001"
"CHA199304280","19930428",0,"Wednesday",707,"T","N","MIL","CHA","CHI12","eldrc001","mccak001","shulj901","tscht901","joycj901","denkd901","","",21031,"","","","","",0,1,61,4,14,2,3,4,188,9,2,11,9,12,0,2,10,10,"mccak001","eldrc001","","","listp001",6,"spieb001",4,"hamid001",8,"vaugg001",7,"reimk001",10,"thond001",5,"brunt001",9,"jahaj001",3,"nilsd001",2,"coraj001",4,"johnl001",8,"thomf001",3,"bellg001",10,"ventr001",5,"burke001",9,"pasqd001",7,"karkr001",2,"guilo001",6,"manzj001","palld001"
"CHA199304290","19930429",0,"Thursday",330,"T","D","MIL","CHA","CHI12","boddm001","stied001","tscht901","joycj901","denkd901","shulj901","","",23431,"","","","","",0,1,58,8,10,1,3,2,160,9,4,7,7,13,1,1,9,6,"stied001","boddm001","radis001","","listp001",6,"spieb001",4,"hamid001",8,"vaugg001",7,"reimk001",10,"brunt001",9,"surhb001",5,"jahaj001",3,"nilsd001",2,"coraj001",4,"johnl001",8,"thomf001",3,"bellg001",10,"ventr001",5,"pasqd001",9,"jackb001",7,"fiskc001",2,"guilo001",6,"orosj001","radis001"
"CHA199304300","19930430",0,"Friday",707,"T","N","TOR","CHA","CHI12","stott001","ferna001","morrd901","barnl901","koscg901","clara901","","",29497,"","","","","",0,1,52,0,-1,4,1,4,160,9,2,10,4,14,2,0,4,8,"ferna001","stott001","","","whitd001",8,"alomr001",4,"molip001",10,"cartj001",7,"olerj001",3,"jackd002",9,"sprae001",5,"bordp001",2,"schod001",6,"coraj001",4,"johnl001",8,"thomf001",3,"bellg001",10,"ventr001",5,"burke001",9,"pasqd001",7,"karkr001",2,"grebc001",6,"timlm001","schwj001"
