"ATL198104100","19810410",0,"Friday",0,"F","N","CIN","ATL","ATL01","sotom001","boggt001","harvd901","colon901","pullf901","grege901","","",34929,"Braves/Reds","C. Chestnut","C. Chestnut","1995/03/04 10:16AM","",1,2,0,0,-1,0,0,0,163,9,3,5,7,9,0,1,3,7,"garbg001","sotom001","campr001","chamc001","colld001",9,"grifk001",8,"concd001",6,"fostg001",7,"dried001",3,"bencj101",2,"knigr001",5,"oestr001",4,"sotom001",1,"washc001",9,"hubbg001",4,"hornb001",5,"chamc001",3,"murpd001",8,"linar001",7,"beneb001",2,"ramir001",6,"boggt001",1,"humet001","campr001"
"ATL198104110","19810411",0,"Saturday",0,"F","N","CIN","ATL","ATL01","lacom001","perrg101","colon901","pullf901","grege901","harvd901","","",15973,"Braves/Reds","C. Chestnut","C. Chestnut","1995/03/04 10:31AM","",1,2,0,0,-1,0,0,0,167,9,3,2,9,9,0,0,6,7,"baird001","garbg001","","concd001","colld001",9,"grifk001",8,"concd001",6,"fostg001",7,"dried001",3,"knigr001",5,"oestr001",4,"oberm001",2,"lacom001",1,"washc001",9,"hubbg001",4,"hornb001",5,"chamc001",3,"murpd001",8,"linar001",7,"beneb001",2,"ramir001",6,"perrg101",1,"baird001","bradl101"
"ATL198104120","19810412",0,"Sunday",0,"F","D","CIN","ATL","ATL01","pastf001","montj001","pullf901","grege901","harvd901","colon901","","",12227,"Braves/Reds","C. Chestnut","C. Chestnut","1995/03/06 8:56PM","",1,2,0,0,-1,0,0,0,162,9,2,3,4,7,0,0,5,7,"bradl101","humet001","mahlr001","murpd001","colld001",9,"grifk001",8,"concd001",6,"fostg001",7,"dried001",3,"knigr001",5,"oestr001",4,"oberm001",2,"pastf001",1,"washc001",9,"hubbg001",4,"hornb001",5,"chamc001",3,"murpd001",8,"linar001",7,"beneb001",2,"ramir001",6,"montj001",1,"humet001","mahlr001"
"ATL198104170","19810417",0,"Friday",0,"F","N","SFN","ATL","ATL01","alexd001","perrg101","willc901","pryop901","mcshj901","brocf901","","",14028,"Giants","David Annis","Marc Stephenson","1996/02/03 3:14PM","",1,0,0,0,-1,0,0,0,172,9,6,2,10,5,0,2,6,4,"alexd001","perrg101","","hernl001","nortb101",8,"cabee001",3,"morgj001",4,"clarj001",9,"evand001",5,"hernl001",7,"may-m001",2,"lemaj001",6,"alexd001",1,"harpt001",9,"linar001",7,"hornb001",5,"chamc001",3,"murpd001",8,"hubbg001",4,"beneb001",2,"ramir001",6,"perrg101",1,"mintg001","walkb001"
"ATL198104180","19810418",0,"Saturday",0,"F","N","SFN","ATL","ATL01","grift101","montj001","pryop901","mcshj901","brocf901","willc901","","",14260,"Giants","David Annis","Marc Stephenson","1996/02/03 4:01PM","",1,0,0,0,-1,0,0,0,154,9,4,1,9,4,1,2,8,4,"grift101","montj001","","cabee001","nortb101",8,"cabee001",3,"morgj001",4,"evand001",5,"hernl001",7,"may-m001",2,"davic001",9,"lemaj001",6,"grift101",1,"harpt001",9,"linar001",7,"chamc001",3,"hornb001",5,"murpd001",8,"hubbg001",4,"ramir001",6,"beneb001",2,"montj001",1,"","campr001"
"ATL198104190","19810419",0,"Sunday",0,"F","D","SFN","ATL","ATL01","ripla101","niekp001","mcshj901","brocf901","willc901","pryop901","","",7443,"Giants","David Annis","Marc Stephenson","1996/02/03 4:25PM","",1,0,0,0,-1,0,0,0,142,9,3,4,4,8,1,0,3,9,"campr001","mintg001","","pocob001","morgj001",4,"cabee001",3,"wohlj001",7,"clarj001",9,"evand001",5,"hernl001",8,"may-m001",2,"lemaj001",6,"ripla101",1,"mille001",9,"pocob001",2,"chamc001",3,"hornb001",5,"murpd001",8,"linar001",7,"hubbg001",4,"ramir001",6,"niekp001",1,"mintg001","campr001"
"ATL198104280","19810428",0,"Tuesday",0,"F","N","HOU","ATL","ATL01","suttd001","montj001","crawj901","varge901","davis901","tatat901","","",8669,"Braves/Astros","C. Chestnut","C. Chestnut","1995/04/30 10:28AM","",1,2,0,0,-1,0,0,0,154,9,2,1,8,3,0,0,7,2,"suttd001","montj001","smitd001","ashba001","walld001",3,"reync001",6,"cedec001",8,"cruzj001",7,"puhlt001",9,"howea001",5,"ashba001",2,"thond001",4,"suttd001",1,"mille001",7,"ramir001",6,"washc001",9,"hornb001",5,"chamc001",3,"murpd001",8,"hubbg001",4,"beneb001",2,"montj001",1,"smitd001","campr001"
"ATL198104290","19810429",0,"Wednesday",0,"F","N","HOU","ATL","ATL01","ruhlv001","walkb001","varge901","davis901","tatat901","crawj901","","",8334,"Braves/Astros","Chris Chestnut","Chris Chestnut","1995/04/30 12:17PM","",1,2,0,0,-1,0,0,0,198,9,5,4,9,11,0,1,9,8,"lacof001","campr001","","cruzj001","walld001",3,"reync001",6,"cedec001",8,"cruzj001",7,"puhlt001",9,"howea001",5,"ashba001",2,"thond001",4,"ruhlv001",1,"mille001",7,"ramir001",6,"washc001",9,"hornb001",5,"chamc001",3,"murpd001",8,"hubbg001",4,"beneb001",2,"walkb001",1,"lacof001","campr001"
"ATL198104300","19810430",0,"Thursday",0,"F","N","HOU","ATL","ATL01","niekj001","boggt001","davis901","tatat901","crawj901","varge901","","",10006,"Braves/Astros","Chris Chestnut","Chris Chestnut","1995/04/30 9:33PM","",1,2,0,0,-1,0,0,0,139,9,5,1,4,5,1,0,3,5,"niekj001","boggt001","","reync001","walld001",3,"reync001",6,"cedec001",8,"cruzj001",7,"puhlt001",9,"howea001",5,"ashba001",2,"thond001",4,"niekj001",1,"mille001",7,"washc001",9,"murpd001",8,"hornb001",5,"chamc001",3,"hubbg001",4,"beneb001",2,"ramir001",6,"boggt001",1,"","mahlr001"
"ATL198105080","19810508",0,"Friday",735,"F","N","CHN","ATL","ATL01","krukm001","montj001","monte901","weyel901","wendh901","rennd901","","",19433,"Cubs/Braves","Dobrow","Dobrow","1995/08/07 12:20PM","",1,2,69,0,4,0,0,0,191,11,3,4,7,11,1,0,7,7,"mahlr001","tidrd001","","hubbg001","dejei001",6,"thoms001",8,"buckb001",3,"hends001",7,"durhl001",9,"reitk101",5,"blact101",2,"tysom101",4,"krukm001",1,"mille001",7,"washc001",9,"chamc001",3,"hornb001",5,"murpd001",8,"hubbg001",4,"beneb001",2,"ramir001",6,"montj001",1,"tidrd001","mahlr001"
"ATL198105090","19810509",0,"Saturday",735,"F","N","CHN","ATL","ATL01","reusr001","walkb001","weyel901","wendh901","rennd901","monte901","","",14365,"Cubs/Braves","Dobrow","Dobrow","1995/08/08 11:56AM","",1,2,66,0,5,0,0,0,153,9,7,3,11,6,0,2,7,4,"reusr001","walkb001","","buckb001","dejei001",6,"thoms001",8,"buckb001",3,"hends001",7,"durhl001",9,"reitk101",5,"tysom101",4,"blact101",2,"reusr001",1,"mille001",7,"washc001",9,"chamc001",3,"hornb001",5,"pocob001",2,"murpd001",8,"hubbg001",4,"ramir001",6,"walkb001",1,"smitl001","mahlr001"
"ATL198105100","19810510",0,"Sunday",205,"F","D","CHN","ATL","ATL01","caudb001","boggt001","wendh901","rennd901","monte901","weyel901","","",9817,"Cubs/Braves","Dobrow","Dobrow","1995/08/08 1:17PM","",1,2,67,0,5,0,0,0,226,14,5,5,10,7,1,0,9,6,"","","","","dejei001",6,"thoms001",8,"buckb001",3,"hends001",7,"durhl001",9,"reitk101",5,"tysom101",4,"blact101",2,"caudb001",1,"mille001",7,"washc001",9,"chamc001",3,"hornb001",5,"murpd001",8,"hubbg001",4,"beneb001",2,"ramir001",6,"boggt001",1,"mcgll101","hannp101"
"ATL198105110","19810511",0,"Monday",735,"F","N","PIT","ATL","ATL01","camae001","perrg101","crawj901","fiels901","davis901","tatat901","","",4260,"Braves/Pirates","Dobrow","Dobrow","1995/08/09 12:32PM","",1,2,0,0,-1,0,0,0,189,10,2,3,11,10,0,0,13,11,"mahlr001","tekuk001","","beneb001","moreo001",8,"folit001",6,"parkd001",9,"starw101",3,"easlm001",7,"garnp001",4,"penat001",2,"berrd001",5,"camae001",1,"mille001",7,"washc001",9,"pocob001",5,"chamc001",3,"murpd001",8,"hubbg001",4,"beneb001",2,"ramir001",6,"perrg101",1,"tekuk001","mahlr001"
"ATL198105120","19810512",0,"Tuesday",740,"F","N","PIT","ATL","ATL01","soloe101","niekp001","fiels901","davis901","tatat901","crawj901","","",9711,"Braves/Pirates","Dobrow","Dobrow","1995/08/09 1:02PM","",1,2,0,0,-1,0,0,0,124,9,0,2,2,4,0,0,6,3,"niekp001","soloe101","","","moreo001",8,"folit001",6,"parkd001",9,"milnj101",3,"lacyl001",7,"garnp001",4,"penat001",2,"berrd001",5,"soloe101",1,"mille001",7,"washc001",9,"pocob001",5,"chamc001",3,"murpd001",8,"hubbg001",4,"beneb001",2,"ramir001",6,"niekp001",1,"jackg101",""
"ATL198105130","19810513",0,"Wednesday",0,"F","N","PIT","ATL","ATL01","bibbj001","montj001","davis901","tatat901","crawj901","fiels901","","",10638,"Pirates/Braves","Dobrow","Dobrow","1995/08/10 5:50PM","",1,2,0,0,-1,0,0,0,248,13,7,5,13,14,4,0,8,14,"cruzv101","boggt001","scurr001","penat001","moreo001",8,"folit001",6,"parkd001",9,"starw101",3,"easlm001",7,"garnp001",4,"penat001",2,"berrd001",5,"bibbj001",1,"harpt001",7,"washc001",9,"pocob001",5,"chamc001",3,"murpd001",8,"hubbg001",4,"beneb001",2,"ramir001",6,"montj001",1,"scurr001","boggt001"
"ATL198105150","19810515",0,"Friday",739,"F","N","SLN","ATL","ATL01","sorel001","walkb001","fiels901","engeb901","dalej901","rungp901","","",13730,"Cards/Braves","Dobrow","Dobrow","1996/02/26 9:03PM","",1,2,60,0,-1,0,0,0,159,9,3,11,11,11,2,1,10,4,"hannp101","sorel001","mahlr001","chamc001","tempg001",6,"scott001",8,"hernk001",3,"hendg001",9,"iorgd001",7,"oberk001",5,"tenag101",2,"herrt001",4,"sorel001",1,"harpt001",7,"washc001",9,"pocob001",5,"chamc001",3,"murpd001",8,"hubbg001",4,"beneb001",2,"ramir001",6,"walkb001",1,"edelj101","mahlr001"
"ATL198105160","19810516",0,"Saturday",748,"F","N","SLN","ATL","ATL01","marts101","boggt001","engeb901","dalej901","rungp901","fiels901","","",21051,"Cards/Braves","Dobrow","Dobrow","1996/02/29 2:37AM","",1,2,65,0,-1,4,1,4,122,9,6,2,11,10,1,2,5,7,"marts101","boggt001","suttb001","hendg001","tempg001",6,"scott001",8,"hernk001",3,"hendg001",9,"iorgd001",7,"oberk001",5,"sanco001",2,"herrt001",4,"marts101",1,"harpt001",7,"washc001",9,"pocob001",5,"chamc001",3,"murpd001",8,"hubbg001",4,"beneb001",2,"ramir001",6,"boggt001",1,"suttb001","montj001"
"ATL198105170","19810517",0,"Sunday",207,"F","D","SLN","ATL","ATL01","forsb001","perrg101","dalej901","rungp901","fiels901","engeb901","","",14045,"Cards/Braves","Dobrow","Dobrow","1996/03/01 4:56AM","",1,2,65,0,-1,0,0,3,154,9,4,3,11,7,0,2,8,10,"forsb001","perrg101","suttb001","hernk001","tempg001",6,"scott001",8,"hernk001",3,"hendg001",9,"iorgd001",7,"oberk001",5,"tenag101",2,"herrt001",4,"forsb001",1,"harpt001",7,"washc001",9,"pocob001",5,"chamc001",3,"murpd001",8,"hubbg001",4,"beneb001",2,"ramir001",6,"perrg101",1,"suttb001","bradl101"
"ATL198105220","19810522",0,"Friday",0,"F","N","SDN","ATL","ATL01","eichj001","boggt001","kiblj901","harrl901","quicj901","froeb901","","",10752,"Braves/Padres","Dobrow","Dobrow","1995/08/23 1:55PM","",1,2,0,0,-1,0,0,0,177,9,5,2,10,9,0,2,6,11,"eichj001","boggt001","lucag001","salal001","smito001",6,"joner002",8,"richg001",7,"perkb001",3,"kennt001",2,"lefej001",9,"bonij001",4,"salal001",5,"eichj001",1,"washc001",9,"pocob001",5,"asseb101",7,"chamc001",3,"murpd001",8,"hubbg001",4,"beneb001",2,"ramir001",6,"boggt001",1,"lucag001","campr001"
"ATL198105230","19810523",0,"Saturday",0,"F","N","SDN","ATL","ATL01","welsc001","perrg101","quicj901","froeb901","(none)","kiblj901","","",12453,"Braves/Padres","Dobrow","Dobrow","1995/08/25 3:15PM","",1,2,0,0,-1,0,0,0,199,11,6,7,16,13,0,1,10,8,"campr001","lucag001","","linar001","smito001",6,"joner002",8,"richg001",7,"perkb001",3,"kennt001",2,"lefej001",9,"bonij001",4,"salal001",5,"welsc001",1,"linar001",7,"washc001",9,"pocob001",5,"murpd001",8,"chamc001",3,"hubbg001",4,"beneb001",2,"gomel101",6,"perrg101",1,"lucag001","campr001"
"ATL198105240","19810524",0,"Sunday",0,"F","D","SDN","ATL","ATL01","wiser101","niekp001","harrl901","froeb901","kiblj901","quicj901","","",19538,"Braves/Padres","Dobrow","Dobrow","1995/08/27 1:26AM","",1,2,0,0,-1,0,0,0,180,9,7,5,8,11,1,0,6,8,"curtj001","niekp001","boond101","bassr101","smito001",6,"joner002",8,"richg001",7,"perkb001",3,"kennt001",2,"lefej001",9,"bonij001",4,"evanb101",5,"wiser101",1,"linar001",7,"pocob001",5,"asseb101",9,"chamc001",3,"murpd001",8,"hubbg001",4,"beneb001",2,"gomel101",6,"niekp001",1,"boond101","bradl101"
"ATL198105250","19810525",0,"Monday",740,"F","N","LAN","ATL","ATL01","hootb001","walkb001","weyel901","rennd901","monte901","marsr901","","",11911,"Dodgers/Braves","Dobrow","Dobrow","1995/09/16 1:30PM","",1,2,0,0,-1,0,0,0,191,9,7,1,13,7,2,3,11,12,"hootb001","walkb001","castr001","baked002","thomd001",4,"landk001",8,"baked002",7,"garvs001",3,"cey-r001",5,"guerp001",9,"sciom001",2,"friap101",6,"hootb001",1,"linar001",7,"pocob001",5,"asseb101",9,"chamc001",3,"murpd001",8,"hubbg001",4,"beneb001",2,"ramir001",6,"walkb001",1,"castr001","bradl101"
"ATL198105270","19810527",0,"Wednesday",740,"F","N","LAN","ATL","ATL01","reusj001","boggt001","rennd901","monte901","marsr901","weyel901","","",17581,"Braves/Dodgers","Dobrow","Dobrow","1995/09/21 12:07AM","",1,2,0,0,-1,0,0,0,139,9,2,3,7,7,1,1,7,3,"campr001","howes001","","harpt001","thomd001",4,"landk001",8,"baked002",7,"garvs001",3,"cey-r001",5,"guerp001",9,"sciom001",2,"russb001",6,"reusj001",1,"linar001",7,"pocob001",5,"harpt001",9,"murpd001",8,"chamc001",3,"hubbg001",4,"beneb001",2,"ramir001",6,"boggt001",1,"howes001","campr001"
"ATL198105280","19810528",0,"Thursday",740,"F","N","LAN","ATL","ATL01","valef001","perrg101","monte901","marsr901","weyel901","rennd901","","",26597,"Braves/Dodgers","Dobrow","Dobrow","1995/09/22 4:24AM","",1,2,0,0,-1,0,0,0,157,9,4,9,10,11,0,1,5,6,"perrg101","valef001","","beneb001","thomd001",4,"landk001",8,"baked002",7,"garvs001",3,"mondr001",9,"guerp001",5,"sciom001",2,"russb001",6,"valef001",1,"linar001",7,"pocob001",5,"harpt001",9,"murpd001",8,"chamc001",3,"hubbg001",4,"beneb001",2,"ramir001",6,"perrg101",1,"sutcr001","campr001"
