"CHA200804070","20080407",0,"Monday",307,"T","D","MIN","CHA","CHI12","blacn001","vazqj001","cuzzp901","wolfj901","monte901","laynj901","","",38082,"","","","","",1,1,53,8,17,0,0,2,175,9,4,7,10,11,0,0,6,8,"vazqj001","guerm001","jenkb001","","gomec002",8,"spand001",9,"mauej001",2,"mornj001",3,"yound003",7,"kubej002",10,"harrb001",4,"lambm001",5,"evera001",6,"swisn001",8,"cabro001",6,"thomj002",10,"konep001",3,"dye-j001",9,"piera001",2,"quenc001",7,"credj001",5,"uribj002",4,"rincj001","jenkb001"
"CHA200804090","20080409",0,"Wednesday",711,"T","N","MIN","CHA","CHI12","bakes002","dankj001","monte901","laynj901","cuzzp901","muchm901","","",16499,"","","","","",1,1,42,4,16,0,0,2,181,9,12,5,13,8,3,0,7,6,"bakes002","dankj001","bassb001","","gomec002",8,"harrb001",4,"mauej001",2,"mornj001",3,"yound003",7,"kubej002",9,"monrc001",10,"lambm001",5,"evera001",6,"swisn001",8,"cabro001",6,"thomj002",10,"konep001",3,"dye-j001",9,"piera001",2,"quenc001",7,"credj001",5,"uribj002",4,"bassb001","macdm001"
"CHA200804110","20080411",0,"Friday",717,"T","N","DET","CHA","CHI12","willd003","contj002","hoyej901","eddid901","barkl901","barrt901","","",26094,"","","","","",1,1,46,8,15,2,2,0,193,9,5,2,11,4,0,0,8,6,"lopea003","contj002","jonet003","","thomc002",7,"polap001",4,"guilc001",3,"ordom001",9,"cabrm001",5,"jonej003",10,"rente001",6,"rodri001",2,"ingeb001",8,"quenc001",7,"cabro001",6,"thomj002",10,"konep001",3,"dye-j001",9,"credj001",5,"andeb003",8,"uribj002",4,"hallt001",2,"jonet003","macdm001"
"CHA200804120","20080412",0,"Saturday",1205,"T","D","DET","CHA","CHI12","verlj001","floyg001","eddid901","barkl901","barrt901","hoyej901","","",29649,"","","","","",1,1,39,1,14,0,0,0,145,9,0,7,2,6,0,0,3,6,"floyg001","verlj001","","","thomc002",8,"polap001",4,"shefg001",10,"ordom001",9,"cabrm001",3,"jonej003",7,"rente001",6,"rodri001",2,"ingeb001",5,"swisn001",8,"cabro001",6,"thomj002",10,"konep001",3,"dye-j001",9,"piera001",2,"quenc001",7,"credj001",5,"uribj002",4,"beltf001","jenkb001"
"CHA200804130","20080413",0,"Sunday",107,"T","D","DET","CHA","CHI12","rogek001","vazqj001","barkl901","barrt901","hoyej901","eddid901","","",26294,"","","","","",1,1,41,4,21,0,0,0,154,9,0,11,6,10,0,0,7,3,"vazqj001","rogek001","","","thomc002",8,"rente001",6,"shefg001",10,"ordom001",9,"cabrm001",5,"jonej003",7,"thamm001",3,"ingeb001",2,"santr002",4,"swisn001",8,"cabro001",6,"thomj002",10,"konep001",3,"dye-j001",9,"piera001",2,"quenc001",7,"credj001",5,"uribj002",4,"rapac001","massn001"
"CHA200804140","20080414",0,"Monday",711,"T","N","OAK","CHA","CHI12","smitg002","buehm001","tscht901","joycj901","nelsj901","johna901","","",20430,"","","","","",1,1,42,4,7,0,0,1,160,9,2,1,10,8,1,0,9,7,"smitg002","buehm001","streh001","","buckt001",9,"ellim001",4,"bartd001",3,"sweem002",10,"browe001",7,"crosb002",6,"suzuk001",2,"denoc001",8,"murpd004",5,"swisn001",8,"cabro001",6,"thomj002",10,"konep001",3,"dye-j001",9,"piera001",2,"quenc001",7,"credj001",5,"uribj002",4,"streh001","logab001"
"CHA200804150","20080415",0,"Tuesday",108,"T","D","OAK","CHA","CHI12","eveld001","dankj001","joycj901","nelsj901","johna901","tscht901","","",18254,"","","","","",1,1,55,8,16,0,0,1,138,9,1,4,6,5,2,0,5,6,"dankj001","eveld001","jenkb001","","buckt001",9,"ellim001",4,"bartd001",3,"sweem002",10,"browe001",7,"crosb002",6,"suzuk001",2,"denoc001",8,"murpd004",5,"swisn001",3,"cabro001",6,"dye-j001",9,"konep001",10,"credj001",5,"quenc001",7,"ramia003",8,"ozunp001",4,"hallt001",2,"saark001","jenkb001"
"CHA200804220","20080422",0,"Tuesday",712,"T","N","NYA","CHA","CHI12","wangc001","contj002","mealj901","millb901","emmep901","darlg901","","",25012,"","","","","",1,1,71,8,6,0,0,2,224,9,9,5,11,13,1,0,6,13,"wangc001","contj002","","","damoj001",7,"jeted001",6,"abreb001",9,"matsh001",10,"posaj001",2,"canor001",4,"giamj001",3,"ensbm001",5,"cabrm002",8,"swisn001",8,"cabro001",6,"thomj002",10,"konep001",3,"dye-j001",9,"piera001",2,"quenc001",7,"credj001",5,"uribj002",4,"farnk001","macdm001"
"CHA200804230","20080423",0,"Wednesday",712,"T","N","NYA","CHA","CHI12","mussm001","vazqj001","millb901","emmep901","darlg901","mealj901","","",27751,"","","","","",1,1,64,4,13,0,0,1,186,9,6,4,12,6,0,1,11,4,"mussm001","vazqj001","rivem002","","damoj001",7,"jeted001",6,"abreb001",9,"matsh001",10,"posaj001",2,"canor001",4,"giamj001",3,"ensbm001",5,"cabrm002",8,"swisn001",8,"cabro001",6,"thomj002",10,"konep001",3,"dye-j001",9,"piera001",2,"quenc001",7,"credj001",5,"uribj002",4,"rivem002","jenkb001"
"CHA200804240","20080424",0,"Thursday",745,"T","N","NYA","CHA","CHI12","hughp001","floyg001","emmep901","darlg901","mealj901","millb901","","",27243,"","","","","",1,1,64,6,14,0,0,0,185,9,6,7,9,10,0,0,8,3,"jenkb001","chamj002","","","damoj001",10,"jeted001",6,"abreb001",9,"matsh001",7,"ensbm001",5,"canor001",4,"giamj001",3,"cabrm002",8,"molij001",2,"swisn001",8,"cabro001",6,"thomj002",10,"konep001",3,"dye-j001",9,"piera001",2,"quenc001",7,"credj001",5,"ramia003",4,"chamj002","jenkb001"
