"MIN196704140","19670414",0,"Friday",0,"F","D","DET","MIN","MIN02","wilse102","boswd101","salea901","odomj901","soarh901","runge901","","",21347,"","Luke Kraemer","Luke Kraemer","1992/11/21 6:25PM","",1,0,0,0,-1,0,0,0,175,9,3,5,11,8,2,2,12,9,"merrj102","wilse102","","","wertd103",5,"lumpj101",4,"browg101",7,"kalia101",9,"nortj101",8,"cashn101",3,"freeb103",2,"tracd101",6,"wilse102",1,"tovac101",8,"rollr101",5,"olivt102",9,"killh102",3,"carer001",4,"allib103",7,"batte101",2,"versz101",6,"boswd101",1,"podrj101","merrj102"
"MIN196704150","19670415",0,"Saturday",0,"F","D","DET","MIN","MIN02","sparj101","kaatj101","odomj901","soarh901","runge901","salea901","","",11342,"","Luke Kraemer","Luke Kraemer","1992/11/21 6:32PM","",1,0,0,0,-1,0,0,0,156,9,4,3,11,12,1,1,9,8,"wickd101","kaatj101","gladf102","","woodj107",4,"wertd103",5,"browg101",7,"kalia101",9,"nortj101",8,"cashn101",3,"freeb103",2,"oyler101",6,"sparj101",1,"tovac101",8,"rollr101",5,"olivt102",9,"killh102",3,"carer001",4,"allib103",7,"batte101",2,"versz101",6,"kaatj101",1,"gladf102","worta101"
"MIN196704160","19670416",0,"Sunday",0,"F","D","CLE","MIN","MIN02","mcdos101","granj101","soarh901","runge901","salea901","odomj901","","",11098,"","","Luke Kraemer","","",1,0,0,0,-1,0,0,0,145,9,4,3,9,6,2,0,4,7,"mcdos101","granj101","alleb101","wagnl101","davav101",8,"alvim101",5,"hintc101",9,"whitf103",3,"wagnl101",7,"simsd101",2,"gil-g101",4,"browl104",6,"mcdos101",1,"tovac101",8,"rollr101",5,"olivt102",9,"killh102",3,"allib103",7,"versz101",6,"batte101",2,"carer001",4,"granj101",1,"alleb101","klinr102"
"MIN196704190","19670419",0,"Wednesday",0,"F","D","BAL","MIN","MIN02","palmj001","chand102","runge901","salea901","odomj901","soarh901","","",5884,"","","Luke Kraemer","","",1,0,0,0,-1,0,0,0,126,9,2,3,5,7,0,0,4,7,"chand102","mills101","","carer001","aparl101",6,"blaip101",8,"robif103",9,"robib104",5,"poweb101",3,"blefc101",7,"johnd105",4,"etcha101",2,"palmj001",1,"tovac101",8,"rollr101",5,"olivt102",9,"killh102",3,"allib103",7,"versz101",6,"batte101",2,"carer001",4,"chand102",1,"mills101",""
"MIN196705020","19670502",0,"Tuesday",0,"F","N","NYA","MIN","MIN02","petef101","chand102","stevj901","stewb902","valeb901","sprim901","","",8171,"","Luke Kraemer","Luke Kraemer","1992/09/24 9:34PM","",1,0,0,0,-1,0,0,0,149,9,4,13,7,13,4,2,9,7,"chand102","petef101","worta101","","clarh101",4,"trest101",7,"mantm101",3,"whits101",9,"gibbj101",2,"smitc105",5,"robib101",8,"kennj105",6,"petef101",1,"tovac101",4,"uhlat101",8,"versz101",6,"killh102",3,"allib103",7,"kosca101",9,"clarr103",5,"zimmj101",2,"chand102",1,"tillt101","worta101"
"MIN196705030","19670503",0,"Wednesday",0,"F","N","NYA","MIN","MIN02","talbf101","boswd101","stewb902","valeb901","sprim901","stevj901","","",6545,"","Luke Kraemer","Luke Kraemer","1992/09/24 9:40PM","",1,0,0,0,-1,0,0,0,149,9,3,4,5,8,2,1,6,6,"klinr102","renih101","","reesr101","clarh101",4,"trest101",7,"mantm101",3,"whits101",9,"gibbj101",2,"smitc105",5,"robib101",8,"kennj105",6,"talbf101",1,"tovac101",4,"uhlat101",8,"versz101",6,"killh102",3,"allib103",7,"kosca101",9,"nixor101",2,"clarr103",5,"boswd101",1,"renih101","klinr102"
"MIN196705050","19670505",0,"Friday",0,"F","N","BOS","MIN","MIN02","rohrb101","granj101","valeb901","sprim901","stevj901","stewb902","","",9893,"","Luke Kraemer","Luke Kraemer","1992/11/26 3:06PM","",1,0,0,0,-1,0,0,0,149,9,2,5,8,9,3,3,9,6,"granj101","rohrb101","worta101","batte101","smitr101",8,"andrm101",4,"yastc101",7,"scotg102",3,"joned102",5,"conit101",9,"petrr101",6,"tillb101",2,"rohrb101",1,"tovac101",8,"carer001",4,"versz101",6,"killh102",3,"allib103",7,"kosca101",9,"batte101",2,"clarr103",5,"granj101",1,"mcmad102","worta101"
"MIN196705060","19670506",0,"Saturday",0,"F","D","BOS","MIN","MIN02","branb102","chand102","sprim901","stevj901","stewb902","valeb901","","",11595,"","Luke Kraemer","Luke Kraemer","1992/11/26 3:13PM","",1,0,0,0,-1,0,0,0,126,9,2,4,5,6,2,1,4,5,"chand102","branb102","","versz101","tartj101",9,"andrm101",4,"yastc101",7,"scotg102",3,"joned102",5,"petrr101",6,"smitr101",8,"tillb101",2,"branb102",1,"tovac101",8,"carer001",4,"versz101",6,"killh102",3,"allib103",7,"kosca101",9,"clarr103",5,"batte101",2,"chand102",1,"landb101",""
"MIN196705070","19670507",0,"Sunday",0,"F","D","BOS","MIN","MIN02","bennd101","kaatj101","stevj901","stewb902","valeb901","sprim901","","",11864,"","Luke Kraemer","Luke Kraemer","1992/11/26 3:24PM","",1,0,0,0,-1,0,0,0,183,9,9,6,14,12,1,2,7,8,"osind101","perrj102","wyatj102","petrr101","smitr101",8,"foy-j101",5,"thomg102",7,"scotg102",3,"demed101",9,"petrr101",6,"andrm101",4,"tillb101",2,"bennd101",1,"tovac101",8,"carer001",4,"versz101",6,"killh102",3,"allib103",7,"clarr103",5,"kosca101",9,"zimmj101",2,"kaatj101",1,"wyatj102","worta101"
"MIN196705080","19670508",0,"Monday",0,"F","N","WS2","MIN","MIN02","ortep101","olloj101","nappl901","umonf901","kinnb901","neudj901","","",5688,"","","Luke Kraemer","","",1,0,0,0,-1,0,0,0,169,9,7,4,9,11,0,1,4,9,"hannj102","worta101","baldd101","cullt101","cullt101",4,"mcmuk101",5,"alleh104",8,"howaf102",7,"petec101",9,"casap101",2,"harrk101",3,"brine101",6,"ortep101",1,"tovac101",9,"carer001",4,"versz101",6,"killh102",3,"allib103",7,"nixor101",2,"clarr103",5,"uhlat101",8,"olloj101",1,"baldd101","klinr102"
