"KCA198004100","19800410",0,"Thursday",735,"T","N","DET","KCA","KAN06","morrj001","leond001","phild901","dimul901","clara901","pales901","","",34901,"KC","Bill Disney","Bill Disney","1995/06/12 2:16PM","",1,0,65,0,14,0,0,4,148,9,5,1,9,3,1,1,4,6,"morrj001","leond001","","kemps001","whitl001",4,"gibsk001",8,"kemps001",7,"hebnr001",5,"thomj001",3,"summc001",10,"parrl001",2,"peter001",9,"wagnm001",6,"wilsw001",8,"mcrah001",10,"bretg001",5,"aikew001",3,"lacop101",7,"quirj001",2,"hurdc001",9,"whitf001",4,"washu001",6,"","chrig101"
"KCA198004110","19800411",0,"Friday",735,"T","N","DET","KCA","KAN06","schad001","gural001","dimul901","clara901","pales901","phild901","","",14605,"KC","Bill Disney","Bill disney","1995/06/12 2:41PM","",1,0,42,0,14,0,0,4,133,9,0,4,6,7,0,0,7,3,"gural001","schad001","","lacop101","whitl001",4,"jonel001",9,"kemps001",7,"parrl001",2,"thomj001",3,"wockj001",10,"broot001",5,"stegd001",8,"wagnm001",6,"wilsw001",8,"whitf001",4,"bretg001",5,"mcrah001",10,"aikew001",3,"wathj001",2,"lacop101",7,"dethb101",9,"washu001",6,"undep101",""
"KCA198004120","19800412",0,"Saturday",135,"T","D","DET","KCA","KAN06","wilcm001","galer001","clara901","pales901","phild901","dimul901","","",16130,"KC","Bill Disney","Bill Disney","1995/06/14 5:29AM","",1,0,50,0,16,0,0,0,179,9,6,8,10,15,1,2,9,6,"pattm101","undep101","","chald101","whitl001",4,"gibsk001",8,"kemps001",7,"hebnr001",5,"thomj001",3,"summc001",10,"peter001",9,"dyerd101",2,"wagnm001",6,"wilsw001",8,"whitf001",4,"bretg001",5,"mcrah001",10,"aikew001",3,"lacop101",7,"quirj001",2,"hurdc001",9,"washu001",6,"undep101","pattm101"
"KCA198004130","19800413",0,"Sunday",135,"T","D","DET","KCA","KAN06","rozed001","splip001","clara901","pales901","phild901","dimul901","","",17720,"KC","Bill Disney","Bill disney","1995/06/14 9:11AM","",1,0,52,0,20,0,0,0,149,9,2,3,10,8,0,1,6,8,"splip001","rozed001","chrig101","lacop101","whitl001",4,"gibsk001",8,"jonel001",9,"parrl001",2,"thomj001",3,"wockj001",10,"broot001",5,"stegd001",7,"wagnm001",6,"wilsw001",8,"whitf001",4,"bretg001",5,"mcrah001",10,"aikew001",3,"lacop101",7,"quirj001",2,"hurdc001",9,"washu001",6,"lopea001","chrig101"
"KCA198004210","19800421",0,"Monday",736,"T","N","TOR","KCA","KAN06","stied001","galer001","mckej901","hendt901","(none)","barnl901","","",21117,"KC/Toronto","Bill Disney","Bill Disney","1995/06/15 6:46AM","",1,0,84,0,0,0,0,4,149,9,7,1,8,5,1,2,6,6,"stied001","galer001","","bonnb001","grifa001",6,"boser101",8,"maybj101",3,"hower001",5,"veleo101",10,"bonnb001",9,"garcd001",4,"aingd101",7,"davib101",2,"wilsw001",8,"whitf001",4,"bretg001",5,"aikew001",3,"mcrah001",10,"lacop101",7,"quirj001",2,"hurdc001",9,"washu001",6,"","busbs101"
"KCA198004220","19800422",0,"Tuesday",735,"T","N","TOR","KCA","KAN06","mirap001","splip001","hendt901","barnl901","(none)","mckej901","","",16993,"KC/Toronto","Bill Disney","Bill Disney","1995/06/16 5:35AM","",1,0,82,0,-1,0,0,4,128,9,2,7,7,12,1,2,5,5,"splip001","mirap001","","wathj001","grifa001",6,"boser101",8,"maybj101",3,"veleo101",10,"hower001",5,"bonnb001",9,"garcd001",4,"aingd101",7,"davib101",2,"wilsw001",8,"whitf001",4,"bretg001",5,"mcrah001",7,"aikew001",3,"wathj001",2,"chald101",10,"dethb101",9,"washu001",6,"buskt101","pattm101"
"KCA198004230","19800423",0,"Wednesday",735,"T","N","TOR","KCA","KAN06","clanj001","leond001","barnl901","mckej901","hendt901","evanj901","","",18855,"KC/Toronto","Bill Disney","Bill Disney","1995/06/17 7:03AM","",1,0,74,0,-1,0,0,4,153,9,4,7,7,11,1,0,4,9,"chrig101","mclaj001","quisd001","bretg001","grifa001",6,"boser101",8,"maybj101",3,"hower001",5,"veleo101",10,"bonnb001",9,"garcd001",4,"upshw001",7,"white002",2,"wilsw001",8,"braus001",7,"bretg001",5,"aikew001",3,"mcrah001",10,"wathj001",2,"hurdc001",9,"whitf001",4,"mullr001",6,"moorb101","quisd001"
"KCA198004250","19800425",0,"Friday",0,"T","N","BAL","KCA","KAN06","stons101","gural001","koscg901","denkd901","mccol901","fordd901","","",20436,"Orioles","G. Fitzgerald","G. Fitzgerald","1993/12/21 8:50PM","",1,0,0,0,-1,0,0,4,138,9,0,7,4,9,4,0,7,6,"gural001","stons101","","whitf001","bumba001",8,"dauer001",4,"singk001",9,"murre001",3,"decid001",5,"roeng001",7,"may-l101",10,"dempr001",2,"garck001",6,"wilsw001",8,"whitf001",4,"bretg001",5,"aikew001",3,"mcrah001",10,"wathj001",2,"lacop101",7,"hurdc001",9,"mullr001",6,"stews001",""
"KCA198004260","19800426",0,"Saturday",0,"T","D","BAL","KCA","KAN06","flanm001","galer001","denkd901","mccol901","fordd901","koscg901","","",25925,"Orioles","G. Fitzgerald","G. Fitzgerald","1993/12/21 9:12PM","",1,0,0,0,-1,0,0,0,154,9,4,0,8,7,1,2,8,8,"flanm001","galer001","","bumba001","bumba001",8,"dauer001",4,"kellp101",10,"singk001",9,"murre001",3,"lowej001",7,"decid001",5,"dempr001",2,"garck001",6,"wilsw001",8,"whitf001",4,"chald101",5,"mcrah001",10,"wathj001",2,"aikew001",3,"terrj101",7,"dethb101",9,"washu001",6,"","quisd001"
"KCA198004270","19800427",0,"Sunday",0,"T","D","BAL","KCA","KAN06","martd001","splip001","mccol901","fordd901","koscg901","denkd901","","",20496,"Orioles","G. Fitzgerald","G. Fitzgerald","1993/12/21 10:39PM","",1,0,0,0,-1,0,0,0,122,9,2,3,6,5,0,1,7,2,"splip001","fordd101","","quirj001","bumba001",8,"belam101",6,"singk001",9,"murre001",3,"roeng001",7,"may-l101",10,"rayff001",5,"dauer001",4,"skagd101",2,"wilsw001",8,"whitf001",4,"mcrah001",10,"aikew001",3,"wathj001",2,"quirj001",5,"lacop101",7,"hurdc001",9,"washu001",6,"fordd101",""
