"CHN196104140","19610414",0,"Friday",0,"F","D","MLN","CHN","CHI11","buhlb101","andeb102","varge901","forma901","barla901","craws901","","",11299,"Cubs","Ron Rakowski","Ron Rakowski","1992/08/16 8:25AM","",1,2,52,1,-1,4,1,2,134,9,2,3,5,9,0,0,3,6,"elstd101","buhlb101","","","spana101",8,"crand102",2,"mathe101",5,"aaroh101",9,"bollf101",4,"adcoj101",3,"mcmir101",6,"demej101",7,"buhlb101",1,"ashbr101",7,"zimmd101",4,"willb104",9,"santr102",5,"banke101",6,"bouce101",3,"heisa101",8,"bertd101",2,"andeb102",1,"","elstd101"
"CHN196104150","19610415",0,"Saturday",0,"F","D","MLN","CHN","CHI11","willc104","hobbg101","forma901","barla901","craws901","varge901","","",6207,"park","Ron Rakowski","Ron Rakowski","1992/08/16 9:20AM","",0,2,45,0,-1,4,1,2,187,9,5,9,8,11,1,2,7,8,"elstd101","nottd101","","","mayel101",7,"crand102",2,"mathe101",5,"aaroh101",9,"bollf101",4,"adcoj101",3,"spana101",8,"mcmir101",6,"willc104",1,"ashbr101",7,"zimmd101",4,"willb104",9,"santr102",5,"banke101",6,"bouce101",3,"heisa101",8,"bertd101",2,"hobbg101",1,"nottd101","elstd101"
"CHN196104260","19610426",0,"Wednesday",0,"F","D","CIN","CHN","CHI11","otooj101","hobbg101","forma901","conlj102","donaa901","burkk101","pelec901","",5116,"Cubs","Ron Rakowski","Ron Rakowski","1992/08/21 12:21PM","",1,2,52,8,-1,4,1,1,147,10,2,3,7,5,0,0,8,7,"elstd101","maloj102","","","cardl101",6,"freeg102",5,"coleg101",3,"postw101",9,"robif103",7,"baile101",2,"pinsv101",8,"baumj102",4,"otooj101",1,"heisa101",8,"zimmd101",4,"banke101",6,"santr102",5,"thomf103",7,"rodga101",9,"bouce101",3,"bertd101",2,"hobbg101",1,"maloj102","elstd101"
"CHN196104270","19610427",0,"Thursday",0,"F","D","CIN","CHN","CHI11","huntk101","cardd101","conlj102","donaa901","burkk101","pelec901","forma901","",2463,"Cubs","Ron Rakowski","Ron Rakowski","1992/08/21 1:09PM","",0,2,55,0,-1,2,2,2,169,9,2,5,7,8,1,2,12,10,"cardd101","huntk101","elstd101","","cardl101",6,"freeg102",5,"coleg101",3,"postw101",9,"robif103",7,"baile101",2,"pinsv101",8,"baumj102",4,"huntk101",1,"heisa101",8,"zimmd101",4,"banke101",6,"santr102",5,"thomf103",7,"willb104",9,"bouce101",3,"bertd101",2,"cardd101",1,"brosj101","elstd101"
"CHN196104290","19610429",0,"Saturday",0,"F","D","LAN","CHN","CHI11","podrj101","ellsd101","sudoe901","dascf901","secof101","venzt901","","",9842,"Allan Roth","David W. Smith","David W. Smith","1994/01/21 6:19PM","",1,1,56,3,-1,4,1,1,140,9,9,4,10,7,1,2,5,2,"podrj101","ellsd101","","","willm102",6,"nealc101",4,"moonw101",7,"davit103",8,"demed101",9,"howaf102",3,"smitc105",5,"camid101",2,"podrj101",1,"heisa101",8,"zimmd101",4,"banke101",6,"santr102",5,"thomf103",7,"willb104",9,"rodga101",3,"bertd101",2,"ellsd101",1,"","wrigm101"
"CHN196104301","19610430",1,"Sunday",0,"F","D","LAN","CHN","CHI11","drysd101","hobbg101","dascf901","secof101","venzt901","sudoe901","","",0,"Allan Roth","David W. Smith","David W. Smith","1994/01/21 6:40PM","",1,1,58,0,-1,4,1,2,135,9,2,1,6,5,1,0,4,7,"sherl101","hobbg101","","","willm102",6,"nealc101",4,"davit103",8,"moonw101",7,"larkn101",3,"howaf102",9,"rosej101",2,"smitc105",5,"drysd101",1,"ashbr101",7,"zimmd101",4,"banke101",6,"santr102",5,"thomf103",3,"willb104",9,"heisa101",8,"tayls102",2,"hobbg101",1,"sherl101",""
"CHN196104302","19610430",2,"Sunday",0,"F","D","LAN","CHN","CHI11","crair101","andeb102","secof101","venzt901","sudoe901","dascf901","","",20529,"Allan Roth","David W. Smith","David W. Smith","1994/01/21 6:59PM","",1,1,58,0,-1,4,1,2,164,9,5,10,11,13,2,1,10,6,"andeb102","crair101","elstd101","","daviw102",8,"rosej101",2,"davit103",5,"moonw101",7,"larkn101",3,"howaf102",9,"nealc101",4,"smitc105",6,"crair101",1,"ashbr101",7,"zimmd101",4,"banke101",6,"santr102",5,"thomf103",3,"willb104",9,"heisa101",8,"bertd101",2,"andeb102",1,"wills102","elstd101"
"CHN196105020","19610502",0,"Tuesday",0,"F","D","SFN","CHN","CHI11","sanfj101","cardd101","conlj102","donaa901","burkk101","pelec901","","",3334,"rakowski","rakowski","rakowski","1992/08/23 11:46AM","",0,2,55,4,-1,4,1,1,144,9,4,9,5,12,1,1,5,5,"cardd101","sanfj101","","","hillc101",4,"davej101",5,"maysw101",8,"mccow101",3,"cepeo101",7,"alouf101",9,"baile101",2,"pagaj101",6,"sanfj101",1,"ashbr101",7,"zimmd101",4,"banke101",6,"santr102",5,"willb104",9,"thomf103",3,"altmg101",8,"tayls102",2,"cardd101",1,"mills101",""
"CHN196105030","19610503",0,"Wednesday",0,"F","D","SFN","CHN","CHI11","mccom103","curtj102","donaa901","burkk101","pelec901","conlj102","","",4512,"Stevens","Ron Rakowski","Ron Rakowski","1992/08/25 12:22PM","",1,2,50,6,-1,4,1,1,150,9,8,4,10,11,1,3,6,7,"odelb101","curtj102","bolib101","","davej101",5,"amalj101",4,"maysw101",8,"mccow101",3,"cepeo101",7,"alouf101",9,"baile101",2,"pagaj101",6,"mccom103",1,"ashbr101",7,"zimmd101",4,"banke101",6,"santr102",5,"willb104",9,"thomf103",3,"altmg101",8,"bertd101",2,"curtj102",1,"bolib101","elstd101"
"CHN196105040","19610504",0,"Thursday",0,"F","D","SFN","CHN","CHI11","jones105","hobbg101","burkk101","pelec901","(none)","donaa901","","",3658,"rakowski","rakowski","rakowski","1992/08/25 8:41PM","",0,2,52,6,-1,4,1,1,148,9,9,3,11,5,0,2,4,6,"jones105","hobbg101","","","davej101",5,"hillc101",4,"maysw101",8,"mccow101",3,"cepeo101",7,"alouf101",9,"baile101",2,"pagaj101",6,"jones105",1,"ashbr101",7,"zimmd101",4,"banke101",6,"santr102",5,"willb104",9,"bouce101",3,"altmg101",8,"tayls102",2,"hobbg101",1,"","wrigm101"
